,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,3306400.0,-54709.973579,1962839.868565,4552600.0,9607800.0,
Tax Rate For Calcs,0.4,0.000372,0.211058,0.34,0.201,
Normalized EBITDA,446220000.0,380690000.0,638272000.0,508022000.0,348315000.0,
Total Unusual Items,8266000.0,-146936000.0,9300000.0,13390000.0,47800000.0,
Total Unusual Items Excluding Goodwill,8266000.0,-146936000.0,9300000.0,13390000.0,47800000.0,
Net Income From Continuing Operation Net Minority Interest,-47624000.0,-231433000.0,23204000.0,-35004000.0,-7738000.0,
Reconciled Depreciation,126043000.0,134970000.0,112976000.0,121971000.0,100147000.0,
Reconciled Cost Of Revenue,2262569000.0,2464255000.0,2538384000.0,2501048000.0,2342169000.0,
EBITDA,454486000.0,233754000.0,647572000.0,521412000.0,396115000.0,
EBIT,328443000.0,98784000.0,534596000.0,399441000.0,295968000.0,
Net Interest Income,-216991000.0,-210332000.0,-258404000.0,-226283000.0,-198460000.0,
Interest Expense,286100000.0,294842000.0,420471000.0,377363000.0,237053000.0,
Interest Income,109026000.0,12522000.0,162067000.0,151080000.0,59786000.0,
Normalized Income,-52583600.0,-84551709.973579,15866839.868565,-43841400.0,-45930200.0,
Net Income From Continuing And Discontinued Operation,-47596000.0,-231293000.0,23149000.0,-34929000.0,-7670000.0,
Total Expenses,2806127000.0,3244355000.0,3082450000.0,3068806000.0,2977439000.0,
Diluted Average Shares,339971429.0,350445455.0,348687771.0,330034170.0,385353960.0,
Basic Average Shares,339971429.0,350445455.0,348687771.0,330034170.0,385353960.0,
Diluted EPS,-0.14,-0.66,0.0074,-0.105834,-0.019901,
Basic EPS,-0.14,-0.66,0.0074,-0.105834,-0.019901,
Diluted NI Availto Com Stockholders,-47596000.0,-231293000.0,23149000.0,-34929000.0,-7670000.0,
Net Income Common Stockholders,-47596000.0,-231293000.0,23149000.0,-34929000.0,-7670000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,-47596000.0,-231293000.0,23149000.0,-34929000.0,-7670000.0,
Minority Interests,-41841000.0,-35448000.0,-66834000.0,-33832000.0,-54838000.0,
Net Income Including Noncontrolling Interests,-5755000.0,-195845000.0,89983000.0,-1097000.0,47168000.0,
Net Income Discontinuous Operations,28000.0,140000.0,-55000.0,75000.0,68000.0,
Net Income Continuous Operations,-5783000.0,-195985000.0,90038000.0,-1172000.0,47100000.0,
Tax Provision,48126000.0,-73000.0,24087000.0,23250000.0,11815000.0,
Pretax Income,42343000.0,-196058000.0,114125000.0,22078000.0,58915000.0,
Special Income Charges,12498000.0,-144698000.0,9300000.0,13390000.0,52759000.0,
Other Special Charges,-15763000.0,-48502000.0,-9300000.0,-13390000.0,-54715000.0,
Restructuring And Mergern Acquisition,3265000.0,97517000.0,,,1956000.0,24833000.0
Net Non Operating Interest Income Expense,-216991000.0,-210332000.0,-258404000.0,-226283000.0,-198460000.0,
Total Other Finance Cost,39917000.0,-71988000.0,,,21193000.0,-50154000.0
Interest Expense Non Operating,286100000.0,294842000.0,420471000.0,377363000.0,237053000.0,
Interest Income Non Operating,109026000.0,12522000.0,162067000.0,151080000.0,59786000.0,
Operating Income,277770000.0,-35056000.0,361769000.0,229579000.0,213924000.0,
Operating Expense,543558000.0,780100000.0,544066000.0,567758000.0,635270000.0,
Other Operating Expenses,50951000.0,165889000.0,47094000.0,41798000.0,171264000.0,
Selling General And Administration,505585000.0,558237000.0,535951000.0,554752000.0,528123000.0,
Selling And Marketing Expense,265791000.0,297476000.0,295496000.0,286340000.0,263572000.0,
General And Administrative Expense,239794000.0,260761000.0,240455000.0,268412000.0,264551000.0,
Gross Profit,821328000.0,745044000.0,905835000.0,797337000.0,849194000.0,
Cost Of Revenue,2262569000.0,2464255000.0,2538384000.0,2501048000.0,2342169000.0,
Total Revenue,3083897000.0,3209299000.0,3444219000.0,3298385000.0,3191363000.0,
Operating Revenue,3083897000.0,3209299000.0,3444219000.0,3298385000.0,3191363000.0,
