,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-497994048.0,-420005640.0,-261842088.677299,-497316300.0,
Tax Rate For Calcs,0.192,0.228,0.142207,0.34,
Normalized EBITDA,7563216000.0,6458539000.0,5943118000.0,3872715000.0,
Total Unusual Items,-2593719000.0,-1842130000.0,-1841270000.0,-1462695000.0,
Total Unusual Items Excluding Goodwill,-2593719000.0,-1842130000.0,-1841270000.0,-1462695000.0,
Net Income From Continuing Operation Net Minority Interest,2669716000.0,2318060000.0,2067309000.0,1186673000.0,
Reconciled Depreciation,1481886000.0,1465478000.0,1382040000.0,1233097000.0,
Reconciled Cost Of Revenue,19079029000.0,17759792000.0,16581428000.0,15605584000.0,
EBITDA,4969497000.0,4616409000.0,4101848000.0,2410020000.0,
EBIT,3487611000.0,3150931000.0,2719808000.0,1176923000.0,
Net Interest Income,1045838000.0,864240000.0,837563000.0,646723000.0,
Interest Expense,240952000.0,243697000.0,230084000.0,234035000.0,
Interest Income,471552000.0,342333000.0,290279000.0,63810000.0,
Normalized Income,4765440952.0,3740184360.0,3646736911.322701,2152051700.0,
Net Income From Continuing And Discontinued Operation,2688614000.0,2809631000.0,2258810000.0,1112007000.0,
Total Expenses,21562313000.0,19047114000.0,18293846000.0,19255058000.0,
Diluted Average Shares,2974821585.0,3155080796.0,2982810590.0,2736740280.0,
Basic Average Shares,2970070324.0,2982744010.0,2982810590.0,2736740280.0,
Diluted EPS,0.90379,0.89051,0.757276,0.406325,
Basic EPS,0.90524,0.89163,0.757276,0.406325,
Diluted NI Availto Com Stockholders,2688614000.0,2809631000.0,2258810000.0,1112007000.0,
Net Income Common Stockholders,2688614000.0,2809631000.0,2258810000.0,1112007000.0,
Net Income,2688614000.0,2809631000.0,2258810000.0,1112007000.0,
Minority Interests,675000.0,10261000.0,-68358000.0,-37314000.0,
Net Income Including Noncontrolling Interests,2687939000.0,2799370000.0,2327168000.0,1149321000.0,
Net Income Discontinuous Operations,18898000.0,491571000.0,191501000.0,-74666000.0,
Net Income Continuous Operations,2669041000.0,2307799000.0,2135667000.0,1223987000.0,
Tax Provision,577618000.0,599435000.0,354057000.0,-281099000.0,
Pretax Income,3246659000.0,2907234000.0,2489724000.0,942888000.0,
Other Income Expense,-2353722000.0,-1560928000.0,-1533461000.0,-984118000.0,
Special Income Charges,-63304000.0,-96964000.0,-77715000.0,0.0,
Other Special Charges,63304000.0,96964000.0,77715000.0,,-1561922000.0
Earnings From Equity Interest,239997000.0,281202000.0,307809000.0,478577000.0,
Gain On Sale Of Security,-2530415000.0,-1745166000.0,-1763555000.0,-1462695000.0,
Net Non Operating Interest Income Expense,1045838000.0,864240000.0,837563000.0,646723000.0,
Total Other Finance Cost,-815238000.0,-765604000.0,-777368000.0,-816948000.0,
Interest Expense Non Operating,240952000.0,243697000.0,230084000.0,234035000.0,
Interest Income Non Operating,471552000.0,342333000.0,290279000.0,63810000.0,
Operating Income,4554543000.0,3603922000.0,3185622000.0,1280283000.0,
Operating Expense,1106956000.0,1287322000.0,1712418000.0,3649474000.0,
Other Operating Expenses,-237407000.0,145727000.0,280460000.0,2561568000.0,
Other Taxes,250471000.0,179124000.0,201283000.0,178542000.0,
Provision For Doubtful Accounts,273063000.0,320937000.0,269928000.0,746829000.0,
Depreciation Amortization Depletion Income Statement,105558000.0,87951000.0,103576000.0,82723000.0,
Depreciation And Amortization In Income Statement,105558000.0,87951000.0,103576000.0,82723000.0,
Selling General And Administration,,962471000.0,1230675000.0,909364000.0,1057540000.0
Selling And Marketing Expense,3860000.0,137121000.0,152638000.0,175669000.0,
General And Administrative Expense,711411000.0,825350000.0,1078037000.0,733695000.0,
Other Gand A,270954000.0,825350000.0,1078037000.0,733695000.0,
Salaries And Wages,440457000.0,441153000.0,679355000.0,428945000.0,
Gross Profit,5661499000.0,4891244000.0,4898040000.0,4929757000.0,
Cost Of Revenue,20455357000.0,17759792000.0,16581428000.0,15605584000.0,
Total Revenue,26116856000.0,22651036000.0,21479468000.0,20535341000.0,
Excise Taxes,6525008000.0,6072699000.0,5215405000.0,6180232000.0,
Operating Revenue,33345837000.0,30347180000.0,27884864000.0,27935263000.0,
