,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2007260000.0,2239402000.0,2359114000.0,2296445000.0,
Repayment Of Debt,-3083279000.0,-3024863000.0,-752001000.0,-1351223000.0,
Issuance Of Debt,2818434000.0,3367588000.0,706859000.0,2627182000.0,
Issuance Of Capital Stock,0.0,1819000.0,10656000.0,0.0,
Capital Expenditure,-10813000.0,-35849000.0,-17598000.0,-17260000.0,
End Cash Position,685881000.0,807229000.0,823209000.0,850481000.0,
Beginning Cash Position,807229000.0,823209000.0,850481000.0,377119000.0,
Effect Of Exchange Rate Changes,2649000.0,26661000.0,12227000.0,-8704000.0,
Changes In Cash,-123997000.0,-42641000.0,-39499000.0,482066000.0,
Financing Cash Flow,-2332403000.0,-1742232000.0,-2218838000.0,-587073000.0,
Net Other Financing Charges,,,,26641000.0,1027000.0
Interest Paid Cff,-1183034000.0,-1123089000.0,-1060610000.0,-815105000.0,
Cash Dividends Paid,-875624000.0,-951952000.0,-1113386000.0,-1063689000.0,
Net Common Stock Issuance,0.0,1819000.0,10656000.0,0.0,
Common Stock Issuance,0.0,1819000.0,10656000.0,0.0,
Net Issuance Payments Of Debt,-264845000.0,342725000.0,-45142000.0,1275959000.0,
Net Long Term Debt Issuance,-264845000.0,342725000.0,-45142000.0,1275959000.0,
Long Term Debt Payments,-3083279000.0,-3024863000.0,-752001000.0,-1351223000.0,
Long Term Debt Issuance,2818434000.0,3367588000.0,706859000.0,2627182000.0,
Investing Cash Flow,190333000.0,-575660000.0,-197373000.0,-1244566000.0,
Net Other Investing Changes,-90997000.0,-95656000.0,-360409000.0,-838589000.0,
Dividends Received Cfi,0.0,0.0,0.0,0.0,
Net Investment Purchase And Sale,551756000.0,-444155000.0,194104000.0,-368827000.0,
Sale Of Investment,5279515000.0,5014488000.0,2875196000.0,3755321000.0,
Purchase Of Investment,-4727759000.0,-5458643000.0,-2681092000.0,-4124148000.0,
Net Business Purchase And Sale,-259613000.0,0.0,-13470000.0,-19890000.0,
Purchase Of Business,-259613000.0,0.0,-13470000.0,-19890000.0,
Net Intangibles Purchase And Sale,-10813000.0,-35849000.0,-17598000.0,-17260000.0,
Purchase Of Intangibles,-10813000.0,-35849000.0,-17598000.0,-17260000.0,
Operating Cash Flow,2018073000.0,2275251000.0,2376712000.0,2313705000.0,
Taxes Refund Paid,-142870000.0,-130258000.0,-129378000.0,-114047000.0,
Change In Working Capital,2867206000.0,2874962000.0,2704252000.0,2708214000.0,
Change In Other Current Liabilities,4631000.0,4290000.0,-40247000.0,18255000.0,
Change In Other Current Assets,-69562000.0,233499000.0,126968000.0,225928000.0,
Change In Accrued Expense,-6000.0,1684000.0,329000.0,459000.0,
Change In Payable,7428000.0,10654000.0,-81187000.0,121399000.0,
Change In Prepaid Assets,615000.0,3166000.0,-17000.0,0.0,
Change In Inventory,-706000.0,512000.0,-1077000.0,-956000.0,
Change In Receivables,2910739000.0,2660315000.0,2648973000.0,2506558000.0,
Other Non Cash Items,-2843777000.0,-2420578000.0,-1818011000.0,-2568649000.0,
Deferred Tax,27604000.0,-19396000.0,14420000.0,236971000.0,
Depreciation And Amortization,185792000.0,178155000.0,153912000.0,149582000.0,
Depreciation,185792000.0,178155000.0,153912000.0,149582000.0,
Gain Loss On Investment Securities,-36299000.0,2557000.0,,,
Net Foreign Currency Exchange Gain Loss,,,,4407000.0,97084000.0
Net Income From Continuing Operations,2242682000.0,1941517000.0,1480263000.0,1899829000.0,
