,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,345247000.0,1865264000.0,-587744000.0,618595000.0,-1989493000.0,
Repurchase Of Capital Stock,-31464000.0,7948000.0,-27750000.0,-22962000.0,-3782000.0,
Issuance Of Capital Stock,257986000.0,46789000.0,997000.0,130000.0,93000.0,
Capital Expenditure,-402000.0,-11181000.0,-80000.0,-982000.0,-6508000.0,
End Cash Position,1083607000.0,657173000.0,239187000.0,869196000.0,337248000.0,
Beginning Cash Position,657173000.0,239187000.0,869196000.0,337248000.0,2328331000.0,
Effect Of Exchange Rate Changes,-105168000.0,-3123000.0,8220000.0,8752000.0,20520000.0,
Changes In Cash,531602000.0,1880244000.0,-638229000.0,523196000.0,-2011603000.0,
Financing Cash Flow,186377000.0,15000000.0,-50498000.0,-95421000.0,-22088000.0,
Interest Paid Cff,-20145000.0,-33971000.0,-20995000.0,-19069000.0,-15399000.0,
Net Common Stock Issuance,226522000.0,54737000.0,-26753000.0,-22832000.0,-3689000.0,
Common Stock Payments,-31464000.0,7948000.0,-27750000.0,-22962000.0,-3782000.0,
Common Stock Issuance,257986000.0,46789000.0,997000.0,130000.0,93000.0,
Net Issuance Payments Of Debt,-20000000.0,-5766000.0,-2750000.0,-53520000.0,-3000000.0,
Net Long Term Debt Issuance,-20000000.0,-5766000.0,-2750000.0,-53520000.0,-3000000.0,
Investing Cash Flow,-424000.0,-11201000.0,-67000.0,-960000.0,-6530000.0,
Dividends Received Cfi,,,,,,649000.0
Net Investment Purchase And Sale,-22000.0,-20000.0,,,-22000.0,60000.0
Net Business Purchase And Sale,0.0,0.0,0.0,,0.0,1052000.0
Net Intangibles Purchase And Sale,-390000.0,872000.0,-41000.0,-756000.0,-4974000.0,
Net PPE Purchase And Sale,-12000.0,-12053000.0,-39000.0,-226000.0,-1534000.0,
Operating Cash Flow,345649000.0,1876445000.0,-587664000.0,619577000.0,-1982985000.0,
Change In Working Capital,-121804000.0,1888171000.0,-933251000.0,474065000.0,-2130584000.0,
Change In Other Current Liabilities,-313664000.0,-1661627000.0,358423000.0,1521436000.0,726163000.0,
Change In Other Current Assets,-221476000.0,511545000.0,-76509000.0,184857000.0,-820603000.0,
Change In Receivables,47732000.0,-96868000.0,5620000.0,117949000.0,-98331000.0,
Stock Based Compensation,-8414000.0,-1203000.0,583000.0,999000.0,954000.0,
Provisionand Write Offof Assets,161828000.0,25207000.0,203139000.0,43625000.0,55290000.0,
Deferred Tax,55449000.0,-55959000.0,47597000.0,25439000.0,38788000.0,
Depreciation And Amortization,3742000.0,-3767000.0,3953000.0,5313000.0,2839000.0,
Amortization Cash Flow,,-700000.0,236000.0,,,
Depreciation,3742000.0,-3067000.0,3717000.0,4613000.0,2839000.0,
Net Foreign Currency Exchange Gain Loss,105168000.0,3123000.0,-8220000.0,-8752000.0,-20520000.0,
Net Income From Continuing Operations,149811000.0,28260000.0,103631000.0,83020000.0,73452000.0,
