,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-5434780.0,-1481320.162242,-5437410.0,2700900.0,
Tax Rate For Calcs,0.13,0.022324,0.11,0.06,
Normalized EBITDA,1173926000.0,1371190000.0,1073305000.0,830939000.0,
Total Unusual Items,-41806000.0,-66356000.0,-49431000.0,45015000.0,
Total Unusual Items Excluding Goodwill,-41806000.0,-66356000.0,-49431000.0,45015000.0,
Net Income From Continuing Operation Net Minority Interest,328062000.0,536256000.0,169145000.0,205017000.0,
Reconciled Depreciation,463646000.0,428000000.0,415282000.0,353780000.0,
Reconciled Cost Of Revenue,4001330000.0,3638589000.0,3674000000.0,3319775000.0,
EBITDA,1132120000.0,1304834000.0,1023874000.0,875954000.0,
EBIT,668474000.0,876834000.0,608592000.0,522174000.0,
Net Interest Income,-496313000.0,-259466000.0,-520283000.0,-253075000.0,
Interest Expense,377293000.0,328765000.0,418763000.0,303961000.0,
Interest Income,2349000.0,171045000.0,2457000.0,5916000.0,
Normalized Income,364433220.0,601130679.837758,213138590.0,162702900.0,
Net Income From Continuing And Discontinued Operation,328062000.0,536256000.0,169145000.0,205017000.0,
Total Expenses,7003256000.0,6334797000.0,6259625000.0,5904096000.0,
Rent Expense Supplemental,98818000.0,95225000.0,88808000.0,90870000.0,
Total Operating Income As Reported,528561000.0,612094000.0,530827000.0,401836000.0,
Diluted Average Shares,230265713.0,240408980.0,243688980.0,253250000.0,
Basic Average Shares,230265713.0,240408980.0,243688980.0,243248000.0,
Diluted EPS,1.424311,2.228844,0.692735,0.82,
Basic EPS,1.424311,2.228844,0.692735,0.84,
Diluted NI Availto Com Stockholders,328062000.0,536256000.0,169145000.0,205017000.0,
Net Income Common Stockholders,328062000.0,536256000.0,169145000.0,205017000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,328062000.0,536256000.0,169145000.0,205017000.0,
Minority Interests,92000.0,422000.0,333000.0,415000.0,
Net Income Including Noncontrolling Interests,327970000.0,535834000.0,168812000.0,204602000.0,
Net Income Continuous Operations,327970000.0,535834000.0,168812000.0,204602000.0,
Tax Provision,-36789000.0,12235000.0,21017000.0,13611000.0,
Pretax Income,291181000.0,548069000.0,189829000.0,218213000.0,
Special Income Charges,-41806000.0,-66356000.0,-49431000.0,45015000.0,
Other Special Charges,40144000.0,67091000.0,49811000.0,-47009000.0,
Write Off,1662000.0,-735000.0,-380000.0,1994000.0,
Net Non Operating Interest Income Expense,-496313000.0,-259466000.0,-520283000.0,-253075000.0,
Total Other Finance Cost,121369000.0,101746000.0,103977000.0,-44970000.0,
Interest Expense Non Operating,377293000.0,328765000.0,418763000.0,303961000.0,
Interest Income Non Operating,2349000.0,171045000.0,2457000.0,5916000.0,
Operating Income,733157000.0,816917000.0,729046000.0,356611000.0,
Operating Expense,3001926000.0,2696208000.0,2585625000.0,2584321000.0,
Other Operating Expenses,47805000.0,-7304000.0,-12139000.0,394000.0,
Depreciation And Amortization In Income Statement,422534000.0,396659000.0,385405000.0,347698000.0,
Amortization,,,,,168543000.0
Depreciation Income Statement,422534000.0,396659000.0,385405000.0,347698000.0,
Selling General And Administration,1303684000.0,1217462000.0,1256907000.0,1314943000.0,
Selling And Marketing Expense,1090342000.0,1014197000.0,1063284000.0,1142048000.0,
General And Administrative Expense,213342000.0,203265000.0,193623000.0,172895000.0,
Rent And Landing Fees,98818000.0,95225000.0,88808000.0,90870000.0,
Gross Profit,3735083000.0,3513125000.0,3314671000.0,2940932000.0,
Cost Of Revenue,4001330000.0,3638589000.0,3674000000.0,3319775000.0,
Total Revenue,7736413000.0,7151714000.0,6988671000.0,6260707000.0,
Operating Revenue,7736413000.0,7151714000.0,6988671000.0,6260707000.0,
