,2026-06-30,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-53400711.891727,-8728153.2,-69748600.016848,-53963497.005181,-23760248.4,
Tax Rate For Calcs,0.179552,0.0377,0.197329,0.210047,0.1316,
Normalized EBITDA,1185262000.0,890087000.0,1424378000.0,1165519000.0,824274000.0,
Total Unusual Items,-297411000.0,-231516000.0,-353463000.0,-256911000.0,-180549000.0,
Total Unusual Items Excluding Goodwill,-297411000.0,-231516000.0,-353463000.0,-256911000.0,-180549000.0,
Net Income From Continuing Operation Net Minority Interest,404645000.0,257251000.0,552642000.0,404496000.0,221033000.0,
Reconciled Depreciation,328671000.0,327742000.0,321360000.0,334568000.0,316464000.0,
Reconciled Cost Of Revenue,1570952000.0,1238160000.0,1884324000.0,1563766000.0,1236106000.0,
EBITDA,887851000.0,658571000.0,1070915000.0,908608000.0,643725000.0,
EBIT,559180000.0,330829000.0,749555000.0,574040000.0,327261000.0,
Net Interest Income,-176962000.0,-168059000.0,-133030000.0,-209278000.0,-152669000.0,
Interest Expense,65980000.0,63507000.0,61051000.0,61989000.0,72739000.0,
Interest Income,44353000.0,46000000.0,62114000.0,27493000.0,47850000.0,
Normalized Income,648655288.108273,480038846.8,836356399.983152,607443502.994819,377821751.6,
Net Income From Continuing And Discontinued Operation,404645000.0,257251000.0,552642000.0,404496000.0,221033000.0,
Total Expenses,3221335000.0,2664061000.0,3623056000.0,3207276000.0,2635562000.0,
Rent Expense Supplemental,136703000.0,128792000.0,139041000.0,131077000.0,115997000.0,
Diluted Average Shares,980719825.0,988286592.0,982199256.0,1011492873.0,1046557765.0,
Basic Average Shares,971645000.0,981346000.0,982199256.0,1005208000.0,1041346000.0,
Diluted EPS,0.4126,0.2603,0.562717,0.3999,0.2112,
Basic EPS,0.4165,0.2621,0.562717,0.4024,0.2123,
Diluted NI Availto Com Stockholders,404645000.0,257251000.0,552642000.0,404496000.0,221033000.0,
Net Income Common Stockholders,404645000.0,257251000.0,552642000.0,404496000.0,221033000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,404645000.0,257251000.0,552642000.0,404496000.0,221033000.0,
Net Income Including Noncontrolling Interests,404645000.0,257251000.0,552642000.0,404496000.0,221033000.0,
Net Income Continuous Operations,404645000.0,257251000.0,552642000.0,404496000.0,221033000.0,
Tax Provision,88555000.0,10071000.0,135862000.0,107555000.0,33489000.0,
Pretax Income,493200000.0,267322000.0,688504000.0,512051000.0,254522000.0,
Special Income Charges,-296397000.0,-233004000.0,-353609000.0,-257063000.0,-180704000.0,
Write Off,298617000.0,232783000.0,254536000.0,255735000.0,177141000.0,
Impairment Of Capital Assets,-2220000.0,221000.0,99073000.0,1328000.0,3563000.0,
Net Non Operating Interest Income Expense,-176962000.0,-168059000.0,-133030000.0,-209278000.0,-152669000.0,
Total Other Finance Cost,155335000.0,150552000.0,134093000.0,174782000.0,127780000.0,
Interest Expense Non Operating,65980000.0,63507000.0,61051000.0,61989000.0,72739000.0,
Interest Income Non Operating,44353000.0,46000000.0,62114000.0,27493000.0,47850000.0,
Operating Income,980161000.0,701634000.0,1217790000.0,960290000.0,622014000.0,
Operating Expense,1650383000.0,1425901000.0,1738732000.0,1643510000.0,1399456000.0,
Other Operating Expenses,12991000.0,,40882000.0,18784000.0,,13503000.0
Depreciation And Amortization In Income Statement,317047000.0,316165000.0,309848000.0,323073000.0,304951000.0,
Depreciation Income Statement,317047000.0,316165000.0,309848000.0,323073000.0,304951000.0,
Selling General And Administration,563460000.0,473532000.0,594227000.0,560104000.0,466344000.0,
Selling And Marketing Expense,444215000.0,370501000.0,456131000.0,429985000.0,362550000.0,
General And Administrative Expense,119245000.0,103031000.0,138096000.0,130119000.0,103794000.0,
Rent And Landing Fees,136703000.0,128792000.0,139041000.0,131077000.0,115997000.0,
Gross Profit,2630544000.0,2127535000.0,2956522000.0,2603800000.0,2021470000.0,
Cost Of Revenue,1570952000.0,1238160000.0,1884324000.0,1563766000.0,1236106000.0,
Total Revenue,4201496000.0,3365695000.0,4840846000.0,4167566000.0,3257576000.0,
Operating Revenue,4201496000.0,3365695000.0,4840846000.0,4167566000.0,3257576000.0,
