,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,
Share Issued,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,
Tangible Book Value,13772009000.0,13550484000.0,13505669000.0,13330716000.0,14032607000.0,
Invested Capital,13772009000.0,13550484000.0,13505669000.0,13330716000.0,14032607000.0,
Net Tangible Assets,13772009000.0,13550484000.0,13505669000.0,13330716000.0,14032607000.0,
Common Stock Equity,13772009000.0,13550484000.0,13505669000.0,13330716000.0,14032607000.0,
Total Capitalization,13772009000.0,13550484000.0,13505669000.0,13330716000.0,14032607000.0,
Total Equity Gross Minority Interest,13772009000.0,13550484000.0,13505669000.0,13330716000.0,14032607000.0,
Stockholders Equity,13772009000.0,13550484000.0,13505669000.0,13330716000.0,14032607000.0,
Other Equity Interest,5491528000.0,5430281000.0,5407445000.0,5413246000.0,6213545000.0,
Retained Earnings,1150278000.0,,1329581000.0,1148827000.0,1050419000.0,
Capital Stock,3678772000.0,3678772000.0,3678772000.0,3678772000.0,2756687000.0,
Common Stock,3678772000.0,3678772000.0,3678772000.0,3678772000.0,2756687000.0,
Total Liabilities Net Minority Interest,1153252000.0,1214517000.0,1118851000.0,1092988000.0,222014000.0,
Non Current Deferred Taxes Liabilities,0.0,0.0,0.0,0.0,0.0,
Current Deferred Taxes Liabilities,4390000.0,499000.0,9015000.0,6142000.0,3504000.0,
Payables,1148862000.0,1214000000.0,1109836000.0,1086846000.0,218510000.0,
Dividends Payable,990008000.0,1050008000.0,960008000.0,930009000.0,11642000.0,
Total Tax Payable,72144000.0,70406000.0,69226000.0,60869000.0,63091000.0,
Accounts Payable,86710000.0,93586000.0,80602000.0,95968000.0,143777000.0,
Total Assets,14925261000.0,14765001000.0,14624520000.0,14423704000.0,14254621000.0,
Financial Assets,66000.0,0.0,1000.0,3000.0,29000.0,
Investments And Advances,13872381000.0,14246435000.0,13769616000.0,13770657000.0,13365401000.0,
Investmentin Financial Assets,66000.0,,1000.0,3000.0,29000.0,42000.0
Long Term Equity Investment,12796252000.0,12708995000.0,12681881000.0,12695842000.0,12220913000.0,
Net PPE,9128000.0,9668000.0,10209000.0,10365000.0,,7000.0
Gross PPE,9128000.0,9668000.0,10209000.0,10365000.0,,7000.0
Other Properties,9128000.0,9668000.0,10209000.0,10365000.0,,7000.0
Current Deferred Taxes Assets,115000.0,,231000.0,281000.0,284000.0,0.0
Other Receivables,860305000.0,185056000.0,666615000.0,465712000.0,653701000.0,
Taxes Receivable,107000.0,1871000.0,1891000.0,193000.0,108000.0,
Accounts Receivable,149591000.0,162742000.0,159438000.0,137859000.0,174427000.0,
Cash Cash Equivalents And Short Term Investments,1076427000.0,1537746000.0,1087938000.0,1075088000.0,1144750000.0,
Other Short Term Investments,1076063000.0,1537440000.0,1087734000.0,1074812000.0,1144459000.0,
Cash And Cash Equivalents,364000.0,306000.0,204000.0,276000.0,291000.0,
