,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-380320000.0,240133000.0,145566000.0,190134000.0,-237253000.0,
Repayment Of Debt,-76680000.0,-933666000.0,-184395000.0,-139082000.0,-54848000.0,
Issuance Of Debt,12370000.0,1464101000.0,37632000.0,88622000.0,24465000.0,
Issuance Of Capital Stock,7002000.0,,,,0.0,
Capital Expenditure,-146019000.0,-160555000.0,-158108000.0,-131202000.0,-134117000.0,
End Cash Position,1054529000.0,1415443000.0,546611000.0,715624000.0,816890000.0,
Beginning Cash Position,1415443000.0,546611000.0,715624000.0,816890000.0,1158206000.0,
Changes In Cash,-360914000.0,868832000.0,-169013000.0,-101266000.0,-341316000.0,
Financing Cash Flow,-566151000.0,-633039000.0,-299192000.0,-141768000.0,-116001000.0,
Net Other Financing Charges,-58977000.0,,,1000.0,,
Interest Paid Cff,-352931000.0,,,0.0,0.0,
Cash Dividends Paid,,-1070509000.0,-58522000.0,,,-29901000.0
Common Stock Dividend Paid,,-1070509000.0,-58522000.0,,,-29901000.0
Net Common Stock Issuance,7002000.0,,,,0.0,
Common Stock Issuance,7002000.0,,,,0.0,
Net Issuance Payments Of Debt,-64310000.0,530435000.0,-146763000.0,-50460000.0,-30383000.0,
Net Long Term Debt Issuance,-64310000.0,530435000.0,-146763000.0,-50460000.0,-30383000.0,
Long Term Debt Payments,-76680000.0,-933666000.0,-184395000.0,-139082000.0,-54848000.0,
Long Term Debt Issuance,12370000.0,1464101000.0,37632000.0,88622000.0,24465000.0,
Investing Cash Flow,439538000.0,1101183000.0,-173495000.0,-280834000.0,-122179000.0,
Net Investment Purchase And Sale,584959000.0,-349600000.0,-19935000.0,-149320000.0,-217000.0,
Sale Of Investment,768332000.0,1754433000.0,152710000.0,5814000.0,109783000.0,
Purchase Of Investment,-183373000.0,-2104033000.0,-172645000.0,-155134000.0,-110000000.0,
Net Investment Properties Purchase And Sale,0.0,1587499000.0,-982000.0,-312000.0,-381000.0,
Purchase Of Investment Properties,0.0,-224000.0,-982000.0,-312000.0,-381000.0,
Net Intangibles Purchase And Sale,-118573000.0,-73405000.0,-92821000.0,-54672000.0,-101848000.0,
Purchase Of Intangibles,-118573000.0,-73405000.0,-92821000.0,-54672000.0,-101848000.0,
Net PPE Purchase And Sale,-26848000.0,-63311000.0,-59757000.0,-76530000.0,-19733000.0,
Sale Of PPE,598000.0,23839000.0,5530000.0,,12536000.0,-714000.0
Purchase Of PPE,-27446000.0,-87150000.0,-65287000.0,-76530000.0,-32269000.0,
Operating Cash Flow,-234301000.0,400688000.0,303674000.0,321336000.0,-103136000.0,
Taxes Refund Paid,-272595000.0,-16204000.0,-18802000.0,-58593000.0,-37715000.0,
Interest Received Cfo,,,1000.0,,,
Interest Paid Cfo,,-256209000.0,1000.0,-62833000.0,0.0,-43253000.0
Change In Working Capital,-537283000.0,-214964000.0,-432302000.0,-244385000.0,-355514000.0,
Change In Other Current Liabilities,-64569000.0,112132000.0,-56576000.0,164630000.0,-26688000.0,
Change In Other Current Assets,-119977000.0,68934000.0,-41006000.0,-3332000.0,-4150000.0,
Change In Accrued Expense,-100695000.0,54235000.0,55774000.0,36962000.0,-94446000.0,
Change In Payable,-135845000.0,54863000.0,32798000.0,-74599000.0,-143772000.0,
Change In Inventory,-218916000.0,186971000.0,-151485000.0,103747000.0,-344405000.0,
Change In Receivables,102719000.0,-692099000.0,-271807000.0,-471793000.0,257947000.0,
Other Non Cash Items,71714000.0,338377000.0,98010000.0,92709000.0,93818000.0,
Stock Based Compensation,3724000.0,2949000.0,2044000.0,1521000.0,676000.0,
Provisionand Write Offof Assets,262778000.0,233472000.0,331090000.0,221206000.0,-61771000.0,
Deferred Tax,0.0,-1222000.0,-285000.0,-631000.0,-130000.0,
Depreciation And Amortization,197626000.0,217826000.0,187344000.0,182250000.0,174728000.0,
Depreciation,197626000.0,217826000.0,187344000.0,182250000.0,174728000.0,
Pension And Employee Benefit Expense,13203000.0,16488000.0,28920000.0,17928000.0,23976000.0,
Gain Loss On Sale Of PPE,82000.0,-19829000.0,-10000.0,219000.0,2504000.0,
Net Income From Continuing Operations,26565000.0,1531990000.0,111200000.0,177123000.0,58674000.0,
