,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-61056000.0,282277000.0,368401000.0,-179133000.0,
Repurchase Of Capital Stock,-16492000.0,-23136000.0,-9448000.0,-19988000.0,
Repayment Of Debt,-931632000.0,-645460000.0,-278144000.0,-531447000.0,
Issuance Of Debt,1267185000.0,408334000.0,583678000.0,649750000.0,
Issuance Of Capital Stock,264102000.0,2415000.0,405629000.0,0.0,
Capital Expenditure,-261428000.0,-102200000.0,-123178000.0,-325599000.0,
End Cash Position,185757000.0,149126000.0,438500000.0,163742000.0,
Beginning Cash Position,149126000.0,438500000.0,163742000.0,654121000.0,
Changes In Cash,36631000.0,-289374000.0,274758000.0,-490379000.0,
Financing Cash Flow,90928000.0,-582125000.0,97320000.0,33472000.0,
Net Other Financing Charges,,,-241331000.0,138943000.0,
Cash Dividends Paid,-176414000.0,-43233000.0,-82000000.0,,
Common Stock Dividend Paid,-176414000.0,-43233000.0,-82000000.0,0.0,
Net Common Stock Issuance,247610000.0,-20721000.0,396181000.0,-19988000.0,
Common Stock Payments,-16492000.0,-23136000.0,-9448000.0,-19988000.0,
Common Stock Issuance,264102000.0,2415000.0,405629000.0,0.0,
Net Issuance Payments Of Debt,335553000.0,-237126000.0,305534000.0,118303000.0,
Net Long Term Debt Issuance,335553000.0,-237126000.0,305534000.0,118303000.0,
Long Term Debt Payments,-931632000.0,-645460000.0,-278144000.0,-531447000.0,
Long Term Debt Issuance,1267185000.0,408334000.0,583678000.0,649750000.0,
Investing Cash Flow,-254669000.0,-91726000.0,-314141000.0,-670317000.0,
Net Other Investing Changes,,,,-365428000.0,
Dividends Received Cfi,6564000.0,7135000.0,2942000.0,1455000.0,
Net Investment Purchase And Sale,195000.0,3339000.0,-193905000.0,-366298000.0,
Sale Of Investment,195000.0,3339000.0,3924000.0,0.0,
Purchase Of Investment,,0.0,-197829000.0,-366298000.0,0.0
Net Business Purchase And Sale,,0.0,0.0,20125000.0,0.0
Sale Of Business,,0.0,0.0,20125000.0,0.0
Net Intangibles Purchase And Sale,-47132000.0,-17555000.0,-13972000.0,-51629000.0,
Purchase Of Intangibles,-47132000.0,-17555000.0,-13972000.0,-51629000.0,
Net PPE Purchase And Sale,-214296000.0,-84645000.0,-109206000.0,-273970000.0,
Purchase Of PPE,-214296000.0,-84645000.0,-109206000.0,-273970000.0,
Operating Cash Flow,200372000.0,384477000.0,491579000.0,146466000.0,
Interest Paid Cfo,-414885000.0,-382496000.0,-396273000.0,-269900000.0,
Change In Working Capital,-543145000.0,-143340000.0,201889000.0,-260951000.0,
Change In Other Current Liabilities,,,,,-25688000.0
Change In Other Current Assets,-37404000.0,663000.0,0.0,0.0,
Change In Accrued Expense,65644000.0,47341000.0,10288000.0,8595000.0,
Change In Payable,397958000.0,144878000.0,264011000.0,210249000.0,
Change In Prepaid Assets,-1205000.0,-99000.0,5623000.0,-9288000.0,
Change In Inventory,-350647000.0,-328919000.0,-32135000.0,-585152000.0,
Change In Receivables,-617491000.0,-7204000.0,-45898000.0,114645000.0,
Other Non Cash Items,447999000.0,382172000.0,405530000.0,46481000.0,
Provisionand Write Offof Assets,23149000.0,16159000.0,43359000.0,11285000.0,
Deferred Tax,-86046000.0,-100757000.0,-284475000.0,-33827000.0,
Depreciation And Amortization,526348000.0,518129000.0,527263000.0,387328000.0,
Depreciation,526348000.0,518129000.0,527263000.0,387328000.0,
Gain Loss On Investment Securities,22482000.0,-35402000.0,1728000.0,863000.0,
Net Foreign Currency Exchange Gain Loss,-19558000.0,37773000.0,-7094000.0,-1090000.0,
Gain Loss On Sale Of PPE,,,,8371000.0,5104000.0
Net Income From Continuing Operations,260930000.0,103148000.0,2735000.0,263049000.0,
