,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-319454000.0,7872000.0,-145735000.0,-45110000.0,
Repurchase Of Capital Stock,-5068000.0,-424440000.0,0.0,0.0,
Repayment Of Debt,-164000.0,-328000.0,-585000.0,-6972000.0,
Issuance Of Capital Stock,167316000.0,4000.0,,0.0,427500000.0
Capital Expenditure,-360136000.0,-24685000.0,-10702000.0,-2088000.0,
End Cash Position,72857000.0,37365000.0,69361000.0,455772000.0,
Beginning Cash Position,37365000.0,69361000.0,455772000.0,514749000.0,
Effect Of Exchange Rate Changes,75000.0,1931000.0,386000.0,-4673000.0,
Changes In Cash,35417000.0,-33927000.0,-386797000.0,-54304000.0,
Financing Cash Flow,161826000.0,-421343000.0,-585000.0,-6974000.0,
Net Other Financing Charges,60000.0,3431000.0,,,
Cash Dividends Paid,-318000.0,-10000.0,,-2000.0,-4665000.0
Common Stock Dividend Paid,-318000.0,-10000.0,0.0,-2000.0,
Net Common Stock Issuance,162248000.0,-424436000.0,0.0,0.0,
Common Stock Payments,-5068000.0,-424440000.0,0.0,0.0,
Common Stock Issuance,167316000.0,4000.0,,0.0,427500000.0
Net Issuance Payments Of Debt,-164000.0,-328000.0,-585000.0,-6972000.0,
Net Long Term Debt Issuance,-164000.0,-328000.0,-585000.0,-6972000.0,
Long Term Debt Payments,-164000.0,-328000.0,-585000.0,-6972000.0,
Investing Cash Flow,-167091000.0,354859000.0,-251179000.0,-4308000.0,
Net Other Investing Changes,-23000.0,-60000.0,-131000.0,-15846000.0,
Dividends Received Cfi,0.0,0.0,0.0,,
Net Investment Purchase And Sale,193261000.0,385481000.0,-379631000.0,-6496000.0,
Sale Of Investment,193261000.0,385481000.0,,4000.0,
Purchase Of Investment,,,-379631000.0,-6496000.0,-85000.0
Net Business Purchase And Sale,0.0,-2900000.0,138657000.0,52133000.0,
Sale Of Business,,0.0,138657000.0,52133000.0,11341000.0
Purchase Of Business,0.0,-2900000.0,0.0,0.0,
Net Intangibles Purchase And Sale,-360136000.0,-24685000.0,-10702000.0,-2088000.0,
Purchase Of Intangibles,-360136000.0,-24685000.0,-10702000.0,-2088000.0,
Net PPE Purchase And Sale,17000.0,70000.0,628000.0,489000.0,
Sale Of PPE,17000.0,70000.0,628000.0,489000.0,
Operating Cash Flow,40682000.0,32557000.0,-135033000.0,-43022000.0,
Taxes Refund Paid,-13127000.0,-14354000.0,-14468000.0,-3311000.0,
Interest Received Cfo,,43000.0,,,
Interest Paid Cfo,-6000.0,43000.0,-41000.0,-68000.0,
Change In Working Capital,-48981000.0,-2150000.0,-122051000.0,35733000.0,
Change In Other Current Liabilities,53000.0,-691000.0,-105699000.0,43716000.0,
Change In Other Current Assets,-1839000.0,22071000.0,19745000.0,-53922000.0,
Change In Payable,2867000.0,3055000.0,5037000.0,4849000.0,
Change In Receivables,-42601000.0,-14109000.0,-41134000.0,41090000.0,
Other Non Cash Items,-4796000.0,-5372000.0,-6987000.0,-36715000.0,
Stock Based Compensation,2825000.0,2951000.0,446000.0,22633000.0,
Provisionand Write Offof Assets,229316000.0,173175000.0,151282000.0,202905000.0,
Deferred Tax,-2131000.0,1494000.0,-281000.0,1176000.0,
Depreciation And Amortization,17668000.0,11090000.0,19929000.0,13683000.0,
Depreciation,17668000.0,11090000.0,19929000.0,13683000.0,
Gain Loss On Investment Securities,-4491000.0,-19250000.0,-17803000.0,3467000.0,
Net Foreign Currency Exchange Gain Loss,1184000.0,-823000.0,224000.0,1924000.0,
Gain Loss On Sale Of PPE,1747000.0,148000.0,76000.0,1235000.0,
Net Income From Continuing Operations,30665000.0,17120000.0,-9847000.0,-71889000.0,
