,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,482011000.0,-40636000.0,-232045000.0,-367752000.0,
Repurchase Of Capital Stock,,,0.0,-61396000.0,-115533000.0
Repayment Of Debt,-674743000.0,-459631000.0,-117327000.0,-11029000.0,
Issuance Of Debt,1187114000.0,736405000.0,434340000.0,498800000.0,
Capital Expenditure,-21775000.0,-11644000.0,-3447000.0,-18091000.0,
End Cash Position,66575000.0,69477000.0,71996000.0,41889000.0,
Other Cash Adjustment Outside Changein Cash,,1000.0,-1000.0,,
Beginning Cash Position,69477000.0,71996000.0,41889000.0,57500000.0,
Changes In Cash,-2902000.0,-2520000.0,30108000.0,-15611000.0,
Financing Cash Flow,212915000.0,-3932000.0,193528000.0,203214000.0,
Net Other Financing Charges,39427000.0,-45025000.0,-78793000.0,-49924000.0,
Cash Dividends Paid,-338883000.0,-235681000.0,-44692000.0,-171789000.0,
Common Stock Dividend Paid,-338883000.0,-235681000.0,-44692000.0,-171789000.0,
Net Common Stock Issuance,,,0.0,-61396000.0,-115533000.0
Common Stock Payments,,,0.0,-61396000.0,-115533000.0
Net Issuance Payments Of Debt,512371000.0,276774000.0,317013000.0,487771000.0,
Net Long Term Debt Issuance,512371000.0,276774000.0,317013000.0,487771000.0,
Long Term Debt Payments,-674743000.0,-459631000.0,-117327000.0,-11029000.0,
Long Term Debt Issuance,1187114000.0,736405000.0,434340000.0,498800000.0,
Investing Cash Flow,-719603000.0,30404000.0,65178000.0,130836000.0,
Net Other Investing Changes,-1000.0,,,,
Net Investment Purchase And Sale,-637108000.0,58243000.0,128494000.0,219809000.0,
Sale Of Investment,2809438000.0,1565997000.0,1603438000.0,1669034000.0,
Purchase Of Investment,-3446546000.0,-1507754000.0,-1474944000.0,-1449225000.0,
Net Business Purchase And Sale,-60719000.0,-16195000.0,-59869000.0,-70882000.0,
Sale Of Business,16569000.0,26526000.0,0.0,355000.0,
Purchase Of Business,-77288000.0,-42721000.0,-59869000.0,-71237000.0,
Net PPE Purchase And Sale,-21775000.0,-11644000.0,-3447000.0,-18091000.0,
Purchase Of PPE,-21775000.0,-11644000.0,-3447000.0,-18091000.0,
Operating Cash Flow,503786000.0,-28992000.0,-228598000.0,-349661000.0,
Taxes Refund Paid,-37618000.0,-32370000.0,-25298000.0,-33822000.0,
Interest Paid Cfo,-126687000.0,-91831000.0,-75445000.0,-30305000.0,
Dividend Received Cfo,66229000.0,70872000.0,134839000.0,62421000.0,
Change In Working Capital,149583000.0,-298590000.0,-380581000.0,-412578000.0,
Change In Other Current Liabilities,22067000.0,-5105000.0,5468000.0,8811000.0,
Change In Other Current Assets,19651000.0,88481000.0,33168000.0,-30077000.0,
Change In Payable,-4270000.0,2572000.0,-1923000.0,5047000.0,
Change In Inventory,26886000.0,100038000.0,-321729000.0,-446111000.0,
Change In Receivables,85249000.0,-484576000.0,-95565000.0,49752000.0,
Other Non Cash Items,-111193000.0,-86999000.0,-80942000.0,-147163000.0,
Provisionand Write Offof Assets,6615000.0,-6288000.0,3151000.0,-109000.0,
Deferred Tax,53991000.0,37701000.0,27852000.0,35790000.0,
Depreciation And Amortization,20890000.0,29206000.0,24366000.0,13217000.0,
Amortization Cash Flow,8848000.0,4314000.0,4601000.0,1317000.0,
Depreciation,12042000.0,24892000.0,19765000.0,11900000.0,
Net Foreign Currency Exchange Gain Loss,,,,,-183535000.0
Net Income From Continuing Operations,547595000.0,428718000.0,246096000.0,342107000.0,
