,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-278637000.0,-2895652000.0,-29930000.0,1744075000.0,3899047000.0
Repayment Of Debt,-225975000.0,-1790773000.0,-633473000.0,-1937990000.0,-4210288000.0
Issuance Of Debt,3000000000.0,1370000000.0,1000000000.0,900000000.0,7000000000.0
Issuance Of Capital Stock,-451106000.0,,-91249000.0,-186425000.0,
Capital Expenditure,-699337000.0,-77000.0,-678768000.0,-675163000.0,
End Cash Position,5405822000.0,214163000.0,5078114000.0,7675521000.0,6570751000.0
Beginning Cash Position,3705415000.0,5534941000.0,7675521000.0,6570751000.0,5499255000.0
Changes In Cash,1700407000.0,841062000.0,-2597407000.0,1104770000.0,1071496000.0
Financing Cash Flow,1100752000.0,-5647838000.0,-554301000.0,-1624515000.0,1447846000.0
Net Other Financing Charges,-1250000.0,84742000.0,-17810000.0,-33546000.0,-87543000.0
Cash Dividends Paid,-933865000.0,-5311807000.0,-725945000.0,-61929000.0,-668723000.0
Net Common Stock Issuance,-738158000.0,0.0,-177073000.0,-491050000.0,-585600000.0
Common Stock Issuance,-451106000.0,,-91249000.0,-186425000.0,
Net Issuance Payments Of Debt,2774025000.0,-420773000.0,366527000.0,-1037990000.0,2789712000.0
Net Long Term Debt Issuance,2774025000.0,-420773000.0,366527000.0,-1037990000.0,2789712000.0
Long Term Debt Payments,-225975000.0,-1790773000.0,-633473000.0,-1937990000.0,-4210288000.0
Long Term Debt Issuance,3000000000.0,1370000000.0,1000000000.0,900000000.0,7000000000.0
Investing Cash Flow,178955000.0,9384475000.0,-2691944000.0,310047000.0,-2401517000.0
Net Other Investing Changes,,1395898000.0,,,
Dividends Received Cfi,8661000.0,3053917000.0,2762000.0,7796000.0,4325000.0
Net Investment Purchase And Sale,193268000.0,3616054000.0,-2015938000.0,977414000.0,-1467965000.0
Sale Of Investment,18529711000.0,-50212950000.0,22833081000.0,19136233000.0,20329533000.0
Purchase Of Investment,-18336443000.0,53829004000.0,-24849019000.0,-18158819000.0,-21797498000.0
Net Business Purchase And Sale,676363000.0,1318683000.0,,0.0,0.0
Sale Of Business,676363000.0,2105685000.0,,0.0,0.0
Purchase Of Business,,-787002000.0,,,0.0
Net Intangibles Purchase And Sale,-19463000.0,-77000.0,-74717000.0,-59803000.0,-160521000.0
Purchase Of Intangibles,-19463000.0,-77000.0,-74717000.0,-59803000.0,-160521000.0
Net PPE Purchase And Sale,-679874000.0,,-604051000.0,-615360000.0,
Purchase Of PPE,-679874000.0,,-604051000.0,-615360000.0,
Operating Cash Flow,420700000.0,-2895575000.0,648838000.0,2419238000.0,2025167000.0
Taxes Refund Paid,-584851000.0,896199000.0,-352692000.0,-313997000.0,-338755000.0
Interest Paid Cfo,-1589939000.0,-964507000.0,-748531000.0,-1059247000.0,-969212000.0
Change In Working Capital,2201902000.0,6455736000.0,-7629339000.0,3788833000.0,-1696691000.0
Change In Other Current Liabilities,-116027000.0,449178000.0,115529000.0,-135173000.0,215317000.0
Change In Other Current Assets,2974882000.0,4488337000.0,-3326169000.0,4371851000.0,-1729550000.0
Change In Accrued Expense,-30344000.0,-135081000.0,32964000.0,26798000.0,-174290000.0
Change In Payable,213644000.0,100609000.0,71705000.0,-11593000.0,132072000.0
Change In Inventory,11870000.0,-118643000.0,-118936000.0,3113000.0,-169417000.0
Change In Receivables,-755632000.0,1042327000.0,-1171870000.0,-360601000.0,175248000.0
Other Non Cash Items,-1938989000.0,-3837214000.0,7168297000.0,-2143898000.0,2782138000.0
Stock Based Compensation,27999000.0,22732000.0,22732000.0,22732000.0,19477000.0
Provisionand Write Offof Assets,405614000.0,-563787000.0,530550000.0,328416000.0,314157000.0
Depreciation And Amortization,478942000.0,-512584000.0,474425000.0,449987000.0,434697000.0
Depreciation,478942000.0,-512584000.0,474425000.0,449987000.0,434697000.0
Gain Loss On Investment Securities,-980000.0,-980000.0,-980000.0,-980000.0,-980000.0
Gain Loss On Sale Of Business,,0.0,,,354103000.0
Net Income From Continuing Operations,1418426000.0,-170077000.0,1199774000.0,1344492000.0,1140954000.0
