,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-65261200.0,68045900.0,-38642020.0,0.0,-30572800.0,
Tax Rate For Calcs,0.4,0.34,0.34,0.178535,0.34,
Normalized EBITDA,109087000.0,270819000.0,579174000.0,697721000.0,574117000.0,
Total Unusual Items,-163153000.0,200135000.0,-113653000.0,,-89920000.0,-805577000.0
Total Unusual Items Excluding Goodwill,-163153000.0,200135000.0,-113653000.0,,-89920000.0,-805577000.0
Net Income From Continuing Operation Net Minority Interest,-444525000.0,185926000.0,-118983000.0,365298000.0,96739000.0,
Reconciled Depreciation,221692000.0,239501000.0,240394000.0,163674000.0,170363000.0,
Reconciled Cost Of Revenue,1625186000.0,2198870000.0,1701193000.0,1862537000.0,1524568000.0,
EBITDA,-54066000.0,470954000.0,465521000.0,697721000.0,484197000.0,
EBIT,-275758000.0,231453000.0,225127000.0,534047000.0,313834000.0,
Net Interest Income,-126630000.0,-187796000.0,-430568000.0,-89356000.0,-139419000.0,
Interest Expense,128106000.0,156279000.0,430568000.0,89356000.0,79208000.0,
Normalized Income,-346633200.0,53836900.0,-43972020.0,365298000.0,156086200.0,
Net Income From Continuing And Discontinued Operation,-444525000.0,-321172000.0,-1926103000.0,365298000.0,96739000.0,
Total Expenses,4500463000.0,6199157000.0,4855295000.0,5065278000.0,4336487000.0,
Rent Expense Supplemental,19491000.0,28223000.0,,,31741000.0,17787000.0
Total Operating Income As Reported,124499000.0,202867000.0,225127000.0,,453927000.0,-105456000.0
Diluted Average Shares,1374072672.0,,1450487989.0,920146096.0,920205397.0,
Basic Average Shares,1374072672.0,,1450487989.0,920146096.0,920205397.0,
Diluted EPS,-0.3235,,-1.3279,0.397,0.1051,
Basic EPS,-0.3235,,-1.3279,0.397,0.1051,
Diluted NI Availto Com Stockholders,-444525000.0,-321172000.0,-1926103000.0,365298000.0,96739000.0,
Net Income Common Stockholders,-444525000.0,-321172000.0,-1926103000.0,365298000.0,96739000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,-444525000.0,-321172000.0,-1926103000.0,365298000.0,96739000.0,
Net Income Including Noncontrolling Interests,-444525000.0,-321172000.0,-1926103000.0,365298000.0,96739000.0,
Net Income Discontinuous Operations,,-507098000.0,-1807120000.0,0.0,0.0,21210000.0
Net Income Continuous Operations,-444525000.0,185926000.0,-118983000.0,365298000.0,96739000.0,
Tax Provision,40661000.0,-110752000.0,-86458000.0,79393000.0,137887000.0,
Pretax Income,-403864000.0,75174000.0,-205441000.0,444691000.0,234626000.0,
Special Income Charges,-162230000.0,183373000.0,-113653000.0,,-89920000.0,-698863000.0
Other Special Charges,9861000.0,-47568000.0,,,-7555000.0,59111000.0
Write Off,,-353912000.0,113653000.0,,,-279140000.0
Impairment Of Capital Assets,2359000.0,,,,896000.0,
Restructuring And Mergern Acquisition,150010000.0,218107000.0,,,96579000.0,918892000.0
Net Non Operating Interest Income Expense,-126630000.0,-187796000.0,-430568000.0,-89356000.0,-139419000.0,
Total Other Finance Cost,-1476000.0,31517000.0,,,60211000.0,56631000.0
Interest Expense Non Operating,128106000.0,156279000.0,430568000.0,89356000.0,79208000.0,
Operating Income,245001000.0,-4210000.0,338780000.0,534047000.0,498654000.0,
Operating Expense,2875277000.0,4000287000.0,3154102000.0,3202741000.0,2811919000.0,
Other Operating Expenses,170479000.0,872487000.0,80576000.0,229824000.0,252724000.0,
Depreciation And Amortization In Income Statement,178817000.0,206181000.0,,,151178000.0,187411000.0
Depreciation Income Statement,178817000.0,206181000.0,,,151178000.0,187411000.0
Research And Development,25275000.0,,,,36568000.0,
Selling General And Administration,1773980000.0,2213667000.0,3073526000.0,2972917000.0,1589313000.0,
Selling And Marketing Expense,1520356000.0,1849046000.0,2194388000.0,2159800000.0,1384178000.0,
General And Administrative Expense,253624000.0,364621000.0,879138000.0,813117000.0,205135000.0,
Rent And Landing Fees,19491000.0,28223000.0,,,31741000.0,17787000.0
Gross Profit,3120278000.0,3996077000.0,3492882000.0,3736788000.0,3310573000.0,
Cost Of Revenue,1625186000.0,2198870000.0,1701193000.0,1862537000.0,1524568000.0,
Total Revenue,4745464000.0,6194947000.0,5194075000.0,5599325000.0,4835141000.0,
Operating Revenue,4745464000.0,6194947000.0,5194075000.0,5599325000.0,4835141000.0,
