,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-95355191.256831,-19533679.571923,22542464.969974,-83561411.181573,259420000.0,
Tax Rate For Calcs,0.136612,0.065549,0.131827,0.154457,0.34,
Total Unusual Items,-698000000.0,-298000000.0,171000000.0,-541000000.0,763000000.0,
Total Unusual Items Excluding Goodwill,-698000000.0,-298000000.0,171000000.0,-541000000.0,763000000.0,
Net Income From Continuing Operation Net Minority Interest,11979000000.0,11636000000.0,11907000000.0,11306000000.0,11137000000.0,
Reconciled Depreciation,1740000000.0,1876000000.0,1847000000.0,2242000000.0,1632000000.0,
Net Interest Income,21223000000.0,14710000000.0,7399000000.0,17194000000.0,1363000000.0,
Interest Expense,53620000000.0,55345000000.0,49478000000.0,53987000000.0,63399000000.0,
Interest Income,74843000000.0,70055000000.0,56877000000.0,71181000000.0,64762000000.0,
Normalized Income,12581644808.74317,11914466320.428078,11758542464.969975,11763438588.818426,10633420000.0,
Net Income From Continuing And Discontinued Operation,11979000000.0,11636000000.0,11907000000.0,11306000000.0,11137000000.0,
Diluted Average Shares,11145939868.0,11118265575.0,,11173354828.0,11201748827.0,11180249320.0
Basic Average Shares,11021779926.0,11023069978.0,,11081529451.0,11101453674.0,11092086979.0
Diluted EPS,1.07,1.05,,1.009709,0.99,0.94
Basic EPS,1.09,1.06,,1.019417,1.0,0.95
Diluted NI Availto Com Stockholders,11737000000.0,11636000000.0,11907000000.0,11306000000.0,10892000000.0,
Average Dilution Earnings,0.0,,,,0.0,
Net Income Common Stockholders,11737000000.0,11636000000.0,11907000000.0,11306000000.0,10892000000.0,
Otherunder Preferred Stock Dividend,123000000.0,,,,124000000.0,
Preferred Stock Dividends,119000000.0,,,,121000000.0,
Net Income,11979000000.0,11636000000.0,11907000000.0,11306000000.0,11137000000.0,
Minority Interests,-345000000.0,-239000000.0,-237000000.0,-294000000.0,-261000000.0,
Net Income Including Noncontrolling Interests,12324000000.0,11875000000.0,12143000000.0,11600000000.0,11398000000.0,
Net Income Continuous Operations,12324000000.0,11875000000.0,12143000000.0,11600000000.0,11398000000.0,
Tax Provision,1950000000.0,833000000.0,1844000000.0,2119000000.0,-1740000000.0,
Pretax Income,14274000000.0,,,,,
Special Income Charges,-639000000.0,-274000000.0,199000000.0,-491000000.0,791000000.0,
Other Special Charges,639000000.0,274000000.0,-199000000.0,491000000.0,-791000000.0,
Gain On Sale Of Security,7786000000.0,10325000000.0,21367000000.0,14097000000.0,14532000000.0,
Depreciation Amortization Depletion Income Statement,1862000000.0,1883000000.0,1856000000.0,1921000000.0,1804000000.0,
Depreciation And Amortization In Income Statement,1862000000.0,1883000000.0,1856000000.0,1921000000.0,1804000000.0,
Selling General And Administration,16105000000.0,14882000000.0,9301000000.0,15730000000.0,16957000000.0,
Selling And Marketing Expense,565000000.0,332000000.0,387000000.0,471000000.0,459000000.0,
General And Administrative Expense,15540000000.0,14550000000.0,8914000000.0,15259000000.0,16498000000.0,
Other Gand A,5929000000.0,4262000000.0,-1038000000.0,5385000000.0,6167000000.0,
Insurance And Claims,235000000.0,152000000.0,193000000.0,199000000.0,134000000.0,
Salaries And Wages,9376000000.0,10136000000.0,9759000000.0,9675000000.0,10197000000.0,
Total Revenue,43954000000.0,41132000000.0,42119000000.0,42166000000.0,38367000000.0,
Operating Revenue,43954000000.0,41132000000.0,42119000000.0,42166000000.0,38367000000.0,
Other Non Interest Expense,2902000000.0,4607000000.0,9808000000.0,2727000000.0,2849000000.0,
