,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,19644984.8,15903608.431988,13137260.0,19593520.0,
Tax Rate For Calcs,0.2956,0.192475,0.34,0.34,
Normalized EBITDA,203784000.0,999380000.0,256108000.0,207728000.0,
Total Unusual Items,66458000.0,82627000.0,38639000.0,57628000.0,
Total Unusual Items Excluding Goodwill,66458000.0,82627000.0,38639000.0,57628000.0,
Net Income From Continuing Operation Net Minority Interest,64634000.0,546255000.0,-10042000.0,-57001000.0,
Reconciled Depreciation,41415000.0,110284000.0,63383000.0,64221000.0,
Reconciled Cost Of Revenue,153681000.0,784472000.0,189942000.0,267997000.0,
EBITDA,270242000.0,1082007000.0,294747000.0,265356000.0,
EBIT,228827000.0,971723000.0,231364000.0,201135000.0,
Net Interest Income,-115568000.0,-100019000.0,-167903000.0,-206673000.0,
Interest Expense,122532000.0,154478000.0,188265000.0,207244000.0,
Interest Income,29727000.0,64839000.0,22347000.0,13346000.0,
Normalized Income,17820984.8,479531608.431988,-35543740.0,-95035480.0,
Net Income From Continuing And Discontinued Operation,64634000.0,546255000.0,-10042000.0,-57001000.0,
Total Expenses,172657000.0,525051000.0,249813000.0,329866000.0,
Rent Expense Supplemental,17877000.0,23963000.0,26784000.0,41492000.0,
Diluted Average Shares,152644445.0,152644445.0,152644445.0,152644445.0,
Basic Average Shares,152644445.0,152644445.0,152644445.0,152644445.0,
Diluted EPS,0.423428,3.57861,-0.066,-0.373,
Basic EPS,0.423428,3.57861,-0.066,-0.373,
Diluted NI Availto Com Stockholders,64634000.0,546255000.0,-10042000.0,-57001000.0,
Net Income Common Stockholders,64634000.0,546255000.0,-10042000.0,-57001000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,64634000.0,546255000.0,-10042000.0,-57001000.0,
Minority Interests,-10233000.0,-113691000.0,-15588000.0,-24061000.0,
Net Income Including Noncontrolling Interests,74867000.0,659946000.0,5546000.0,-32939000.0,
Net Income Continuous Operations,74867000.0,659946000.0,5546000.0,-32939000.0,
Tax Provision,31428000.0,157299000.0,37553000.0,26830000.0,
Pretax Income,106295000.0,817245000.0,43099000.0,-6109000.0,
Other Non Operating Income Expenses,,,,1119000.0,368000.0
Net Non Operating Interest Income Expense,-115568000.0,-100019000.0,-167903000.0,-206673000.0,
Total Other Finance Cost,22763000.0,10380000.0,1985000.0,12775000.0,
Interest Expense Non Operating,122532000.0,154478000.0,188265000.0,207244000.0,
Interest Income Non Operating,29727000.0,64839000.0,22347000.0,13346000.0,
Operating Income,155010000.0,832692000.0,174895000.0,144633000.0,
Operating Expense,18976000.0,-259421000.0,59871000.0,61869000.0,
Other Operating Expenses,-35505000.0,-332507000.0,4085000.0,2828000.0,
Depreciation And Amortization In Income Statement,1307000.0,1253000.0,2550000.0,2365000.0,
Depreciation Income Statement,1307000.0,1253000.0,2550000.0,2365000.0,
Selling General And Administration,32956000.0,43526000.0,32776000.0,46501000.0,
Selling And Marketing Expense,9020000.0,6593000.0,6879000.0,7327000.0,
General And Administrative Expense,23936000.0,36933000.0,25897000.0,39174000.0,
Rent And Landing Fees,957000.0,4113000.0,1213000.0,,
Gross Profit,173986000.0,573271000.0,234766000.0,206502000.0,
Cost Of Revenue,153681000.0,784472000.0,189942000.0,267997000.0,
Total Revenue,327667000.0,1357743000.0,424708000.0,474499000.0,
Operating Revenue,327667000.0,1357743000.0,424708000.0,474499000.0,
