,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,2744000.0,-22057500.0,127840.0,-731680.0,473670.0,
Tax Rate For Calcs,0.4,0.34,0.34,0.34,0.03,
Normalized EBITDA,278127000.0,408171000.0,351223000.0,277347000.0,216763000.0,
Total Unusual Items,6860000.0,-64875000.0,376000.0,-2152000.0,15789000.0,
Total Unusual Items Excluding Goodwill,6860000.0,-64875000.0,376000.0,-2152000.0,15789000.0,
Net Income From Continuing Operation Net Minority Interest,74211000.0,128081000.0,86003000.0,46411000.0,67567000.0,
Reconciled Depreciation,122313000.0,118884000.0,115271000.0,116031000.0,113460000.0,
Reconciled Cost Of Revenue,879218000.0,1274693000.0,1018825000.0,925792000.0,782020000.0,
EBITDA,284987000.0,343296000.0,351599000.0,275195000.0,232552000.0,
EBIT,162674000.0,224412000.0,236328000.0,159164000.0,119092000.0,
Net Interest Income,-135558000.0,-121747000.0,-72712000.0,-62509000.0,-80316000.0,
Interest Expense,106071000.0,110647000.0,170082000.0,117130000.0,49956000.0,
Interest Income,1054000.0,679000.0,97370000.0,54621000.0,823000.0,
Normalized Income,70095000.0,170898500.0,85754840.0,47831320.0,52251670.0,
Net Income From Continuing And Discontinued Operation,74211000.0,128081000.0,86003000.0,46411000.0,67567000.0,
Total Expenses,1606961000.0,2211787000.0,1797406000.0,1710548000.0,1391171000.0,
Rent Expense Supplemental,24225000.0,28215000.0,,,21633000.0,24491000.0
Diluted Average Shares,245944000.0,230265713.0,232440541.0,232055000.0,247708000.0,
Basic Average Shares,244555000.0,230265713.0,232440541.0,232055000.0,244013000.0,
Diluted EPS,0.32,0.557326,0.37,0.2,0.28,
Basic EPS,0.32,0.557326,0.37,0.2,0.29,
Diluted NI Availto Com Stockholders,74211000.0,128081000.0,86003000.0,46411000.0,67567000.0,
Net Income Common Stockholders,74211000.0,128081000.0,86003000.0,46411000.0,67567000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,74211000.0,128081000.0,86003000.0,46411000.0,67567000.0,
Minority Interests,0.0,-252000.0,149000.0,-57000.0,252000.0,
Net Income Including Noncontrolling Interests,74211000.0,128333000.0,85854000.0,46468000.0,67315000.0,
Net Income Continuous Operations,74211000.0,128333000.0,85854000.0,46468000.0,67315000.0,
Tax Provision,-17608000.0,-14568000.0,-19608000.0,-4434000.0,1821000.0,
Pretax Income,56603000.0,113765000.0,66246000.0,42034000.0,69136000.0,
Special Income Charges,-3806000.0,-1879000.0,376000.0,-2152000.0,-8829000.0,
Other Special Charges,3294000.0,217000.0,-376000.0,2152000.0,7854000.0,
Write Off,512000.0,,,,975000.0,
Net Non Operating Interest Income Expense,-135558000.0,-121747000.0,-72712000.0,-62509000.0,-80316000.0,
Total Other Finance Cost,30541000.0,11779000.0,,,31183000.0,47495000.0
Interest Expense Non Operating,106071000.0,110647000.0,170082000.0,117130000.0,49956000.0,
Interest Income Non Operating,1054000.0,679000.0,97370000.0,54621000.0,823000.0,
Operating Income,178468000.0,216045000.0,139116000.0,107152000.0,163188000.0,
Operating Expense,727743000.0,937094000.0,778581000.0,784756000.0,609151000.0,
Other Operating Expenses,1931000.0,44007000.0,,,1581000.0,-15015000.0
Depreciation And Amortization In Income Statement,93670000.0,105371000.0,,,104972000.0,101314000.0
Depreciation Income Statement,93670000.0,105371000.0,,,104972000.0,101314000.0
Selling General And Administration,364741000.0,394552000.0,783131000.0,785196000.0,280938000.0,
Selling And Marketing Expense,306199000.0,338533000.0,613173000.0,596876000.0,230447000.0,
General And Administrative Expense,58542000.0,56019000.0,169958000.0,188320000.0,50491000.0,
Rent And Landing Fees,24225000.0,28215000.0,,,21633000.0,24491000.0
Gross Profit,906211000.0,1153139000.0,917697000.0,891908000.0,772339000.0,
Cost Of Revenue,879218000.0,1274693000.0,1018825000.0,925792000.0,782020000.0,
Total Revenue,1785429000.0,2427832000.0,1936522000.0,1817700000.0,1554359000.0,
Operating Revenue,1785429000.0,2427832000.0,1936522000.0,1817700000.0,1554359000.0,
