,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1008583000.0,-5995000.0,1583899000.0,-1086276000.0,
Repayment Of Debt,-2936089000.0,-1752218000.0,-2993000.0,-2007026000.0,
Issuance Of Debt,2946250000.0,1779618000.0,0.0,2200000000.0,
Capital Expenditure,-1170861000.0,-995160000.0,-2984178000.0,-2091876000.0,
End Cash Position,5141617000.0,5200342000.0,5323851000.0,2916047000.0,
Beginning Cash Position,5200342000.0,5323851000.0,4257959000.0,6341017000.0,
Effect Of Exchange Rate Changes,-159185000.0,211626000.0,-52034000.0,6837000.0,
Changes In Cash,100460000.0,-335135000.0,1117926000.0,-3431807000.0,
Financing Cash Flow,-91908000.0,-423371000.0,-775786000.0,-1096510000.0,
Net Other Financing Charges,-25383000.0,-21376000.0,,8482000.0,-23089000.0
Cash Dividends Paid,-42743000.0,-383804000.0,-726529000.0,-1233223000.0,
Net Issuance Payments Of Debt,10161000.0,27400000.0,-2993000.0,192974000.0,
Net Long Term Debt Issuance,10161000.0,27400000.0,-2993000.0,192974000.0,
Long Term Debt Payments,-2936089000.0,-1752218000.0,-2993000.0,-2007026000.0,
Long Term Debt Issuance,2946250000.0,1779618000.0,0.0,2200000000.0,
Investing Cash Flow,-1987076000.0,-900929000.0,-2674365000.0,-3340897000.0,
Dividends Received Cfi,173664000.0,147144000.0,161459000.0,137255000.0,
Net Investment Purchase And Sale,-1048339000.0,-67657000.0,128420000.0,-1473782000.0,
Sale Of Investment,,,,,924284000.0
Purchase Of Investment,,,,-1473782000.0,
Net Business Purchase And Sale,-44000.0,-104000.0,0.0,-67000.0,
Purchase Of Business,-44000.0,-104000.0,0.0,-67000.0,
Net Intangibles Purchase And Sale,-120540000.0,-71282000.0,-53891000.0,-65240000.0,
Purchase Of Intangibles,-120540000.0,-71282000.0,-53891000.0,-65240000.0,
Net PPE Purchase And Sale,-991817000.0,-909030000.0,-2910353000.0,-1939063000.0,
Sale Of PPE,58504000.0,14848000.0,19934000.0,87573000.0,
Purchase Of PPE,-1050321000.0,-923878000.0,-2930287000.0,-2026636000.0,
Operating Cash Flow,2179444000.0,989165000.0,4568077000.0,1005600000.0,
Taxes Refund Paid,-124097000.0,-73946000.0,-258522000.0,-1185780000.0,
Interest Paid Cfo,-839799000.0,-547721000.0,-555159000.0,-584431000.0,
Change In Working Capital,797729000.0,-354522000.0,3586523000.0,-2522484000.0,
Change In Other Current Liabilities,-21838000.0,-117814000.0,-432572000.0,-25804000.0,
Change In Other Current Assets,-193745000.0,-267558000.0,165174000.0,-158091000.0,
Change In Payable,-633897000.0,-339436000.0,622583000.0,851668000.0,
Change In Prepaid Assets,-1756000.0,3964000.0,617768000.0,-620917000.0,
Change In Inventory,1507106000.0,201717000.0,2271346000.0,-2496568000.0,
Change In Receivables,309529000.0,364564000.0,342224000.0,-72772000.0,
Other Non Cash Items,836513000.0,666429000.0,-34649000.0,475258000.0,
Provisionand Write Offof Assets,215538000.0,127732000.0,38529000.0,-160217000.0,
Deferred Tax,1429279000.0,-98946000.0,-474543000.0,1186025000.0,
Depreciation And Amortization,1274791000.0,1226067000.0,1061971000.0,902681000.0,
Amortization Cash Flow,,,61791000.0,41566000.0,
Depreciation,1274791000.0,1226067000.0,1061971000.0,861115000.0,
Pension And Employee Benefit Expense,67197000.0,70602000.0,-434814000.0,111263000.0,
Gain Loss On Investment Securities,,,175211000.0,-15263000.0,44896000.0
Net Foreign Currency Exchange Gain Loss,-296570000.0,416391000.0,-35641000.0,-216839000.0,
Gain Loss On Sale Of PPE,-49435000.0,-1265000.0,-11658000.0,-74212000.0,
Net Income From Continuing Operations,-2910034000.0,3362000.0,1640368000.0,2092889000.0,
