,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,467000000.0,-375000000.0,-2298728000.0,820486000.0,253000000.0,,
Repurchase Of Capital Stock,,,0.0,0.0,,,-36061000.0
Repayment Of Debt,-1220000000.0,-164000000.0,1678431000.0,-2657858000.0,-2433000000.0,,
Issuance Of Debt,3229000000.0,2522000000.0,709142000.0,3531019000.0,3516000000.0,,
Capital Expenditure,-1678000000.0,-1465000000.0,-2161760000.0,-2010916000.0,-1547000000.0,,
End Cash Position,4812000000.0,5156000000.0,3651544000.0,,4347000000.0,5448000000.0,
Beginning Cash Position,5156000000.0,3652000000.0,5339700000.0,4347000000.0,5448000000.0,,
Effect Of Exchange Rate Changes,0.0,0.0,-14712000.0,13712000.0,0.0,,
Changes In Cash,-344000000.0,1504000000.0,-1673444000.0,979083000.0,-1101000000.0,,
Financing Cash Flow,462000000.0,1585000000.0,-4174438000.0,-104253000.0,-251000000.0,,
Net Other Financing Charges,-66000000.0,-56000000.0,-5666331000.0,17557000.0,3000000.0,,
Interest Paid Cff,-930000000.0,-712000000.0,-580085000.0,-631024000.0,-975000000.0,,
Cash Dividends Paid,,,-294246000.0,-360501000.0,,,-291683000.0
Net Common Stock Issuance,,,0.0,0.0,,,-36061000.0
Common Stock Payments,,,0.0,0.0,,,-36061000.0
Net Issuance Payments Of Debt,2009000000.0,2358000000.0,2387573000.0,873161000.0,1083000000.0,,
Net Long Term Debt Issuance,2009000000.0,2358000000.0,2387573000.0,873161000.0,1083000000.0,,
Long Term Debt Payments,-1220000000.0,-164000000.0,1678431000.0,-2657858000.0,-2433000000.0,,
Long Term Debt Issuance,3229000000.0,2522000000.0,709142000.0,3531019000.0,3516000000.0,,
Investing Cash Flow,-2951000000.0,-1171000000.0,2637962000.0,-1748066000.0,-2650000000.0,,
Net Other Investing Changes,4000000.0,73000000.0,6411566000.0,35781000.0,22000000.0,,
Net Investment Purchase And Sale,-1573000000.0,225000000.0,-1850265000.0,91659000.0,-1180000000.0,,
Sale Of Investment,,225000000.0,,91526000.0,-1112000000.0,1418000000.0,-537606000.0
Purchase Of Investment,-1348000000.0,0.0,-1452739000.0,133000.0,-68000000.0,,
Net Business Purchase And Sale,293000000.0,-5000000.0,0.0,-406000.0,67000000.0,,
Purchase Of Business,,-5000000.0,0.0,,0.0,-67000000.0,-1000.0
Net Intangibles Purchase And Sale,-1497000000.0,-1323000000.0,-1943226000.0,-1866180000.0,-1369000000.0,,
Purchase Of Intangibles,-1497000000.0,-1323000000.0,-1943226000.0,-1866180000.0,-1369000000.0,,
Net PPE Purchase And Sale,-178000000.0,-141000000.0,-104437000.0,-8920000.0,-190000000.0,,
Sale Of PPE,3000000.0,1000000.0,114097000.0,,,12000000.0,5381000.0
Purchase Of PPE,-181000000.0,-142000000.0,-218534000.0,-144736000.0,-178000000.0,,
Operating Cash Flow,2145000000.0,1090000000.0,-136968000.0,2831402000.0,1800000000.0,,
Dividend Received Cfo,33000000.0,0.0,-24004000.0,89750000.0,0.0,,
Change In Working Capital,532000000.0,-492000000.0,459089000.0,-719669000.0,-264000000.0,,
Change In Other Current Liabilities,246000000.0,-200000000.0,10336000.0,-37121000.0,107000000.0,,
Change In Other Current Assets,222000000.0,-36000000.0,309875000.0,175423000.0,-492000000.0,,
Change In Payable,-595000000.0,-441000000.0,-247937000.0,897711000.0,-411000000.0,,
Change In Prepaid Assets,64000000.0,-114000000.0,90130000.0,-53374000.0,-16000000.0,,
Change In Inventory,-14000000.0,11000000.0,31057000.0,-15261000.0,-17000000.0,,
Change In Receivables,876000000.0,398000000.0,330638000.0,-1379872000.0,936000000.0,,
Other Non Cash Items,60000000.0,598000000.0,-776276000.0,256162000.0,719000000.0,,
Provisionand Write Offof Assets,-115000000.0,225000000.0,250076000.0,366131000.0,-84000000.0,,
Deferred Tax,,,,,,-19726000.0,
Depreciation And Amortization,478000000.0,374000000.0,369282000.0,446799000.0,406000000.0,,
Depreciation,445000000.0,374000000.0,272097000.0,494799000.0,358000000.0,,
Pension And Employee Benefit Expense,13000000.0,3000000.0,,,8000000.0,7000000.0,
Gain Loss On Investment Securities,-230000000.0,-86000000.0,117405000.0,46618000.0,-59000000.0,,
Net Foreign Currency Exchange Gain Loss,0.0,0.0,6295000.0,-123752000.0,-3000000.0,,
Net Income From Continuing Operations,1402000000.0,643000000.0,650658000.0,1418839000.0,885000000.0,,
