,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,6772313000.0,6257898000.0,8201655000.0,8958755000.0,
Repayment Of Debt,-13526281000.0,-7460864000.0,-4640411000.0,-8208406000.0,
Issuance Of Debt,14641269000.0,7761288000.0,5309802000.0,11391854000.0,
Capital Expenditure,-390484000.0,-531044000.0,-698262000.0,-21371000.0,
End Cash Position,2229320000.0,1973401000.0,4435186000.0,3746158000.0,
Other Cash Adjustment Outside Changein Cash,,,,-1000.0,1000.0
Beginning Cash Position,1973401000.0,4435186000.0,3746158000.0,2199952000.0,
Changes In Cash,255919000.0,-2461785000.0,689028000.0,1546206000.0,
Financing Cash Flow,-2507307000.0,-3719346000.0,-3570096000.0,-1174889000.0,
Net Other Financing Charges,-102526000.0,-540118000.0,-669020000.0,-485998000.0,
Cash Dividends Paid,-3519769000.0,-3479652000.0,-3570467000.0,-3872339000.0,
Common Stock Dividend Paid,-3519769000.0,-3479652000.0,-3570467000.0,-3872339000.0,
Net Issuance Payments Of Debt,1114988000.0,300424000.0,669391000.0,3183448000.0,
Net Long Term Debt Issuance,1114988000.0,300424000.0,669391000.0,3183448000.0,
Long Term Debt Payments,-13526281000.0,-7460864000.0,-4640411000.0,-8208406000.0,
Long Term Debt Issuance,14641269000.0,7761288000.0,5309802000.0,11391854000.0,
Investing Cash Flow,-4399571000.0,-5531381000.0,-4640793000.0,-6259031000.0,
Net Other Investing Changes,-4903058000.0,-4543589000.0,-3792884000.0,-5165264000.0,
Net Investment Purchase And Sale,849594000.0,-456268000.0,-202991000.0,-315117000.0,
Sale Of Investment,15989568000.0,12942966000.0,1662084000.0,836940000.0,
Purchase Of Investment,-15139974000.0,-13399234000.0,-1865075000.0,-1152057000.0,
Net Business Purchase And Sale,44377000.0,-480000.0,53344000.0,-757279000.0,
Sale Of Business,44377000.0,,53344000.0,147351000.0,0.0
Purchase Of Business,,-480000.0,0.0,-1171236000.0,-2191595000.0
Net Intangibles Purchase And Sale,-20543000.0,-21101000.0,-20059000.0,-21371000.0,
Purchase Of Intangibles,-20543000.0,-21101000.0,-20059000.0,-21371000.0,
Net PPE Purchase And Sale,-369941000.0,-509943000.0,-678203000.0,-374332000.0,
Purchase Of PPE,-369941000.0,-509943000.0,-678203000.0,-374332000.0,
Operating Cash Flow,7162797000.0,6788942000.0,8899917000.0,8980126000.0,
Taxes Refund Paid,-1894300000.0,-3293662000.0,-2606616000.0,-1935230000.0,
Interest Paid Cfo,-2084774000.0,-2142754000.0,-1862324000.0,-1462558000.0,
Dividend Received Cfo,285639000.0,266361000.0,361259000.0,497788000.0,
Dividend Paid Cfo,,,,,296524000.0
Change In Working Capital,-2199674000.0,-511997000.0,246072000.0,26549000.0,
Change In Other Current Liabilities,-2679221000.0,-1729843000.0,-2272397000.0,-80232000.0,
Change In Other Current Assets,-662233000.0,151255000.0,290589000.0,1230108000.0,
Change In Payable,-197990000.0,446523000.0,975840000.0,-1877419000.0,
Change In Prepaid Assets,,,,,79511000.0
Change In Receivables,1339770000.0,620068000.0,1252040000.0,754092000.0,
Other Non Cash Items,1813888000.0,1378607000.0,1496759000.0,2511942000.0,
Provisionand Write Offof Assets,361253000.0,416808000.0,277454000.0,318628000.0,
Deferred Tax,343222000.0,309228000.0,350698000.0,286854000.0,
Depreciation And Amortization,2397217000.0,2303124000.0,2249618000.0,2031445000.0,
Depreciation,2397217000.0,2303124000.0,2249618000.0,2031445000.0,
Pension And Employee Benefit Expense,34736000.0,127863000.0,163307000.0,337904000.0,
Gain Loss On Investment Securities,290324000.0,238955000.0,185425000.0,-640305000.0,
Net Income From Continuing Operations,8091246000.0,8088893000.0,8022782000.0,7319648000.0,
