,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-57398241.611357,-162792056.482829,-216780713.90527,1959955.2,-157086437.40679,
Tax Rate For Calcs,0.19923,0.212089,0.236408,0.0672,0.183964,
Normalized EBITDA,6698000000.0,7918207000.0,9512628000.0,7503795000.0,6480900000.0,
Total Unusual Items,-288100000.0,-767564000.0,-916977000.0,29166000.0,-853900000.0,
Total Unusual Items Excluding Goodwill,-288100000.0,-767564000.0,-916977000.0,29166000.0,-853900000.0,
Net Income From Continuing Operation Net Minority Interest,3386900000.0,3768263000.0,4346604000.0,4745128000.0,2717700000.0,
Reconciled Depreciation,1531100000.0,1603492000.0,1817099000.0,1599347000.0,1702400000.0,
Reconciled Cost Of Revenue,9700400000.0,10881613000.0,11752240000.0,10120005000.0,10046100000.0,
EBITDA,6409900000.0,7150643000.0,8595651000.0,7532961000.0,5627000000.0,
EBIT,4878800000.0,5547151000.0,6778552000.0,5933614000.0,3924600000.0,
Net Interest Income,-144200000.0,-168855000.0,-235482000.0,-162352000.0,-90900000.0,
Interest Expense,539600000.0,615670000.0,846765000.0,719722000.0,504900000.0,
Interest Income,629300000.0,566591000.0,-47956000.0,389716000.0,497500000.0,
Normalized Income,3617601758.388643,4373034943.517171,5046800286.09473,4717921955.2,3414513562.59321,
Net Income From Continuing And Discontinued Operation,3386900000.0,3768263000.0,4346604000.0,4745128000.0,2717700000.0,
Total Expenses,15388700000.0,16596228000.0,17415093000.0,15576498000.0,15720100000.0,
Total Operating Income As Reported,4814300000.0,5988366000.0,6903297000.0,6305277000.0,4399100000.0,
Diluted Average Shares,15580100000.0,15674970882.0,15666800000.0,,15673137255.0,15739011504.0
Basic Average Shares,15513700000.0,15610037283.0,15600500000.0,,15601159587.0,15665589483.0
Diluted EPS,0.22,0.2404,0.28,,0.1734,0.2347
Basic EPS,0.22,0.2414,0.28,,0.1742,0.2358
Diluted NI Availto Com Stockholders,3386900000.0,3768263000.0,4346604000.0,4745128000.0,2717700000.0,
Net Income Common Stockholders,3386900000.0,3768263000.0,4346604000.0,4745128000.0,2717700000.0,
Net Income,3386900000.0,,,,2717700000.0,
Minority Interests,-87800000.0,-117304000.0,-182861000.0,-118592000.0,-72800000.0,
Net Income Including Noncontrolling Interests,3474700000.0,3885567000.0,4529465000.0,4863720000.0,2790600000.0,
Net Income Continuous Operations,3474700000.0,3885567000.0,4529465000.0,4863720000.0,2790600000.0,
Tax Provision,864500000.0,1045914000.0,1402322000.0,350172000.0,629100000.0,
Pretax Income,4339200000.0,4931481000.0,5931787000.0,5213892000.0,3419700000.0,
Other Income Expense,-277100000.0,-767916000.0,-1225304000.0,105480000.0,-859400000.0,
Other Non Operating Income Expenses,,,,81706000.0,147547000.0,
Special Income Charges,20300000.0,76161000.0,-177343000.0,836367000.0,-50100000.0,
Gain On Sale Of Ppe,34100000.0,28451000.0,13252000.0,9870000.0,29500000.0,
Gain On Sale Of Business,,,-22467000.0,884467000.0,,
Other Special Charges,-17500000.0,-10822000.0,64089000.0,19414000.0,28400000.0,
Restructuring And Mergern Acquisition,31300000.0,-36888000.0,104039000.0,38556000.0,51200000.0,
Earnings From Equity Interest,11000000.0,-352000.0,113930000.0,-5392000.0,-5500000.0,
Gain On Sale Of Security,-308400000.0,-843725000.0,-739634000.0,-807201000.0,-803800000.0,
Net Non Operating Interest Income Expense,-144200000.0,-168855000.0,-235482000.0,-162352000.0,-90900000.0,
Total Other Finance Cost,233900000.0,119776000.0,-659239000.0,-167654000.0,83500000.0,
Interest Expense Non Operating,539600000.0,615670000.0,846765000.0,719722000.0,504900000.0,
Interest Income Non Operating,629300000.0,566591000.0,-47956000.0,389716000.0,497500000.0,
Operating Income,4760200000.0,5868252000.0,7392573000.0,5270764000.0,4370100000.0,
Operating Expense,5688300000.0,5714615000.0,5662853000.0,5456493000.0,5674000000.0,
Other Operating Expenses,-728000000.0,-574571000.0,-1076723000.0,-475553000.0,-556300000.0,
Other Taxes,51100000.0,54775000.0,49330000.0,97461000.0,50800000.0,
Selling General And Administration,6365200000.0,6234411000.0,6690246000.0,5834585000.0,6179500000.0,
Selling And Marketing Expense,5033300000.0,4774229000.0,5097551000.0,4479574000.0,4753200000.0,
General And Administrative Expense,1331900000.0,1460182000.0,1592695000.0,1355011000.0,1426300000.0,
Other Gand A,1331900000.0,1460182000.0,1592695000.0,1355011000.0,1426300000.0,
Gross Profit,10448500000.0,11582867000.0,13055426000.0,10727257000.0,10044100000.0,
Cost Of Revenue,9700400000.0,10881613000.0,11752240000.0,10120005000.0,10046100000.0,
Total Revenue,20148900000.0,22464480000.0,24807666000.0,20847262000.0,20090200000.0,
Excise Taxes,,7125037000.0,7751287000.0,6626253000.0,6247115000.0,6940245000.0
Operating Revenue,20148900000.0,33633409000.0,37028601000.0,31023012000.0,20090200000.0,
