,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-58582000.0,871200.0,-8976000.0,-2665300.0,
Tax Rate For Calcs,0.34,0.363,0.34,0.011,
Normalized EBITDA,896400000.0,1010700000.0,624600000.0,470700000.0,
Total Unusual Items,-172300000.0,2400000.0,-26400000.0,-242300000.0,
Total Unusual Items Excluding Goodwill,-172300000.0,2400000.0,-26400000.0,-242300000.0,
Net Income From Continuing Operation Net Minority Interest,351900000.0,352500000.0,164000000.0,-185400000.0,
Reconciled Depreciation,259500000.0,243600000.0,241700000.0,210300000.0,
Reconciled Cost Of Revenue,6248800000.0,5241600000.0,4358900000.0,3628200000.0,
EBITDA,724100000.0,1013100000.0,598200000.0,228400000.0,
EBIT,464600000.0,769500000.0,356500000.0,18100000.0,
Net Interest Income,-161700000.0,-108300000.0,-125200000.0,-192400000.0,
Interest Expense,197000000.0,212500000.0,235800000.0,223900000.0,
Interest Income,119700000.0,141900000.0,119500000.0,48000000.0,
Normalized Income,465618000.0,350971200.0,181424000.0,54234700.0,
Net Income From Continuing And Discontinued Operation,351900000.0,352500000.0,164000000.0,-185400000.0,
Total Expenses,6969000000.0,5727500000.0,5006400000.0,4320000000.0,
Total Operating Income As Reported,607653000.0,667500000.0,314500000.0,-110500000.0,
Diluted Average Shares,732412025.0,734600000.0,734632806.0,734632806.0,
Basic Average Shares,732412025.0,734600000.0,734632806.0,734632806.0,
Diluted EPS,0.48,0.48,0.22,-0.25,
Basic EPS,0.48,0.48,0.22,-0.25,
Diluted NI Availto Com Stockholders,351900000.0,352500000.0,164000000.0,-185400000.0,
Net Income Common Stockholders,351900000.0,352500000.0,164000000.0,-185400000.0,
Net Income,351900000.0,352500000.0,164000000.0,-185400000.0,
Minority Interests,-7100000.0,-2100000.0,-300000.0,18100000.0,
Net Income Including Noncontrolling Interests,359000000.0,354600000.0,164300000.0,-203500000.0,
Net Income Continuous Operations,359000000.0,354600000.0,164300000.0,-203500000.0,
Tax Provision,-91400000.0,202400000.0,-43600000.0,-2300000.0,
Pretax Income,267600000.0,557000000.0,120700000.0,-205800000.0,
Other Income Expense,-179200000.0,-1900000.0,-16200000.0,-233800000.0,
Special Income Charges,26600000.0,0.0,35100000.0,-185400000.0,
Gain On Sale Of Ppe,0.0,0.0,-9800000.0,-12800000.0,
Gain On Sale Of Business,0.0,0.0,36600000.0,0.0,
Other Special Charges,-26600000.0,,-8300000.0,135700000.0,-6100000.0
Impairment Of Capital Assets,,,0.0,0.0,-11200000.0
Restructuring And Mergern Acquisition,,0.0,0.0,36900000.0,31800000.0
Earnings From Equity Interest,-6900000.0,-4300000.0,10200000.0,8500000.0,
Gain On Sale Of Security,-198900000.0,2400000.0,-61500000.0,-56900000.0,
Net Non Operating Interest Income Expense,-161700000.0,-108300000.0,-125200000.0,-192400000.0,
Total Other Finance Cost,84400000.0,37700000.0,8900000.0,16500000.0,
Interest Expense Non Operating,197000000.0,212500000.0,235800000.0,223900000.0,
Interest Income Non Operating,119700000.0,141900000.0,119500000.0,48000000.0,
Operating Income,608500000.0,667200000.0,262100000.0,220400000.0,
Operating Expense,720200000.0,485900000.0,647500000.0,691800000.0,
Other Operating Expenses,68000000.0,-89800000.0,59800000.0,83400000.0,
Other Taxes,21800000.0,-9000000.0,-12000000.0,21700000.0,
Provision For Doubtful Accounts,3900000.0,21100000.0,-10200000.0,17400000.0,
Depreciation Amortization Depletion Income Statement,,,,0.0,0.0
Depreciation And Amortization In Income Statement,,,,0.0,0.0
Research And Development,74400000.0,55000000.0,90300000.0,110000000.0,
Selling General And Administration,552100000.0,508600000.0,519600000.0,459300000.0,
Selling And Marketing Expense,338500000.0,309700000.0,314700000.0,274400000.0,
General And Administrative Expense,213600000.0,198900000.0,204900000.0,184900000.0,
Other Gand A,213600000.0,198900000.0,204900000.0,184900000.0,
Gross Profit,1328700000.0,1153100000.0,909600000.0,912200000.0,
Cost Of Revenue,6248800000.0,5241600000.0,4358900000.0,3628200000.0,
Total Revenue,7577500000.0,6394700000.0,5268500000.0,4540400000.0,
Operating Revenue,7577500000.0,6394700000.0,5268500000.0,4540400000.0,
