,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,8208683.2,190911.474675,2900424.9297,-164332.355391,754899.450827
Tax Rate For Calcs,0.0908,0.055498,0.065357,0.077957,0.303538
Normalized EBITDA,500772000.0,1185951000.0,441588000.0,418968000.0,603135000.0
Total Unusual Items,90404000.0,3440000.0,44378000.0,-2108000.0,2487000.0
Total Unusual Items Excluding Goodwill,90404000.0,3440000.0,44378000.0,-2108000.0,2487000.0
Net Income From Continuing Operation Net Minority Interest,369687000.0,1010720000.0,298871000.0,236125000.0,348120000.0
Reconciled Depreciation,6637000.0,-4197000.0,22867000.0,15941000.0,16387000.0
Reconciled Cost Of Revenue,210373000.0,744553000.0,187605000.0,186898000.0,152925000.0
EBITDA,591176000.0,1189391000.0,485966000.0,416860000.0,605622000.0
EBIT,584539000.0,1183583000.0,463099000.0,400919000.0,589235000.0
Net Interest Income,-157294000.0,-88515000.0,-105126000.0,-96654000.0,-76826000.0
Interest Expense,175868000.0,147789000.0,137351000.0,134373000.0,101046000.0
Interest Income,5095000.0,10723000.0,9104000.0,7593000.0,9655000.0
Normalized Income,287491683.2,1007470911.474675,257393424.9297,238068667.644609,346387899.450827
Net Income From Continuing And Discontinued Operation,369687000.0,1010720000.0,298871000.0,236125000.0,348120000.0
Total Expenses,318424000.0,963774000.0,287620000.0,298630000.0,237620000.0
Diluted Average Shares,685314547.0,,,668564304.0,678559434.0
Basic Average Shares,682881195.0,,,668564304.0,676607051.0
Diluted EPS,0.5558,,,0.367653,0.1705
Basic EPS,0.5578,,,0.367653,0.171
Diluted NI Availto Com Stockholders,369687000.0,1010720000.0,298871000.0,236125000.0,348120000.0
Net Income Common Stockholders,369687000.0,1010720000.0,298871000.0,236125000.0,348120000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,369687000.0,1010720000.0,298871000.0,236125000.0,348120000.0
Minority Interests,-1866000.0,32410000.0,-5587000.0,-9642000.0,8115000.0
Net Income Including Noncontrolling Interests,371553000.0,978310000.0,304458000.0,245767000.0,340005000.0
Net Income Continuous Operations,371553000.0,978310000.0,304458000.0,245767000.0,340005000.0
Tax Provision,37118000.0,57484000.0,21290000.0,20779000.0,148184000.0
Pretax Income,408671000.0,1035794000.0,325748000.0,266546000.0,488189000.0
Special Income Charges,-7445000.0,5187000.0,1304000.0,783000.0,-404000.0
Other Special Charges,7313000.0,-5268000.0,-1611000.0,-1288000.0,73000.0
Restructuring And Mergern Acquisition,132000.0,81000.0,307000.0,505000.0,331000.0
Net Non Operating Interest Income Expense,-157294000.0,-88515000.0,-105126000.0,-96654000.0,-76826000.0
Total Other Finance Cost,-13479000.0,-48551000.0,-23121000.0,-30126000.0,-14565000.0
Interest Expense Non Operating,175868000.0,147789000.0,137351000.0,134373000.0,101046000.0
Interest Income Non Operating,5095000.0,10723000.0,9104000.0,7593000.0,9655000.0
Operating Income,219237000.0,1099282000.0,229086000.0,197464000.0,165666000.0
Operating Expense,108051000.0,219221000.0,100015000.0,111732000.0,84695000.0
Other Operating Expenses,-5228000.0,10767000.0,-142000.0,-990000.0,-10556000.0
Depreciation And Amortization In Income Statement,5801000.0,5808000.0,5226000.0,5691000.0,5997000.0
Depreciation Income Statement,5801000.0,5808000.0,5226000.0,5691000.0,5997000.0
Selling General And Administration,115755000.0,243409000.0,113565000.0,122308000.0,98345000.0
General And Administrative Expense,115755000.0,243409000.0,113565000.0,122308000.0,98345000.0
Gross Profit,327288000.0,1318503000.0,329101000.0,309196000.0,250361000.0
Cost Of Revenue,210373000.0,744553000.0,187605000.0,186898000.0,152925000.0
Total Revenue,537661000.0,2063056000.0,516706000.0,496094000.0,403286000.0
Operating Revenue,537661000.0,2063056000.0,516706000.0,496094000.0,403286000.0
