,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1362133.701563,-3661309.294631,-2885443.262899,298971.563264,
Tax Rate For Calcs,0.17585,0.164022,0.162863,0.195279,
Total Unusual Items,-7746000.0,-22322000.0,-17717000.0,1531000.0,
Total Unusual Items Excluding Goodwill,-7746000.0,-22322000.0,-17717000.0,1531000.0,
Net Income From Continuing Operation Net Minority Interest,9017329000.0,8703353000.0,7947203000.0,6196415000.0,
Reconciled Depreciation,1331000.0,1268000.0,1303000.0,1285000.0,
EBIT,10943554000.0,10412849000.0,9495252000.0,7701246000.0,
Net Interest Income,-75050000.0,-24142000.0,-56638000.0,941000.0,
Interest Expense,2186000.0,1860000.0,1940000.0,1171000.0,
Interest Income,8000.0,7000.0,7000.0,4000.0,
Normalized Income,9023712866.298437,8722013690.70537,7962034556.737101,6195182971.563264,
Net Income From Continuing And Discontinued Operation,9017329000.0,8703353000.0,7947203000.0,6196415000.0,
Total Expenses,-4804884000.0,-4871473000.0,-4424727000.0,-3056460000.0,
Rent Expense Supplemental,5293000.0,5459000.0,5263000.0,4979000.0,
Diluted Average Shares,1941210306.0,1953414779.0,1993418627.0,1996713502.0,
Basic Average Shares,1941210306.0,1953414779.0,1993418627.0,1996713502.0,
Diluted EPS,4.65,4.46,3.99,3.1,
Basic EPS,4.65,4.46,3.99,3.1,
Diluted NI Availto Com Stockholders,9017329000.0,8703353000.0,7947203000.0,6196415000.0,
Net Income Common Stockholders,9017329000.0,8703353000.0,7947203000.0,6196415000.0,
Net Income,9017329000.0,8703353000.0,7947203000.0,6196415000.0,
Net Income Including Noncontrolling Interests,9017329000.0,8703353000.0,7947203000.0,6196415000.0,
Net Income Continuous Operations,9017329000.0,8703353000.0,7947203000.0,6196415000.0,
Tax Provision,1924039000.0,1707636000.0,1546109000.0,1503660000.0,
Pretax Income,10941368000.0,10410989000.0,9493312000.0,7700075000.0,
Other Income Expense,0.0,0.0,0.0,0.0,
Special Income Charges,-7746000.0,-22322000.0,-17717000.0,1531000.0,
Other Special Charges,7746000.0,22322000.0,17717000.0,-1531000.0,
Net Non Operating Interest Income Expense,-75050000.0,-24142000.0,-56638000.0,941000.0,
Total Other Finance Cost,72872000.0,22289000.0,54705000.0,-2108000.0,
Interest Expense Non Operating,2186000.0,1860000.0,1940000.0,1171000.0,
Interest Income Non Operating,8000.0,7000.0,7000.0,4000.0,
Other Operating Expenses,135141000.0,102028000.0,100363000.0,201256000.0,
Depreciation And Amortization In Income Statement,1331000.0,1268000.0,1303000.0,1285000.0,
Selling General And Administration,211850000.0,195607000.0,194219000.0,176210000.0,
Selling And Marketing Expense,129857000.0,125841000.0,28603000.0,14944000.0,
General And Administrative Expense,81993000.0,69766000.0,48982000.0,161266000.0,
Rent And Landing Fees,5293000.0,5459000.0,5263000.0,4979000.0,
Total Revenue,6136484000.0,5539516000.0,5068585000.0,4643615000.0,
Operating Revenue,6136484000.0,5539516000.0,5068585000.0,4643615000.0,
Net Policyholder Benefits And Claims,,4234000.0,4106000.0,3379000.0,2921000.0
