,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-5858200.0,14188880.0,154438.8,10386320.0,
Tax Rate For Calcs,0.34,0.34,0.0492,0.34,
Normalized EBITDA,914696000.0,875739000.0,612276000.0,491969537.0,
Total Unusual Items,-17230000.0,41732000.0,3139000.0,30548000.0,
Total Unusual Items Excluding Goodwill,-17230000.0,41732000.0,3139000.0,30548000.0,
Net Income From Continuing Operation Net Minority Interest,619502000.0,653394000.0,381120000.0,360854417.0,
Reconciled Depreciation,162855000.0,154530000.0,134085000.0,113939937.0,
Reconciled Cost Of Revenue,921472000.0,767087000.0,670864000.0,573527000.0,
EBITDA,897466000.0,887177000.0,615415000.0,522517537.0,
EBIT,734611000.0,732647000.0,481330000.0,408577600.0,
Net Interest Income,-132482000.0,-86576000.0,-70338000.0,-75175000.0,
Interest Expense,146813000.0,106409000.0,80488000.0,77543000.0,
Interest Income,706000.0,431000.0,216000.0,232000.0,
Normalized Income,630873800.0,625850880.0,378135438.8,340692737.0,
Net Income From Continuing And Discontinued Operation,619502000.0,653394000.0,381120000.0,360854417.0,
Total Expenses,1965821000.0,1621975000.0,1736612000.0,1467473602.0,
Rent Expense Supplemental,107186000.0,95977000.0,72436000.0,57524000.0,
Total Operating Income As Reported,,,,376372328.0,294687000.0
Diluted Average Shares,235120000.0,235063179.0,235428000.0,235988000.0,
Basic Average Shares,235079000.0,235063179.0,235353000.0,235926000.0,
Diluted EPS,2.63483,2.779648,1.61883,1.52912,
Basic EPS,2.63529,2.779648,1.61935,1.52952,
Diluted NI Availto Com Stockholders,619502000.0,653394000.0,381120000.0,360854417.0,
Net Income Common Stockholders,619502000.0,653394000.0,381120000.0,360854417.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,619502000.0,653394000.0,381120000.0,360854417.0,
Net Income Including Noncontrolling Interests,619502000.0,653394000.0,381120000.0,360854417.0,
Net Income Continuous Operations,619502000.0,653394000.0,381120000.0,360854417.0,
Tax Provision,-31704000.0,-27156000.0,19722000.0,-29819817.0,
Pretax Income,587798000.0,626238000.0,400842000.0,331034600.0,
Other Non Operating Income Expenses,-1394000.0,137000.0,,,
Special Income Charges,678000.0,256000.0,107000.0,,-468000.0
Other Special Charges,141000.0,1036000.0,703000.0,,
Impairment Of Capital Assets,-819000.0,-1292000.0,-810000.0,,468000.0
Net Non Operating Interest Income Expense,-132482000.0,-86576000.0,-70338000.0,-75175000.0,
Total Other Finance Cost,-13625000.0,-19402000.0,-9934000.0,-2136000.0,
Interest Expense Non Operating,146813000.0,106409000.0,80488000.0,77543000.0,
Interest Income Non Operating,706000.0,431000.0,216000.0,232000.0,
Operating Income,726705000.0,683127000.0,450363000.0,376261398.0,
Operating Expense,1044349000.0,854888000.0,1065748000.0,893946602.0,
Other Operating Expenses,42703000.0,-42972000.0,25654000.0,5088333.0,
Depreciation And Amortization In Income Statement,151200000.0,144302000.0,127145000.0,108324000.0,
Depreciation Income Statement,151200000.0,144302000.0,127145000.0,108324000.0,
Selling General And Administration,464904000.0,374761000.0,359873000.0,347056000.0,
Selling And Marketing Expense,294644000.0,234146000.0,229169000.0,226429000.0,
General And Administrative Expense,170260000.0,140615000.0,130704000.0,120627000.0,
Rent And Landing Fees,107186000.0,95977000.0,72436000.0,57524000.0,
Gross Profit,1771054000.0,1538015000.0,1516111000.0,1270208000.0,
Cost Of Revenue,921472000.0,767087000.0,670864000.0,573527000.0,
Total Revenue,2692526000.0,2305102000.0,2186975000.0,1843735000.0,
Operating Revenue,2692526000.0,2305102000.0,2186975000.0,1843735000.0,
