,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,393096610.0,393096610.0,393096610.0,393096610.0,
Share Issued,393096610.0,393096610.0,393096610.0,393096610.0,
Total Debt,4330000.0,2448000.0,574000.0,1103000.0,
Tangible Book Value,7643704000.0,8481061000.0,7833583000.0,7476034000.0,
Net Tangible Assets,7643704000.0,8481061000.0,7833583000.0,7476034000.0,
Common Stock Equity,7647771000.0,8483367000.0,7834019000.0,7477001000.0,
Total Equity Gross Minority Interest,7647771000.0,8483367000.0,7834019000.0,7477001000.0,
Stockholders Equity,7647771000.0,8483367000.0,7834019000.0,7477001000.0,
Other Equity Interest,,,,,1744924000.0
Fixed Assets Revaluation Reserve,-959610000.0,-824021000.0,-1153161000.0,-293560000.0,
Capital Stock,5600125000.0,4600125000.0,4600125000.0,3100125000.0,
Common Stock,5600125000.0,4600125000.0,4600125000.0,3100125000.0,
Total Liabilities Net Minority Interest,351789000.0,123517000.0,56439000.0,585021000.0,
Long Term Debt And Capital Lease Obligation,4330000.0,2448000.0,574000.0,1103000.0,
Payables,316954000.0,88211000.0,21237000.0,551097000.0,
Other Payable,,,,546354000.0,17326000.0
Total Tax Payable,391000.0,275000.0,480000.0,4743000.0,
Accounts Payable,316563000.0,87936000.0,20757000.0,546354000.0,
Total Assets,7999560000.0,8606884000.0,7890458000.0,8062022000.0,
Investments And Advances,7344756000.0,8153681000.0,7511136000.0,7269133000.0,
Long Term Equity Investment,7344756000.0,8153681000.0,7511136000.0,7269133000.0,
Goodwill And Other Intangible Assets,4067000.0,2306000.0,436000.0,967000.0,
Net PPE,899000.0,1011000.0,33000.0,140000.0,
Prepaid Assets,44000.0,384000.0,8000.0,282000.0,
Receivables,631350000.0,161552000.0,132641000.0,382800000.0,
Cash And Cash Equivalents,18402000.0,287950000.0,246204000.0,408700000.0,
Cash Equivalents,16756000.0,287949000.0,245904000.0,408700000.0,
Cash Financial,1646000.0,1000.0,300000.0,0.0,
Cash Cash Equivalents And Federal Funds Sold,18402000.0,287950000.0,246204000.0,408700000.0,
