,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,170700000.0,475551000.0,249232000.0,-426369000.0,
Repurchase Of Capital Stock,-40337000.0,0.0,,,-96069000.0
Repayment Of Debt,-1112566000.0,-1273351000.0,-1184918000.0,-661015000.0,
Issuance Of Debt,1388073000.0,1125247000.0,877918000.0,738681000.0,
Issuance Of Capital Stock,-129117000.0,13979000.0,257372000.0,20745000.0,
Capital Expenditure,-119621000.0,-66633000.0,-30715000.0,-59031000.0,
End Cash Position,30163000.0,92687000.0,52056000.0,83692000.0,
Beginning Cash Position,92687000.0,52056000.0,83692000.0,87074000.0,
Changes In Cash,-62524000.0,40631000.0,-31636000.0,-3382000.0,
Financing Cash Flow,-143317000.0,-267317000.0,-244215000.0,-67507000.0,
Net Other Financing Charges,-35056000.0,-29000.0,-289000.0,9055000.0,
Interest Paid Cff,-131557000.0,-123530000.0,-175572000.0,-167421000.0,
Cash Dividends Paid,-70854000.0,,,,-17055000.0
Common Stock Dividend Paid,-70854000.0,0.0,,0.0,-17055000.0
Net Common Stock Issuance,-169454000.0,13979000.0,257372000.0,20745000.0,
Common Stock Payments,-40337000.0,0.0,,,-96069000.0
Common Stock Issuance,-129117000.0,13979000.0,257372000.0,20745000.0,
Net Issuance Payments Of Debt,275507000.0,-148104000.0,-307000000.0,77666000.0,
Net Long Term Debt Issuance,275507000.0,-148104000.0,-307000000.0,77666000.0,
Long Term Debt Payments,-1112566000.0,-1273351000.0,-1184918000.0,-661015000.0,
Long Term Debt Issuance,1388073000.0,1125247000.0,877918000.0,738681000.0,
Investing Cash Flow,-209528000.0,-234236000.0,-67368000.0,431463000.0,
Net Investment Purchase And Sale,-184357000.0,-155055000.0,-14905000.0,496594000.0,
Net Business Purchase And Sale,94450000.0,-12548000.0,-21748000.0,-6100000.0,
Sale Of Business,74322000.0,0.0,,,
Net PPE Purchase And Sale,-119621000.0,-66633000.0,-30715000.0,-59031000.0,
Purchase Of PPE,-119621000.0,-66633000.0,-30715000.0,-59031000.0,
Operating Cash Flow,290321000.0,542184000.0,279947000.0,-367338000.0,
Taxes Refund Paid,-3475000.0,-4456000.0,-11807000.0,-41403000.0,
Dividend Received Cfo,15267000.0,0.0,,,0.0
Change In Working Capital,-406864000.0,-131068000.0,83424000.0,-185432000.0,
Change In Other Current Liabilities,892976000.0,663712000.0,325350000.0,78631000.0,
Change In Other Current Assets,40433000.0,0.0,0.0,0.0,
Change In Accrued Expense,17793000.0,-48634000.0,-31370000.0,-15151000.0,
Change In Payable,-3368000.0,-33517000.0,114009000.0,-1869000.0,
Change In Inventory,-725066000.0,-216476000.0,12193000.0,-242244000.0,
Change In Receivables,-629632000.0,-496153000.0,-336758000.0,-4799000.0,
Other Non Cash Items,,234087000.0,,92213000.0,
Stock Based Compensation,9211000.0,26151000.0,3303000.0,12872000.0,
Provisionand Write Offof Assets,169638000.0,182585000.0,128532000.0,140110000.0,
Deferred Tax,13482000.0,-6682000.0,96000.0,4949000.0,
Depreciation And Amortization,64473000.0,68595000.0,61723000.0,59509000.0,
Depreciation,64473000.0,68595000.0,61723000.0,59509000.0,
Gain Loss On Investment Securities,-135171000.0,65394000.0,-54405000.0,24764000.0,
Gain Loss On Sale Of Business,-4782000.0,0.0,0.0,2000.0,
Net Income From Continuing Operations,523070000.0,124282000.0,-58071000.0,-511081000.0,
