,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-30933000.0,70351000.0,88790000.0,78108000.0,12905000.0,
Repurchase Of Capital Stock,0.0,0.0,-4083000.0,-4983000.0,-12986000.0,
Repayment Of Debt,-37773000.0,-11277000.0,-15000000.0,-33775000.0,-40069000.0,
Issuance Of Debt,0.0,113787000.0,11044000.0,11276000.0,150000000.0,
Capital Expenditure,-83630000.0,-64307000.0,-49901000.0,-96048000.0,-43661000.0,
End Cash Position,760220000.0,839834000.0,681453000.0,613937000.0,667138000.0,
Beginning Cash Position,839834000.0,681453000.0,613937000.0,667138000.0,604232000.0,
Changes In Cash,-79614000.0,158381000.0,67516000.0,-53201000.0,62906000.0,
Financing Cash Flow,-49024000.0,88505000.0,-34818000.0,-118815000.0,49583000.0,
Cash Dividends Paid,-9583000.0,-10323000.0,-25318000.0,-89378000.0,-44777000.0,
Common Stock Dividend Paid,-9583000.0,-10323000.0,-25318000.0,-89378000.0,-44777000.0,
Net Common Stock Issuance,0.0,0.0,-4083000.0,-4983000.0,-12986000.0,
Common Stock Payments,0.0,0.0,-4083000.0,-4983000.0,-12986000.0,
Net Issuance Payments Of Debt,-37773000.0,102510000.0,-3956000.0,-22499000.0,109931000.0,
Net Long Term Debt Issuance,-37773000.0,102510000.0,-3956000.0,-22499000.0,109931000.0,
Long Term Debt Payments,-37773000.0,-11277000.0,-15000000.0,-33775000.0,-40069000.0,
Long Term Debt Issuance,0.0,113787000.0,11044000.0,11276000.0,150000000.0,
Investing Cash Flow,-83287000.0,-64782000.0,-36357000.0,-108542000.0,-43243000.0,
Net Other Investing Changes,343000.0,,,,173000.0,
Net Investment Purchase And Sale,0.0,-993000.0,13168000.0,-13063000.0,245000.0,
Sale Of Investment,0.0,0.0,13168000.0,0.0,25245000.0,
Purchase Of Investment,0.0,-993000.0,0.0,-13063000.0,-25000000.0,
Net Intangibles Purchase And Sale,-1760000.0,-2278000.0,-652000.0,-2010000.0,-4620000.0,
Purchase Of Intangibles,-1760000.0,-2278000.0,-652000.0,-2010000.0,-4620000.0,
Net PPE Purchase And Sale,-79695000.0,-56830000.0,-42483000.0,-34795000.0,-34244000.0,
Sale Of PPE,,518000.0,376000.0,569000.0,173000.0,431000.0
Purchase Of PPE,-79695000.0,-57348000.0,-42859000.0,-35537000.0,-34244000.0,
Capital Expenditure Reported,-2175000.0,-4681000.0,-6390000.0,-58501000.0,-4797000.0,
Operating Cash Flow,52697000.0,134658000.0,138691000.0,174156000.0,56566000.0,
Taxes Refund Paid,-645000.0,-14720000.0,-7304000.0,-3801000.0,-631000.0,
Interest Paid Cfo,-90958000.0,-17727000.0,-77561000.0,-24452000.0,-80247000.0,
Dividend Received Cfo,,0.0,,,,
Change In Working Capital,5907000.0,20136000.0,51182000.0,64782000.0,-4308000.0,
Change In Other Current Liabilities,-23383000.0,-9684000.0,8432000.0,8218000.0,-16196000.0,
Change In Other Current Assets,-741000.0,-3674000.0,-2137000.0,3275000.0,931000.0,
Change In Payable,-8881000.0,-1368000.0,-4708000.0,-7639000.0,-1906000.0,
Change In Inventory,22984000.0,-1741000.0,-3099000.0,1879000.0,13487000.0,
Change In Receivables,15928000.0,36603000.0,52694000.0,59049000.0,-624000.0,
Other Non Cash Items,53700000.0,48067000.0,86880000.0,-38373000.0,17127000.0,
Provisionand Write Offof Assets,264000.0,577000.0,1134000.0,3377000.0,365000.0,
Deferred Tax,0.0,-27402000.0,-576000.0,-920000.0,-1390000.0,
Depreciation And Amortization,56948000.0,51372000.0,51824000.0,49339000.0,52218000.0,
Depreciation,56948000.0,51372000.0,51824000.0,49339000.0,52218000.0,
Gain Loss On Sale Of PPE,-68000.0,470000.0,-8000.0,-327000.0,-66000.0,
Net Income From Continuing Operations,27549000.0,46585000.0,60420000.0,124531000.0,73498000.0,
