,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1045470000.0,2172003000.0,1761119000.0,2113248000.0,
Repurchase Of Capital Stock,,0.0,-115533000.0,-34059000.0,-29751000.0
Repayment Of Debt,-1198849000.0,-2671274000.0,-1323716000.0,-4106479000.0,
Issuance Of Debt,3872810000.0,3019702000.0,2770736000.0,693086000.0,
Capital Expenditure,-6096341000.0,-5492724000.0,-3689877000.0,-2717745000.0,
End Cash Position,7018132000.0,7461618000.0,7233993000.0,7385421000.0,
Beginning Cash Position,7461618000.0,7233993000.0,7385421000.0,9448193000.0,
Effect Of Exchange Rate Changes,-1192000.0,1606000.0,-227000.0,-23730000.0,
Changes In Cash,-442294000.0,226019000.0,-151201000.0,-2039042000.0,
Financing Cash Flow,-2032445000.0,-2714880000.0,-1696474000.0,-5983722000.0,
Net Other Financing Charges,-1146362000.0,-871085000.0,-1124286000.0,-664397000.0,
Interest Paid Cff,-1461137000.0,-1444659000.0,-1381150000.0,-1384983000.0,
Cash Dividends Paid,-1506065000.0,-174244000.0,-124992000.0,-39321000.0,
Net Common Stock Issuance,,0.0,-115533000.0,-34059000.0,-29751000.0
Common Stock Payments,,0.0,-115533000.0,-34059000.0,-29751000.0
Net Issuance Payments Of Debt,2673961000.0,348428000.0,1447020000.0,-3413393000.0,
Net Long Term Debt Issuance,2673961000.0,348428000.0,1447020000.0,-3413393000.0,
Long Term Debt Payments,-1198849000.0,-2671274000.0,-1323716000.0,-4106479000.0,
Long Term Debt Issuance,3872810000.0,3019702000.0,2770736000.0,693086000.0,
Investing Cash Flow,-5551660000.0,-4723828000.0,-3905723000.0,-886313000.0,
Net Other Investing Changes,-57086000.0,-2133000.0,-19981000.0,-66054000.0,
Interest Received Cfi,,0.0,0.0,0.0,0.0
Dividends Received Cfi,45660000.0,39464000.0,44414000.0,153011000.0,
Net Investment Purchase And Sale,545107000.0,761563000.0,-292019000.0,1743475000.0,
Sale Of Investment,545107000.0,761568000.0,0.0,1743475000.0,
Purchase Of Investment,0.0,-5000.0,-292019000.0,,
Net Business Purchase And Sale,11000000.0,-29998000.0,51740000.0,0.0,
Sale Of Business,26000000.0,0.0,51740000.0,0.0,
Purchase Of Business,-15000000.0,-29998000.0,0.0,0.0,
Net PPE Purchase And Sale,-6096341000.0,-5492724000.0,-3689877000.0,-2716745000.0,
Sale Of PPE,,,0.0,1000000.0,3090000.0
Purchase Of PPE,-6096341000.0,-5492724000.0,-3689877000.0,-2717745000.0,
Operating Cash Flow,7141811000.0,7664727000.0,5450996000.0,4830993000.0,
Taxes Refund Paid,-96280000.0,-46440000.0,,,
Change In Working Capital,-1667881000.0,-1160536000.0,-1310216000.0,-662592000.0,
Change In Other Current Liabilities,75417000.0,-25982000.0,-502654000.0,103913000.0,
Change In Other Current Assets,-977497000.0,-590812000.0,-231677000.0,-250343000.0,
Change In Payable,-517292000.0,-322571000.0,-251071000.0,-219716000.0,
Change In Inventory,13408000.0,-15789000.0,1618000.0,6686000.0,
Change In Receivables,-5256000.0,36847000.0,-31379000.0,-84120000.0,
Other Non Cash Items,3943142000.0,3542362000.0,3443853000.0,3680887000.0,
Stock Based Compensation,21573000.0,18761000.0,27360000.0,28775000.0,
Provisionand Write Offof Assets,172498000.0,46901000.0,286601000.0,201991000.0,
Deferred Tax,-151758000.0,-6030000.0,-33384000.0,-97765000.0,
Depreciation And Amortization,2213331000.0,2303380000.0,2175834000.0,1966945000.0,
Depreciation,2213331000.0,2303380000.0,2175834000.0,1966945000.0,
Gain Loss On Investment Securities,,,,-955584000.0,
Gain Loss On Sale Of PPE,19055000.0,-2773000.0,18729000.0,1906000.0,
Net Income From Continuing Operations,1554482000.0,-148757000.0,919092000.0,707137000.0,
