,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,281769000.0,46551000.0,365814000.0,141768000.0,215877000.0,
Repurchase Of Capital Stock,0.0,0.0,0.0,0.0,-59814000.0,
Repayment Of Debt,-203520000.0,-701987000.0,-503520000.0,-503520000.0,-3520000.0,
Issuance Of Debt,,1000000000.0,538900000.0,38901000.0,0.0,500000000.0
Capital Expenditure,-111423000.0,-243866000.0,-89217000.0,-94101000.0,-88422000.0,
End Cash Position,6646000.0,78452000.0,20121000.0,61534000.0,14901000.0,
Beginning Cash Position,78452000.0,20121000.0,61534000.0,14901000.0,94965000.0,
Changes In Cash,-71806000.0,58331000.0,-41413000.0,46633000.0,-80064000.0,
Financing Cash Flow,-375295000.0,228471000.0,-22336000.0,-640882000.0,-114281000.0,
Net Other Financing Charges,-3109000.0,-12334000.0,-4155000.0,-2037000.0,-2415000.0,
Cash Dividends Paid,-119479000.0,0.0,-519000.0,,,
Net Common Stock Issuance,0.0,0.0,0.0,0.0,-59814000.0,
Common Stock Payments,0.0,0.0,0.0,0.0,-59814000.0,
Net Issuance Payments Of Debt,-203520000.0,298013000.0,35380000.0,-464619000.0,-3520000.0,
Net Long Term Debt Issuance,-203520000.0,298013000.0,35380000.0,-464619000.0,-3520000.0,
Long Term Debt Payments,-203520000.0,-701987000.0,-503520000.0,-503520000.0,-3520000.0,
Long Term Debt Issuance,,1000000000.0,538900000.0,38901000.0,0.0,500000000.0
Investing Cash Flow,-89703000.0,-460557000.0,-474108000.0,451646000.0,-270082000.0,
Net Other Investing Changes,-20117000.0,,-26554000.0,-19587000.0,-49083000.0,
Dividends Received Cfi,,,,,,0.0
Net Investment Purchase And Sale,41673000.0,106242000.0,-341789000.0,561918000.0,-138360000.0,
Sale Of Investment,41787000.0,106242000.0,-339789000.0,,,-146125000.0
Purchase Of Investment,-114000.0,0.0,,,-138360000.0,
Net Investment Properties Purchase And Sale,164000.0,2125000.0,0.0,1178000.0,2282000.0,
Sale Of Investment Properties,164000.0,2125000.0,0.0,1178000.0,2282000.0,
Net Business Purchase And Sale,0.0,-420053000.0,-16548000.0,2238000.0,3501000.0,
Sale Of Business,0.0,3144000.0,1020000.0,2238000.0,3501000.0,
Purchase Of Business,,-423197000.0,,,,0.0
Net Intangibles Purchase And Sale,-111423000.0,-97404000.0,-89217000.0,-94101000.0,-88422000.0,
Purchase Of Intangibles,-111423000.0,-97404000.0,-89217000.0,-94101000.0,-88422000.0,
Operating Cash Flow,393192000.0,290417000.0,455031000.0,235869000.0,304299000.0,
Taxes Refund Paid,-26568000.0,-3642000.0,34204000.0,-24198000.0,-29441000.0,
Interest Paid Cfo,-141264000.0,-277716000.0,-160330000.0,-227810000.0,-171918000.0,
Change In Working Capital,-330770000.0,-330951000.0,4662000.0,-201011000.0,-222459000.0,
Change In Other Current Assets,-5941000.0,104919000.0,-48285000.0,-8773000.0,-9961000.0,
Change In Payable,117634000.0,186972000.0,56155000.0,-25466000.0,-81840000.0,
Change In Prepaid Assets,-10403000.0,-22592000.0,14057000.0,-12509000.0,6386000.0,
Change In Receivables,-540021000.0,-606538000.0,84485000.0,-86617000.0,-166432000.0,
Other Non Cash Items,186101000.0,193892000.0,207329000.0,263639000.0,192672000.0,
Stock Based Compensation,6111000.0,,,2266000.0,7952000.0,
Provisionand Write Offof Assets,190662000.0,232464000.0,162639000.0,167522000.0,163813000.0,
Deferred Tax,33784000.0,13650000.0,-2549000.0,8961000.0,14309000.0,
Depreciation And Amortization,232227000.0,232570000.0,228663000.0,225014000.0,229004000.0,
Amortization Cash Flow,59016000.0,59075000.0,58975000.0,58975000.0,58975000.0,
Depreciation,173211000.0,173495000.0,169688000.0,166039000.0,170029000.0,
Gain Loss On Investment Securities,7193000.0,-46585000.0,-19326000.0,-83159000.0,-11079000.0,
Net Income From Continuing Operations,216849000.0,334466000.0,12203000.0,108079000.0,124235000.0,
