,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,734299000.0,1711370000.0,1675548000.0,439213000.0,-378872000.0,
Repurchase Of Capital Stock,0.0,-12000.0,-22608000.0,-147560000.0,-96774000.0,
Repayment Of Debt,-1339033000.0,-725766000.0,-774479000.0,-1949890000.0,-2164718000.0,
Issuance Of Debt,1107983000.0,3709048000.0,274186000.0,3003861000.0,1682044000.0,
Capital Expenditure,-368293000.0,-670230000.0,-474432000.0,-478690000.0,-381891000.0,
End Cash Position,3860512000.0,3175125000.0,2534050000.0,2897418000.0,1436088000.0,
Beginning Cash Position,3175125000.0,2534050000.0,2897418000.0,1436088000.0,2071593000.0,
Effect Of Exchange Rate Changes,-77038000.0,17159000.0,-20794000.0,-17992000.0,-23354000.0,
Changes In Cash,762425000.0,612603000.0,-342781000.0,1479529000.0,-612151000.0,
Cash Flow From Discontinued Operation,,4547000.0,-4754000.0,,,
Financing Cash Flow,-797781000.0,1029542000.0,-1227101000.0,167030000.0,-1439061000.0,
Cash From Discontinued Financing Activities,,-6038000.0,,,,
Cash Flow From Continuing Financing Activities,-797781000.0,1035580000.0,-1226543000.0,167030000.0,-1439061000.0,
Net Other Financing Charges,-8349000.0,-36808000.0,-87373000.0,-19546000.0,-35216000.0,
Interest Paid Cff,-556799000.0,-637286000.0,-215429000.0,-709641000.0,-336895000.0,
Cash Dividends Paid,-1583000.0,-1273596000.0,-400840000.0,-10194000.0,-487502000.0,
Common Stock Dividend Paid,-1583000.0,,,-10194000.0,-487502000.0,
Net Common Stock Issuance,0.0,-12000.0,-22608000.0,-147560000.0,-96774000.0,
Common Stock Payments,0.0,-12000.0,-22608000.0,-147560000.0,-96774000.0,
Net Issuance Payments Of Debt,-231050000.0,2983282000.0,-500293000.0,1053971000.0,-482674000.0,
Net Long Term Debt Issuance,-231050000.0,2983282000.0,-500293000.0,1053971000.0,-482674000.0,
Long Term Debt Payments,-1339033000.0,-725766000.0,-774479000.0,-1949890000.0,-2164718000.0,
Long Term Debt Issuance,1107983000.0,3709048000.0,274186000.0,3003861000.0,1682044000.0,
Investing Cash Flow,457614000.0,-2803086000.0,-1260906000.0,394389000.0,823891000.0,
Cash From Discontinued Investing Activities,,-13220000.0,,,,
Cash Flow From Continuing Investing Activities,457614000.0,-2789866000.0,-1239178000.0,394389000.0,823891000.0,
Net Other Investing Changes,31190000.0,,,,-3381000.0,
Net Investment Purchase And Sale,1093018000.0,-2160912000.0,-781470000.0,-321081000.0,1244432000.0,
Sale Of Investment,,-329770000.0,-612596000.0,,,130175000.0
Purchase Of Investment,,-1831142000.0,-168874000.0,,,-2693073000.0
Net Business Purchase And Sale,-301820000.0,41276000.0,16724000.0,1205246000.0,-49736000.0,
Sale Of Business,8000.0,41276000.0,16724000.0,1155510000.0,0.0,
Purchase Of Business,-301828000.0,0.0,0.0,49736000.0,-49736000.0,
Net PPE Purchase And Sale,-364774000.0,-670230000.0,-474432000.0,-493157000.0,-367424000.0,
Sale Of PPE,3519000.0,,,,14467000.0,
Purchase Of PPE,-368293000.0,-670230000.0,-474432000.0,-478690000.0,-381891000.0,
Operating Cash Flow,1102592000.0,2381600000.0,2149980000.0,917903000.0,3019000.0,
Cash From Discontinued Operating Activities,,3398000.0,,,,
Cash Flow From Continuing Operating Activities,1102592000.0,2378202000.0,2123147000.0,917903000.0,3019000.0,
Taxes Refund Paid,-131085000.0,-55069000.0,-27798000.0,-15712000.0,-25498000.0,
Dividend Received Cfo,47000.0,-46000.0,9010000.0,1065000.0,1112000.0,
Change In Working Capital,-1275843000.0,772661000.0,300167000.0,-884248000.0,-1263419000.0,
Change In Other Current Liabilities,177374000.0,177560000.0,-155970000.0,118727000.0,49614000.0,
Change In Other Current Assets,-239156000.0,128920000.0,82393000.0,-26741000.0,-16641000.0,
Change In Payables And Accrued Expense,-509247000.0,1041843000.0,102046000.0,-673049000.0,-1395522000.0,
Change In Accrued Expense,-114660000.0,30157000.0,106304000.0,20838000.0,-109684000.0,
Change In Payable,-394587000.0,1011686000.0,-4258000.0,-693887000.0,-1285838000.0,
Change In Account Payable,-187697000.0,1222780000.0,263128000.0,-519605000.0,-998121000.0,
Change In Tax Payable,-206890000.0,-211094000.0,-267386000.0,-174282000.0,-287717000.0,
Change In Income Tax Payable,-206890000.0,-211094000.0,-267386000.0,-174282000.0,-287717000.0,
Change In Inventory,-297139000.0,-419027000.0,224251000.0,259970000.0,-216476000.0,
Change In Receivables,-407675000.0,-156635000.0,47447000.0,-563155000.0,315606000.0,
Changes In Account Receivables,-454775000.0,-69303000.0,-55350000.0,-81800000.0,20842000.0,
Other Non Cash Items,537027000.0,605725000.0,291616000.0,-38592000.0,107924000.0,
Provisionand Write Offof Assets,79495000.0,85955000.0,55797000.0,95733000.0,114907000.0,
Deferred Tax,500772000.0,100471000.0,257412000.0,349768000.0,252137000.0,
Deferred Income Tax,500772000.0,100471000.0,257412000.0,349768000.0,252137000.0,
Depreciation Amortization Depletion,437880000.0,435744000.0,452474000.0,393874000.0,304071000.0,
Depreciation And Amortization,437880000.0,435744000.0,452474000.0,393874000.0,304071000.0,
Amortization Cash Flow,,,103814000.0,,,
Amortization Of Intangibles,,,103814000.0,,,
Depreciation,437880000.0,677655000.0,348660000.0,255777000.0,304071000.0,
Operating Gains Losses,40141000.0,-5848000.0,9964000.0,-155907000.0,148601000.0,
Earnings Losses From Equity Investments,20716000.0,40676000.0,8464000.0,-132121000.0,149486000.0,
Gain Loss On Investment Securities,19922000.0,19041000.0,14804000.0,-8392000.0,15111000.0,
Gain Loss On Sale Of PPE,-497000.0,,,-15394000.0,-15996000.0,-66476000.0
Net Income From Continuing Operations,914158000.0,438609000.0,774505000.0,1171922000.0,363184000.0,
