,2026-06-30,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,5921848.596607,-620840.419016,-42311071.609279,-11721160.0,-13900790.995065,
Tax Rate For Calcs,0.12707,0.303293,0.217577,0.34,0.31782,
Total Unusual Items,46603000.0,-2047000.0,-194465000.0,-34474000.0,-43738000.0,
Total Unusual Items Excluding Goodwill,46603000.0,-2047000.0,-194465000.0,-34474000.0,-43738000.0,
Net Income From Continuing Operation Net Minority Interest,2893754000.0,3217994000.0,3900964000.0,1928066000.0,3108800000.0,
Reconciled Depreciation,659756000.0,663281000.0,649389000.0,621318000.0,703335000.0,
Net Interest Income,15800577000.0,16109690000.0,13772136000.0,14934855000.0,14825731000.0,
Interest Expense,27238735000.0,26324712000.0,28820927000.0,25710424000.0,23924821000.0,
Interest Income,43039312000.0,42434402000.0,42593063000.0,40645279000.0,38750552000.0,
Normalized Income,2853072848.596607,3219420159.580984,4053117928.390721,1950818840.0,3138637209.004935,
Net Income From Continuing And Discontinued Operation,2893754000.0,3217994000.0,3900964000.0,1928066000.0,3108800000.0,
Diluted NI Availto Com Stockholders,2893754000.0,3217994000.0,-2667504000.0,1928066000.0,3108800000.0,
Net Income Common Stockholders,2893754000.0,3217994000.0,-2667504000.0,1928066000.0,3108800000.0,
Net Income,2893754000.0,3217994000.0,3900964000.0,1928066000.0,3108800000.0,
Minority Interests,-68929000.0,-63556000.0,-42233000.0,-59866000.0,-42783000.0,
Net Income Including Noncontrolling Interests,2962683000.0,3281550000.0,3943197000.0,1987932000.0,3151583000.0,
Net Income Continuous Operations,2962683000.0,3281550000.0,3943197000.0,1987932000.0,3151583000.0,
Tax Provision,431270000.0,1428535000.0,1096527000.0,-3004000.0,1468284000.0,
Pretax Income,3393953000.0,4710085000.0,5039724000.0,1984928000.0,4619867000.0,
Special Income Charges,46603000.0,-2047000.0,-194465000.0,-34474000.0,-43738000.0,
Other Special Charges,-32276000.0,-33503000.0,52728000.0,-52361000.0,-47389000.0,
Write Off,-14327000.0,35550000.0,92947000.0,68602000.0,91127000.0,
Impairment Of Capital Assets,0.0,,48790000.0,18233000.0,,45383000.0
Gain On Sale Of Security,-414902000.0,4258404000.0,-3605555000.0,-8812669000.0,-4741688000.0,
Depreciation Amortization Depletion Income Statement,659756000.0,663281000.0,649389000.0,621318000.0,703335000.0,
Depreciation And Amortization In Income Statement,659756000.0,663281000.0,649389000.0,621318000.0,703335000.0,
Amortization,419243000.0,422345000.0,402224000.0,375120000.0,372449000.0,
Amortization Of Intangibles Income Statement,419243000.0,422345000.0,402224000.0,375120000.0,372449000.0,
Depreciation Income Statement,240513000.0,240936000.0,247165000.0,246198000.0,330886000.0,
Selling General And Administration,5017275000.0,5134615000.0,4403768000.0,4958563000.0,5031978000.0,
Selling And Marketing Expense,113641000.0,113443000.0,160647000.0,114202000.0,119257000.0,
General And Administrative Expense,4903634000.0,5021172000.0,4243121000.0,4844361000.0,4912721000.0,
Other Gand A,2117201000.0,2134074000.0,742285000.0,1901093000.0,1894301000.0,
Insurance And Claims,6127000.0,5222000.0,633569000.0,7474000.0,6065000.0,
Salaries And Wages,2780306000.0,2881876000.0,2867267000.0,2935794000.0,3012355000.0,
Total Revenue,11657277000.0,12035906000.0,13645490000.0,8857624000.0,12017689000.0,
Operating Revenue,11657277000.0,12035906000.0,13645490000.0,8857624000.0,12017689000.0,
Occupancy And Equipment,186998000.0,169344000.0,,235517000.0,176590000.0,
Other Non Interest Expense,336403000.0,213599000.0,618859000.0,150155000.0,234399000.0,
