,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1104355.0,191268.0,-78366.0,2652240.0,
Tax Rate For Calcs,0.227,0.042,0.222,0.12,
Normalized EBITDA,3758631000.0,3337520000.0,2800741000.0,3208139000.0,
Total Unusual Items,-4865000.0,4554000.0,-353000.0,22102000.0,
Total Unusual Items Excluding Goodwill,-4865000.0,4554000.0,-353000.0,22102000.0,
Net Income From Continuing Operation Net Minority Interest,1215559000.0,1086090000.0,694063000.0,918466000.0,
Reconciled Depreciation,185792000.0,178155000.0,153912000.0,149582000.0,
Reconciled Cost Of Revenue,1338108000.0,1094973000.0,797767000.0,692653000.0,
EBITDA,3753766000.0,3342074000.0,2800388000.0,3230241000.0,
EBIT,3567974000.0,3163919000.0,2646476000.0,3080659000.0,
Net Interest Income,-1352102000.0,-1236997000.0,-1172057000.0,-1189495000.0,
Interest Expense,1325292000.0,1222402000.0,1166213000.0,1180830000.0,
Interest Income,929000.0,3338000.0,8376000.0,6250000.0,
Normalized Income,1219319645.0,1081727268.0,694337634.0,899016240.0,
Net Income From Continuing And Discontinued Operation,1215559000.0,1086090000.0,694063000.0,918466000.0,
Total Expenses,1584557000.0,1258471000.0,994894000.0,990436000.0,
Rent Expense Supplemental,,,19516000.0,11844000.0,8889000.0
Diluted NI Availto Com Stockholders,1215559000.0,1086090000.0,694063000.0,918466000.0,
Net Income Common Stockholders,1215559000.0,1086090000.0,694063000.0,918466000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1215559000.0,1086090000.0,694063000.0,918466000.0,
Minority Interests,-517634000.0,-773816000.0,-456923000.0,-745407000.0,
Net Income Including Noncontrolling Interests,1733193000.0,1859906000.0,1150986000.0,1663873000.0,
Net Income Continuous Operations,1733193000.0,1859906000.0,1150986000.0,1663873000.0,
Tax Provision,509489000.0,81611000.0,329277000.0,235956000.0,
Pretax Income,2242682000.0,1941517000.0,1480263000.0,1899829000.0,
Other Non Operating Income Expenses,,,,-127104000.0,74069000.0
Special Income Charges,,,40000.0,16717000.0,24803000.0
Other Special Charges,,,-40000.0,-16717000.0,-24803000.0
Net Non Operating Interest Income Expense,-1352102000.0,-1236997000.0,-1172057000.0,-1189495000.0,
Total Other Finance Cost,27739000.0,17933000.0,14220000.0,14915000.0,
Interest Expense Non Operating,1325292000.0,1222402000.0,1166213000.0,1180830000.0,
Interest Income Non Operating,929000.0,3338000.0,8376000.0,6250000.0,
Operating Income,2813326000.0,2743633000.0,2316487000.0,2843272000.0,
Operating Expense,246449000.0,163498000.0,197127000.0,297783000.0,
Other Operating Expenses,38779000.0,-12451000.0,17482000.0,151767000.0,
Depreciation And Amortization In Income Statement,,,6034000.0,7842000.0,5067000.0
Depreciation Income Statement,,,6034000.0,7842000.0,5067000.0
Selling General And Administration,214122000.0,178570000.0,184665000.0,84156000.0,
General And Administrative Expense,214122000.0,178570000.0,184665000.0,84156000.0,
Rent And Landing Fees,,,4330000.0,2105000.0,773000.0
Gross Profit,3059775000.0,2907131000.0,2513614000.0,3141055000.0,
Cost Of Revenue,1338108000.0,1094973000.0,797767000.0,692653000.0,
Total Revenue,4397883000.0,4002104000.0,3311381000.0,3833708000.0,
Operating Revenue,4397883000.0,4002104000.0,3311381000.0,3833708000.0,
