,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,3499114.5,3688591.308863,3502076.2,2418813.872255,2581406.488153
Tax Rate For Calcs,0.1029,0.11816,0.1178,0.105289,0.11714
Normalized EBITDA,408281000.0,358028000.0,343436000.0,326647000.0,289880000.0
Total Unusual Items,34005000.0,31217000.0,29729000.0,22973000.0,22037000.0
Total Unusual Items Excluding Goodwill,34005000.0,31217000.0,29729000.0,22973000.0,22037000.0
Net Income From Continuing Operation Net Minority Interest,302867000.0,270077000.0,255253000.0,236731000.0,213475000.0
Reconciled Depreciation,8349000.0,9070000.0,8521000.0,8754000.0,8533000.0
Reconciled Cost Of Revenue,982915000.0,847019000.0,850699000.0,813823000.0,741296000.0
EBITDA,442286000.0,389245000.0,373165000.0,349620000.0,311917000.0
EBIT,433937000.0,380175000.0,364644000.0,340866000.0,303384000.0
Net Interest Income,-56921000.0,-53867000.0,-49492000.0,-47915000.0,-47011000.0
Interest Expense,41501000.0,43165000.0,44671000.0,42270000.0,38717000.0
Interest Income,2025000.0,3580000.0,5747000.0,5476000.0,1067000.0
Normalized Income,272361114.5,242548591.308863,229026076.2,216176813.872255,194019406.488153
Net Income From Continuing And Discontinued Operation,302867000.0,270077000.0,255253000.0,236731000.0,213475000.0
Total Expenses,1199501000.0,1063192000.0,1079664000.0,1024152000.0,927231000.0
Diluted Average Shares,308047594.0,,292880965.0,292860525.0,289884288.0
Basic Average Shares,308047594.0,,292880965.0,292860525.0,289884288.0
Diluted EPS,0.9832,,0.871525,0.80834,0.7364
Basic EPS,0.9832,,0.871525,0.80834,0.7364
Diluted NI Availto Com Stockholders,302867000.0,270077000.0,255253000.0,236731000.0,213475000.0
Net Income Common Stockholders,302867000.0,270077000.0,255253000.0,236731000.0,213475000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,302867000.0,270077000.0,255253000.0,236731000.0,213475000.0
Minority Interests,-48319000.0,-27112000.0,-27957000.0,-30426000.0,-20189000.0
Net Income Including Noncontrolling Interests,351156000.0,297189000.0,283210000.0,267157000.0,233664000.0
Net Income Continuous Operations,351156000.0,297189000.0,283210000.0,267157000.0,233664000.0
Tax Provision,41280000.0,39821000.0,36763000.0,31439000.0,31003000.0
Pretax Income,392436000.0,337010000.0,319973000.0,298596000.0,264667000.0
Special Income Charges,-12207000.0,-13738000.0,-11069000.0,-9314000.0,-10394000.0
Other Special Charges,12207000.0,13738000.0,11069000.0,9314000.0,10394000.0
Net Non Operating Interest Income Expense,-56921000.0,-53867000.0,-49492000.0,-47915000.0,-47011000.0
Total Other Finance Cost,17445000.0,14282000.0,10568000.0,11121000.0,9361000.0
Interest Expense Non Operating,41501000.0,43165000.0,44671000.0,42270000.0,38717000.0
Interest Income Non Operating,2025000.0,3580000.0,5747000.0,5476000.0,1067000.0
Operating Income,413070000.0,356523000.0,337262000.0,322447000.0,288953000.0
Operating Expense,216586000.0,216173000.0,228965000.0,210329000.0,185935000.0
Other Operating Expenses,32584000.0,28513000.0,28135000.0,21180000.0,29344000.0
Selling General And Administration,184002000.0,187660000.0,200830000.0,189149000.0,156591000.0
Selling And Marketing Expense,119070000.0,129085000.0,134823000.0,124747000.0,106236000.0
General And Administrative Expense,64932000.0,58575000.0,66007000.0,64402000.0,50355000.0
Gross Profit,629656000.0,572696000.0,566227000.0,532776000.0,474888000.0
Cost Of Revenue,982915000.0,847019000.0,850699000.0,813823000.0,741296000.0
Total Revenue,1612571000.0,1419715000.0,1416926000.0,1346599000.0,1216184000.0
Operating Revenue,1612571000.0,1419715000.0,1416926000.0,1346599000.0,1216184000.0
