,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,65138218.321708,-125305980.0,-1228.127585,-9139634.303941,
Tax Rate For Calcs,0.177587,0.34,0.027292,0.129253,
Normalized EBITDA,1431074000.0,1601041000.0,1419972000.0,1750842000.0,
Total Unusual Items,366796000.0,-368547000.0,-45000.0,-70711000.0,
Total Unusual Items Excluding Goodwill,366796000.0,-368547000.0,-45000.0,-70711000.0,
Net Income From Continuing Operation Net Minority Interest,638352000.0,437498000.0,708938000.0,1153391000.0,
Reconciled Depreciation,721077000.0,694816000.0,598327000.0,351220000.0,
Reconciled Cost Of Revenue,2136173000.0,2072805000.0,1916661000.0,1534412000.0,
EBITDA,1797870000.0,1232494000.0,1419927000.0,1680131000.0,
EBIT,1076793000.0,537678000.0,821600000.0,1328911000.0,
Net Interest Income,-257874000.0,-190292000.0,-42879000.0,66400000.0,
Interest Expense,300599000.0,174273000.0,92771000.0,93150000.0,
Interest Income,55252000.0,50552000.0,65949000.0,28881000.0,
Normalized Income,336694218.321708,680739020.0,708981771.872415,1214962365.696059,
Net Income From Continuing And Discontinued Operation,638352000.0,437498000.0,708938000.0,1153391000.0,
Total Expenses,2436030000.0,2316334000.0,2134544000.0,1647028000.0,
Total Operating Income As Reported,721579000.0,948220000.0,679817000.0,1258200000.0,
Diluted Average Shares,292927293.0,293176559.0,293112130.0,292774540.0,
Basic Average Shares,292915649.0,293100768.0,293112130.0,292774540.0,
Diluted EPS,2.1792,1.4923,2.418658,3.939519,
Basic EPS,2.1793,1.4927,2.418658,3.939519,
Diluted NI Availto Com Stockholders,638352000.0,437498000.0,708938000.0,1153391000.0,
Net Income Common Stockholders,638352000.0,437498000.0,708938000.0,1153391000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,638352000.0,437498000.0,708938000.0,1153391000.0,
Net Income Including Noncontrolling Interests,638352000.0,437498000.0,708938000.0,1153391000.0,
Net Income Continuous Operations,638352000.0,437498000.0,708938000.0,1153391000.0,
Tax Provision,137842000.0,-74093000.0,19891000.0,171209000.0,
Pretax Income,776194000.0,363405000.0,728829000.0,1324600000.0,
Special Income Charges,,0.0,0.0,-70711000.0,0.0
Write Off,,0.0,0.0,70711000.0,
Restructuring And Mergern Acquisition,,,,-75393000.0,0.0
Net Non Operating Interest Income Expense,-257874000.0,-190292000.0,-42879000.0,66400000.0,
Total Other Finance Cost,12527000.0,66571000.0,16057000.0,5936000.0,
Interest Expense Non Operating,300599000.0,174273000.0,92771000.0,93150000.0,
Interest Income Non Operating,55252000.0,50552000.0,65949000.0,28881000.0,
Operating Income,721579000.0,948220000.0,679817000.0,1328911000.0,
Operating Expense,299857000.0,243529000.0,217883000.0,112616000.0,
Other Operating Expenses,59861000.0,34814000.0,3818000.0,2239000.0,
Selling General And Administration,239996000.0,208715000.0,214065000.0,110377000.0,
General And Administrative Expense,239996000.0,208715000.0,214065000.0,110377000.0,
Gross Profit,1021436000.0,1191749000.0,897700000.0,1441527000.0,
Cost Of Revenue,2136173000.0,2072805000.0,1916661000.0,1534412000.0,
Total Revenue,3157609000.0,3264554000.0,2814361000.0,2975939000.0,
Operating Revenue,3157609000.0,3264554000.0,2814361000.0,2975939000.0,
