,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-15033000.0,68410000.0,157230000.0,128772000.0,
Repurchase Of Capital Stock,,,-4825000.0,-31127000.0,-104990000.0
Repayment Of Debt,-467401000.0,-385618000.0,-176282000.0,-239446000.0,
Issuance Of Debt,590544000.0,564203000.0,242011000.0,690604000.0,
Issuance Of Capital Stock,5891000.0,6305000.0,9786000.0,334000.0,
End Cash Position,19468000.0,226237000.0,396515000.0,297733000.0,
Beginning Cash Position,226237000.0,396515000.0,297733000.0,207564000.0,
Changes In Cash,-206769000.0,-170278000.0,98782000.0,90169000.0,
Financing Cash Flow,-533114000.0,-556528000.0,-324877000.0,203366000.0,
Net Other Financing Charges,-18235000.0,-12165000.0,-89499000.0,10955000.0,
Interest Paid Cff,-295409000.0,-192049000.0,-214540000.0,-139714000.0,
Cash Dividends Paid,-346144000.0,-220000000.0,-91692000.0,-87627000.0,
Common Stock Dividend Paid,-346144000.0,-220000000.0,-91692000.0,-87627000.0,
Net Common Stock Issuance,5304000.0,-308640000.0,5793000.0,-30793000.0,
Common Stock Payments,,,-4825000.0,-31127000.0,-104990000.0
Common Stock Issuance,5891000.0,6305000.0,9786000.0,334000.0,
Net Issuance Payments Of Debt,123143000.0,178585000.0,65729000.0,451158000.0,
Net Long Term Debt Issuance,123143000.0,178585000.0,65729000.0,451158000.0,
Long Term Debt Payments,-467401000.0,-385618000.0,-176282000.0,-239446000.0,
Long Term Debt Issuance,590544000.0,564203000.0,242011000.0,690604000.0,
Investing Cash Flow,341378000.0,317840000.0,266429000.0,-241969000.0,
Net Other Investing Changes,-7575000.0,-6939000.0,-6484000.0,-10504000.0,
Dividends Received Cfi,7882000.0,3250000.0,3000000.0,7760000.0,
Net Investment Purchase And Sale,135862000.0,-129377000.0,108903000.0,305453000.0,
Sale Of Investment,951771000.0,1104126000.0,875355000.0,1303901000.0,
Purchase Of Investment,-815909000.0,-1233503000.0,-766452000.0,-998448000.0,
Net Investment Properties Purchase And Sale,205209000.0,450906000.0,161010000.0,-544678000.0,
Sale Of Investment Properties,941497000.0,1262675000.0,706404000.0,312394000.0,
Purchase Of Investment Properties,-736288000.0,-811769000.0,-545394000.0,-857072000.0,
Net Business Purchase And Sale,,,,,283077000.0
Sale Of Business,,,,,283077000.0
Operating Cash Flow,-15033000.0,68410000.0,157230000.0,128772000.0,
Taxes Refund Paid,-41982000.0,-33500000.0,-46868000.0,-22322000.0,
Change In Working Capital,-115750000.0,-37793000.0,30530000.0,-27607000.0,
Change In Other Current Liabilities,-376317000.0,-88525000.0,-44108000.0,-8395000.0,
Change In Other Current Assets,-2048000.0,1828000.0,-5800000.0,-6772000.0,
Change In Accrued Expense,,,,,3566000.0
Change In Payable,-4164000.0,45793000.0,34212000.0,12461000.0,
Change In Prepaid Assets,3354000.0,-8314000.0,1883000.0,-3806000.0,
Change In Receivables,261134000.0,9527000.0,42630000.0,-25671000.0,
Other Non Cash Items,210014000.0,132397000.0,134993000.0,132913000.0,
Stock Based Compensation,4738000.0,3950000.0,3320000.0,3039000.0,
Provisionand Write Offof Assets,1743000.0,1288000.0,1721000.0,1651000.0,
Deferred Tax,11371000.0,-11528000.0,-56962000.0,-21522000.0,
Depreciation And Amortization,6569000.0,5671000.0,3972000.0,1647000.0,
Depreciation,6569000.0,5671000.0,3972000.0,1647000.0,
Gain Loss On Investment Securities,-553440000.0,-439298000.0,-258596000.0,-354021000.0,
Gain Loss On Sale Of Business,104037000.0,110532000.0,159287000.0,27351000.0,
Net Income From Continuing Operations,363486000.0,344378000.0,194960000.0,400700000.0,
