,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-887275220.0,-3675196340.0,-37788647.343604,294951020.0,
Tax Rate For Calcs,0.34,0.34,0.053664,0.34,
Normalized EBITDA,6245464000.0,16966344000.0,14820684000.0,10268347000.0,
Total Unusual Items,-2609633000.0,-10809401000.0,-704167000.0,867503000.0,
Total Unusual Items Excluding Goodwill,-2609633000.0,-10809401000.0,-704167000.0,867503000.0,
Net Income From Continuing Operation Net Minority Interest,-9722125000.0,-9697670000.0,1048972000.0,1126186000.0,
Reconciled Depreciation,3890832000.0,3868583000.0,3364943000.0,3014480000.0,
Reconciled Cost Of Revenue,27242987000.0,30236061000.0,28549896000.0,30556819000.0,
EBITDA,3635831000.0,6156943000.0,14116517000.0,11135850000.0,
EBIT,-255001000.0,2288360000.0,10751574000.0,8121370000.0,
Net Interest Income,-5428484000.0,-5050297000.0,-3814770000.0,-4100152000.0,
Interest Expense,7736284000.0,7533479000.0,5637823000.0,5468745000.0,
Interest Income,3233387000.0,2440694000.0,2507847000.0,2177245000.0,
Normalized Income,-7999767220.0,-2563465340.0,1715350352.656396,553634020.0,
Net Income From Continuing And Discontinued Operation,-9722125000.0,-9423795000.0,1094391000.0,1176032000.0,
Total Expenses,29706663000.0,33825214000.0,31882153000.0,33367412000.0,
Diluted Average Shares,2498037000.0,1862704000.0,1874346000.0,1874580000.0,
Basic Average Shares,2498037000.0,1862704000.0,1867005000.0,1869077000.0,
Diluted EPS,-3.94,-5.1593,0.5751,0.6264,
Basic EPS,-3.89,-4.9602,0.5946,0.6292,
Diluted NI Availto Com Stockholders,-9722125000.0,-9423795000.0,1094391000.0,1176032000.0,
Average Dilution Earnings,,,,-1739000.0,-5249000.0
Net Income Common Stockholders,-9722125000.0,-9423795000.0,1094391000.0,1176032000.0,
Net Income,-9722125000.0,-9423795000.0,1094391000.0,1176032000.0,
Minority Interests,472276000.0,-1262029000.0,-3790353000.0,-1644843000.0,
Net Income Including Noncontrolling Interests,-10194401000.0,-8161766000.0,4884744000.0,2820875000.0,
Net Income Discontinuous Operations,0.0,273875000.0,45419000.0,49846000.0,
Net Income Continuous Operations,-10194401000.0,-8435641000.0,4839325000.0,2771029000.0,
Tax Provision,2203116000.0,3190522000.0,274426000.0,-118404000.0,
Pretax Income,-7991285000.0,-5245119000.0,5113751000.0,2652625000.0,
Other Income Expense,-13274734000.0,-10320350000.0,1342177000.0,797403000.0,
Other Non Operating Income Expenses,,,502452000.0,-396818000.0,-90425000.0
Special Income Charges,-1926735000.0,-7999809000.0,-221174000.0,613596000.0,
Gain On Sale Of Ppe,-99324000.0,141863000.0,-17016000.0,975042000.0,
Gain On Sale Of Business,,-383205000.0,14884000.0,988077000.0,0.0
Other Special Charges,333659000.0,313876000.0,204158000.0,460787000.0,
Write Off,1493752000.0,7827796000.0,0.0,0.0,
Restructuring And Mergern Acquisition,0.0,-168855000.0,0.0,-99341000.0,
Earnings From Equity Interest,-10665101000.0,489051000.0,2046344000.0,326718000.0,
Gain On Sale Of Security,-682898000.0,-2809592000.0,-482993000.0,253907000.0,
Net Non Operating Interest Income Expense,-5428484000.0,-5050297000.0,-3814770000.0,-4100152000.0,
Total Other Finance Cost,925587000.0,-42488000.0,684794000.0,808652000.0,
Interest Expense Non Operating,7736284000.0,7533479000.0,5637823000.0,5468745000.0,
Interest Income Non Operating,3233387000.0,2440694000.0,2507847000.0,2177245000.0,
Operating Income,10711933000.0,10125528000.0,7586344000.0,5955374000.0,
Operating Expense,2463676000.0,3589153000.0,3332257000.0,2810593000.0,
Other Operating Expenses,-1694910000.0,-771737000.0,-502452000.0,-108941000.0,
Other Taxes,-219305000.0,-60282000.0,-43835000.0,-114812000.0,
Depreciation Amortization Depletion Income Statement,,,,0.0,0.0
Depreciation And Amortization In Income Statement,,,,0.0,0.0
Depreciation Income Statement,,,,0.0,0.0
Selling General And Administration,4377891000.0,4421172000.0,3878544000.0,3034346000.0,
Selling And Marketing Expense,1850143000.0,1575890000.0,1350570000.0,1276279000.0,
General And Administrative Expense,2527748000.0,2845282000.0,2527974000.0,1758067000.0,
Other Gand A,2527748000.0,2845282000.0,2527974000.0,1758067000.0,
Gross Profit,13175609000.0,13714681000.0,10918601000.0,8765967000.0,
Cost Of Revenue,27242987000.0,30236061000.0,28549896000.0,30556819000.0,
Total Revenue,40418596000.0,43950742000.0,39468497000.0,39322786000.0,
Excise Taxes,7218900000.0,7793084000.0,7323932000.0,7872439000.0,
Operating Revenue,47637496000.0,51743826000.0,46792429000.0,47195225000.0,
