,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.34,
Normalized EBITDA,-9431000.0,-13674000.0,-964000.0,5544000.0,
Total Unusual Items,-618000.0,0.0,,,
Total Unusual Items Excluding Goodwill,-618000.0,0.0,,,
Net Income From Continuing Operation Net Minority Interest,-16965000.0,-19535000.0,-5174000.0,-12844000.0,
Reconciled Depreciation,54000.0,1187000.0,1330000.0,1146000.0,
Reconciled Cost Of Revenue,1331000.0,18163000.0,50414000.0,65067000.0,
EBITDA,-10049000.0,-13674000.0,-964000.0,5544000.0,
EBIT,-10103000.0,-14861000.0,-2294000.0,4398000.0,
Net Interest Income,-6596000.0,-4858000.0,-2877000.0,-19733000.0,
Interest Expense,6862000.0,4858000.0,2883000.0,17022000.0,
Interest Income,266000.0,0.0,6000.0,3000.0,
Normalized Income,-16347000.0,-19535000.0,-5174000.0,-12844000.0,
Net Income From Continuing And Discontinued Operation,-16965000.0,-19535000.0,-5174000.0,-12844000.0,
Total Expenses,11326000.0,34716000.0,59044000.0,66982000.0,
Diluted Average Shares,125325503.0,126095306.0,127289000.0,37798705.0,
Basic Average Shares,125325503.0,126095306.0,127289000.0,37798705.0,
Diluted EPS,-0.135368,-0.154923,-0.010163,-0.3398,
Basic EPS,-0.135368,-0.154923,-0.010163,-0.3398,
Diluted NI Availto Com Stockholders,-16965000.0,-19535000.0,-5174000.0,-12844000.0,
Net Income Common Stockholders,-16965000.0,-19535000.0,-5174000.0,-12844000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-16965000.0,-19535000.0,-5174000.0,-12844000.0,
Minority Interests,0.0,184000.0,3000.0,-145000.0,
Net Income Including Noncontrolling Interests,-16965000.0,-19719000.0,-5177000.0,-12699000.0,
Net Income Continuous Operations,-16965000.0,-19719000.0,-5177000.0,-12699000.0,
Tax Provision,0.0,0.0,0.0,75000.0,
Pretax Income,-16965000.0,-19719000.0,-5177000.0,-12624000.0,
Special Income Charges,-618000.0,0.0,,,
Write Off,618000.0,0.0,,,
Net Non Operating Interest Income Expense,-6596000.0,-4858000.0,-2877000.0,-19733000.0,
Total Other Finance Cost,,,,2714000.0,-1000.0
Interest Expense Non Operating,6862000.0,4858000.0,2883000.0,17022000.0,
Interest Income Non Operating,266000.0,0.0,6000.0,3000.0,
Operating Income,-9751000.0,-14862000.0,-2297000.0,7109000.0,
Operating Expense,9995000.0,16553000.0,8630000.0,1915000.0,
Other Operating Expenses,24228000.0,12379000.0,72000.0,33474000.0,
Selling General And Administration,1972000.0,3322000.0,6933000.0,7117000.0,
Selling And Marketing Expense,1005000.0,1582000.0,3650000.0,3499000.0,
General And Administrative Expense,967000.0,1740000.0,3283000.0,3618000.0,
Gross Profit,244000.0,1691000.0,6333000.0,9024000.0,
Cost Of Revenue,1331000.0,18163000.0,50414000.0,65067000.0,
Total Revenue,1575000.0,19854000.0,56747000.0,74091000.0,
Operating Revenue,1575000.0,19854000.0,56747000.0,74091000.0,
