,2026-06-30,2026-03-31,2025-12-31,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,1769531.614683,3247200.0,3784109.72542,-33304.960397,-6990400.0
Tax Rate For Calcs,0.06699,0.4,0.082028,0.005037,0.34
Normalized EBITDA,193494000.0,195281000.0,158681000.0,197229000.0,125846000.0
Total Unusual Items,26415000.0,8118000.0,46132000.0,-6612000.0,-20560000.0
Total Unusual Items Excluding Goodwill,26415000.0,8118000.0,46132000.0,-6612000.0,-20560000.0
Net Income From Continuing Operation Net Minority Interest,158017000.0,153527000.0,136728000.0,136547000.0,61438000.0
Reconciled Depreciation,28984000.0,28665000.0,29448000.0,28495000.0,28751000.0
Reconciled Cost Of Revenue,768808000.0,769603000.0,809383000.0,880767000.0,650051000.0
EBITDA,219909000.0,203399000.0,204813000.0,190617000.0,105286000.0
EBIT,190925000.0,174734000.0,175365000.0,162122000.0,76535000.0
Net Interest Income,-749000.0,-5709000.0,25182000.0,-1110000.0,-20262000.0
Interest Expense,21257000.0,24146000.0,25099000.0,25137000.0,27089000.0
Interest Income,3287000.0,8089000.0,8144000.0,10148000.0,2873000.0
Normalized Income,133371531.614683,148656200.0,94380109.72542,143125695.039603,75007600.0
Net Income From Continuing And Discontinued Operation,158017000.0,153527000.0,136728000.0,136547000.0,61438000.0
Total Expenses,1009137000.0,983032000.0,1068453000.0,1120587000.0,868866000.0
Total Operating Income As Reported,139897000.0,127606000.0,132772000.0,125861000.0,52401000.0
Diluted Average Shares,329202083.0,327252171.0,327281610.0,325111905.0,327530768.0
Basic Average Shares,329202083.0,327252171.0,327281610.0,325111905.0,327530768.0
Diluted EPS,0.48,0.47,0.421472,0.42,0.19
Basic EPS,0.48,0.47,0.421472,0.42,0.19
Diluted NI Availto Com Stockholders,158017000.0,153527000.0,136728000.0,136547000.0,61438000.0
Net Income Common Stockholders,158017000.0,153527000.0,136728000.0,136547000.0,61438000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,158017000.0,153527000.0,136728000.0,136547000.0,61438000.0
Minority Interests,-285000.0,437000.0,-1212000.0,252000.0,-156000.0
Net Income Including Noncontrolling Interests,158302000.0,153090000.0,137940000.0,136295000.0,61594000.0
Net Income Continuous Operations,158302000.0,153090000.0,137940000.0,136295000.0,61594000.0
Tax Provision,11366000.0,-2502000.0,12326000.0,690000.0,-12148000.0
Pretax Income,169668000.0,150588000.0,150266000.0,136985000.0,49446000.0
Net Non Operating Interest Income Expense,-749000.0,-5709000.0,25182000.0,-1110000.0,-20262000.0
Total Other Finance Cost,-17221000.0,-10348000.0,-42137000.0,-13879000.0,-3954000.0
Interest Expense Non Operating,21257000.0,24146000.0,25099000.0,25137000.0,27089000.0
Interest Income Non Operating,3287000.0,8089000.0,8144000.0,10148000.0,2873000.0
Operating Income,139897000.0,127606000.0,99522000.0,125861000.0,52401000.0
Operating Expense,240329000.0,213429000.0,259070000.0,239820000.0,218815000.0
Other Operating Expenses,8363000.0,4716000.0,85052000.0,4676000.0,30965000.0
Depreciation And Amortization In Income Statement,,,14788000.0,,
Depreciation Income Statement,,,14788000.0,,
Selling General And Administration,231966000.0,208713000.0,30952000.0,235144000.0,187850000.0
Selling And Marketing Expense,157105000.0,140571000.0,85125000.0,164869000.0,137067000.0
General And Administrative Expense,74861000.0,68142000.0,,70275000.0,50783000.0
Gross Profit,380226000.0,341035000.0,358592000.0,365681000.0,271216000.0
Cost Of Revenue,768808000.0,769603000.0,809383000.0,880767000.0,650051000.0
Total Revenue,1149034000.0,1110638000.0,1167975000.0,1246448000.0,921267000.0
Operating Revenue,1149034000.0,1110638000.0,1167975000.0,1246448000.0,921267000.0
