,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,270179000.0,524068000.0,421869000.0,,576613000.0,553136000.0,
Repayment Of Debt,-178686000.0,-493640000.0,-844469000.0,,-327879000.0,-900742000.0,
Issuance Of Debt,,2424973000.0,868813000.0,,,827168000.0,1306035000.0
Issuance Of Capital Stock,,15026000.0,,,,0.0,
Capital Expenditure,-62126000.0,-22883000.0,,,-37064000.0,-1337000.0,
End Cash Position,759240000.0,792531000.0,685881000.0,,754650000.0,957628000.0,
Beginning Cash Position,792531000.0,685881000.0,569032000.0,,957628000.0,807229000.0,
Effect Of Exchange Rate Changes,0.0,-10276000.0,15329000.0,,-8034000.0,-6327000.0,
Changes In Cash,-33291000.0,116926000.0,339717000.0,,-194944000.0,156726000.0,
Financing Cash Flow,-277676000.0,1397906000.0,-403325000.0,,-586242000.0,-466088000.0,
Interest Paid Cff,-243323000.0,-328349000.0,-277178000.0,,-288518000.0,-313277000.0,
Cash Dividends Paid,-112141000.0,-218178000.0,-148564000.0,,-432606000.0,-76068000.0,
Net Common Stock Issuance,,15026000.0,,,,0.0,
Common Stock Issuance,,15026000.0,,,,0.0,
Net Issuance Payments Of Debt,-2603659000.0,1931333000.0,24344000.0,,-1155047000.0,-73574000.0,
Net Long Term Debt Issuance,-2603659000.0,1931333000.0,24344000.0,,-1155047000.0,-73574000.0,
Long Term Debt Payments,-178686000.0,-493640000.0,-844469000.0,,-327879000.0,-900742000.0,
Long Term Debt Issuance,,2424973000.0,868813000.0,,,827168000.0,1306035000.0
Investing Cash Flow,-87920000.0,-1827931000.0,132056000.0,,-222379000.0,68341000.0,
Net Other Investing Changes,,-19015000.0,,,,-21309000.0,
Dividends Received Cfi,0.0,0.0,0.0,0.0,0.0,,
Net Investment Purchase And Sale,-44809000.0,-1786033000.0,219626000.0,,-146774000.0,90987000.0,
Sale Of Investment,781828000.0,1257527000.0,1059438000.0,,899481000.0,1567844000.0,
Purchase Of Investment,-826637000.0,-3043560000.0,-839812000.0,,-1046255000.0,-1476857000.0,
Net Business Purchase And Sale,0.0,0.0,-45653000.0,,-59850000.0,0.0,
Purchase Of Business,0.0,0.0,-45653000.0,,-59850000.0,0.0,
Net Intangibles Purchase And Sale,1673000.0,-22883000.0,-3193000.0,,-465000.0,-1337000.0,
Purchase Of Intangibles,1673000.0,-22883000.0,-3193000.0,,-465000.0,-1337000.0,
Operating Cash Flow,332305000.0,546951000.0,372789000.0,,613677000.0,554473000.0,
Taxes Refund Paid,-26366000.0,-59707000.0,-26847000.0,,-20267000.0,-62112000.0,
Change In Working Capital,761544000.0,798794000.0,658404000.0,,782260000.0,740683000.0,
Change In Other Current Liabilities,12556000.0,1165000.0,-10495000.0,5050000.0,5956000.0,,
Change In Other Current Assets,17096000.0,-61430000.0,-83507000.0,-35997000.0,-14245000.0,,
Change In Accrued Expense,-7095000.0,6924000.0,-4278000.0,,-6714000.0,6497000.0,
Change In Payable,48419000.0,115357000.0,18449000.0,,21994000.0,-6598000.0,
Change In Prepaid Assets,-675000.0,955000.0,-507000.0,,313000.0,2766000.0,
Change In Inventory,-361000.0,-308000.0,-780000.0,,274000.0,-341000.0,
Change In Receivables,717762000.0,722519000.0,761175000.0,,721162000.0,679740000.0,
Other Non Cash Items,-1242056000.0,-713305000.0,-807104000.0,,-637132000.0,-800516000.0,
Deferred Tax,62663000.0,29758000.0,0.0,,20789000.0,37477000.0,
Depreciation And Amortization,51589000.0,56114000.0,51460000.0,,45418000.0,41263000.0,
Depreciation,51589000.0,56114000.0,51460000.0,,45418000.0,41263000.0,
Gain Loss On Investment Securities,-5869000.0,-323000.0,-47737000.0,,16542000.0,7789000.0,
Net Income From Continuing Operations,767392000.0,453873000.0,552614000.0,,349110000.0,616537000.0,
