,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,150915000.0,437996000.0,454935000.0,-413018000.0,
Repurchase Of Capital Stock,-1677000.0,-9201000.0,0.0,0.0,
Repayment Of Debt,-429147000.0,-1321355000.0,-622569000.0,-575486000.0,
Issuance Of Debt,465692000.0,1153228000.0,494659000.0,1198679000.0,
Issuance Of Capital Stock,0.0,2799000.0,585000.0,983000.0,
Capital Expenditure,-146797000.0,-91084000.0,-85799000.0,-83049000.0,
End Cash Position,618362000.0,566929000.0,591375000.0,426576000.0,
Beginning Cash Position,566929000.0,591375000.0,426576000.0,359007000.0,
Effect Of Exchange Rate Changes,3028000.0,-4018000.0,216000.0,1061000.0,
Changes In Cash,48405000.0,-20428000.0,164583000.0,66508000.0,
Financing Cash Flow,-72241000.0,-262982000.0,-222083000.0,562226000.0,
Net Other Financing Charges,-52790000.0,-15109000.0,-6009000.0,-1354000.0,
Cash Dividends Paid,-39706000.0,-61992000.0,-77368000.0,-50329000.0,
Common Stock Dividend Paid,-39706000.0,-61992000.0,-77368000.0,-50329000.0,
Net Common Stock Issuance,-1677000.0,-6402000.0,585000.0,983000.0,
Common Stock Payments,-1677000.0,-9201000.0,0.0,0.0,
Common Stock Issuance,0.0,2799000.0,585000.0,983000.0,
Net Issuance Payments Of Debt,36545000.0,-168127000.0,-127910000.0,623193000.0,
Net Long Term Debt Issuance,36545000.0,-168127000.0,-127910000.0,623193000.0,
Long Term Debt Payments,-429147000.0,-1321355000.0,-622569000.0,-575486000.0,
Long Term Debt Issuance,465692000.0,1153228000.0,494659000.0,1198679000.0,
Investing Cash Flow,-177066000.0,-286526000.0,-154068000.0,-165749000.0,
Net Investment Purchase And Sale,0.0,-159123000.0,408000.0,-10147000.0,
Sale Of Investment,,,408000.0,0.0,
Purchase Of Investment,0.0,-159123000.0,0.0,-10147000.0,
Net Business Purchase And Sale,-32292000.0,-23196000.0,-68677000.0,-72553000.0,
Purchase Of Business,-32292000.0,-23196000.0,-68677000.0,-72553000.0,
Net Intangibles Purchase And Sale,-123554000.0,-70198000.0,-36571000.0,-47763000.0,
Purchase Of Intangibles,-123554000.0,-70198000.0,-36571000.0,-47763000.0,
Net PPE Purchase And Sale,-23243000.0,-20886000.0,-49228000.0,-35286000.0,
Purchase Of PPE,-23243000.0,-20886000.0,-49228000.0,-35286000.0,
Operating Cash Flow,297712000.0,529080000.0,540734000.0,-329969000.0,
Interest Paid Cfo,-154368000.0,-185862000.0,-162205000.0,-100278000.0,
Change In Working Capital,250941000.0,400841000.0,164735000.0,-831060000.0,
Change In Other Current Liabilities,,,,395000.0,0.0
Change In Other Current Assets,-8960000.0,-11605000.0,-8034000.0,-4541000.0,
Change In Payable,123056000.0,-183392000.0,259547000.0,-464141000.0,
Change In Prepaid Assets,5177000.0,15713000.0,-5607000.0,6075000.0,
Change In Inventory,-42545000.0,152343000.0,148528000.0,265514000.0,
Change In Receivables,174213000.0,427782000.0,-229699000.0,-633967000.0,
Other Non Cash Items,174224000.0,143742000.0,188653000.0,106397000.0,
Stock Based Compensation,-452000.0,1071000.0,1882000.0,1299000.0,
Provisionand Write Offof Assets,-46790000.0,-17971000.0,28397000.0,110754000.0,
Deferred Tax,-1700000.0,7517000.0,10983000.0,12272000.0,
Depreciation And Amortization,82612000.0,57417000.0,56230000.0,49891000.0,
Depreciation,82612000.0,57417000.0,56230000.0,49891000.0,
Net Foreign Currency Exchange Gain Loss,-23291000.0,29622000.0,-5380000.0,6129000.0,
Gain Loss On Sale Of PPE,,,,0.0,-3458000.0
Net Income From Continuing Operations,12234000.0,85038000.0,250882000.0,306357000.0,
