,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,4566917000.0,5246765000.0,4008482000.0,5440858000.0,
Repurchase Of Capital Stock,-34022000.0,-192915000.0,-103283000.0,-84591000.0,
Repayment Of Debt,-15038535000.0,-12881900000.0,-8544775000.0,-15678626000.0,
Issuance Of Debt,11546508000.0,16983225000.0,12785628000.0,23886960000.0,
Issuance Of Capital Stock,17073093000.0,0.0,0.0,2370000.0,
Capital Expenditure,-8459867000.0,-7834521000.0,-6267962000.0,-4531374000.0,
Income Tax Paid Supplemental Data,1240674000.0,1200228000.0,361726000.0,318845000.0,
End Cash Position,27243683000.0,16903542000.0,14658481000.0,13301716000.0,
Beginning Cash Position,16903542000.0,14658481000.0,13301716000.0,16174130000.0,
Effect Of Exchange Rate Changes,-258631000.0,257900000.0,-100004000.0,-404341000.0,
Changes In Cash,10598772000.0,1987161000.0,1456769000.0,-2468073000.0,
Financing Cash Flow,-2351940000.0,-6605868000.0,-4516583000.0,8286259000.0,
Cash From Discontinued Financing Activities,,,,,0.0
Cash Flow From Continuing Financing Activities,-2351940000.0,-6605868000.0,-4516583000.0,8286259000.0,
Net Other Financing Charges,-8045362000.0,-1929930000.0,-2268869000.0,5737503000.0,
Interest Paid Cff,-5160327000.0,-5137245000.0,-3789240000.0,-3653589000.0,
Proceeds From Stock Option Exercised,0.0,0.0,-13597000.0,-15597000.0,
Cash Dividends Paid,-2693295000.0,-3447103000.0,-2582447000.0,-1908171000.0,
Preferred Stock Dividend Paid,-994592000.0,-668022000.0,0.0,0.0,
Common Stock Dividend Paid,-1698703000.0,-2779081000.0,-2582447000.0,-1908171000.0,
Net Preferred Stock Issuance,4000000000.0,0.0,0.0,,
Preferred Stock Issuance,4000000000.0,0.0,0.0,,
Net Common Stock Issuance,13039071000.0,-192915000.0,-103283000.0,-82221000.0,
Common Stock Payments,-34022000.0,-192915000.0,-103283000.0,-84591000.0,
Common Stock Issuance,13073093000.0,0.0,0.0,2370000.0,
Net Issuance Payments Of Debt,-3492027000.0,4101325000.0,4240853000.0,8208334000.0,
Net Long Term Debt Issuance,-3492027000.0,4101325000.0,4240853000.0,8208334000.0,
Long Term Debt Payments,-15038535000.0,-12881900000.0,-8544775000.0,-15678626000.0,
Long Term Debt Issuance,11546508000.0,16983225000.0,12785628000.0,23886960000.0,
Investing Cash Flow,-76072000.0,-4488257000.0,-4303092000.0,-20726564000.0,
Cash From Discontinued Investing Activities,7425000.0,24510000.0,62700000.0,44969000.0,
Cash Flow From Continuing Investing Activities,-83497000.0,-4512767000.0,-4365792000.0,-20771533000.0,
Net Other Investing Changes,178022000.0,42012000.0,38542000.0,-58179000.0,
Dividends Received Cfi,240672000.0,1312706000.0,2466849000.0,1452898000.0,
Net Investment Purchase And Sale,8804676000.0,2951861000.0,142019000.0,-12269296000.0,
Sale Of Investment,9935200000.0,3379775000.0,814080000.0,2116768000.0,
Purchase Of Investment,-1130524000.0,-427914000.0,-672061000.0,-14386064000.0,
Net Business Purchase And Sale,-856474000.0,-1021759000.0,-749877000.0,-5374901000.0,
Sale Of Business,26548000.0,0.0,99040000.0,0.0,
Purchase Of Business,-883022000.0,-1021759000.0,-749877000.0,-5374901000.0,
Net PPE Purchase And Sale,-8450393000.0,-7797587000.0,-6263325000.0,-4522055000.0,
Sale Of PPE,9474000.0,36934000.0,4637000.0,9319000.0,
Purchase Of PPE,-8459867000.0,-7834521000.0,-6267962000.0,-4531374000.0,
Operating Cash Flow,13026784000.0,13081286000.0,10276444000.0,9972232000.0,
Cash Flow From Continuing Operating Activities,13026784000.0,13081286000.0,10276444000.0,9972232000.0,
Taxes Refund Paid,-1240674000.0,-1200228000.0,-361726000.0,,
Change In Working Capital,-2002731000.0,-1453424000.0,-2088869000.0,-708196000.0,
Change In Other Working Capital,-1293388000.0,-1301109000.0,-1307988000.0,-1387359000.0,
Change In Other Current Liabilities,26310000.0,-35467000.0,-563164000.0,44720000.0,
Change In Other Current Assets,,,2894000.0,,
Change In Payables And Accrued Expense,-1167620000.0,-822733000.0,-708288000.0,1064200000.0,
Change In Accrued Expense,-515510000.0,-542241000.0,,,
Change In Payable,-1167620000.0,-822733000.0,-708288000.0,1064200000.0,
Change In Account Payable,-246613000.0,-180867000.0,-252810000.0,510616000.0,
Change In Tax Payable,-921007000.0,-641866000.0,-455478000.0,553584000.0,
Change In Income Tax Payable,-921007000.0,-641866000.0,-455478000.0,553584000.0,
Change In Inventory,-107767000.0,159667000.0,-83166000.0,-423430000.0,
Change In Receivables,539734000.0,546218000.0,573737000.0,-6327000.0,
Changes In Account Receivables,539734000.0,546218000.0,573737000.0,-6327000.0,
Other Non Cash Items,8563450000.0,9953935000.0,9026551000.0,6798795000.0,
Stock Based Compensation,71725000.0,65901000.0,207713000.0,99088000.0,
