,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,651072697.0,651072697.0,651072697.0,651072697.0,651072697.0,
Share Issued,651072697.0,651072697.0,651072697.0,651072697.0,651072697.0,
Net Debt,2583553000.0,2928100000.0,3007295000.0,3089256000.0,3170903000.0,
Total Debt,4716752000.0,4620836000.0,4494929000.0,4374226000.0,3929242000.0,
Tangible Book Value,4297766000.0,3854615000.0,3502905000.0,3751589000.0,3581000000.0,
Invested Capital,9403296000.0,8983860000.0,8567418000.0,8711178000.0,8112402000.0,
Working Capital,2721014000.0,2509811000.0,2038978000.0,2318322000.0,1946504000.0,
Net Tangible Assets,4297766000.0,3854615000.0,3502905000.0,3751589000.0,3581000000.0,
Capital Lease Obligations,377781000.0,267108000.0,219399000.0,184847000.0,178023000.0,
Common Stock Equity,5064325000.0,4630132000.0,4291888000.0,4521799000.0,4361183000.0,
Total Capitalization,9242400000.0,8863675000.0,8431225000.0,8589975000.0,8007610000.0,
Total Equity Gross Minority Interest,5291514000.0,4863551000.0,4514508000.0,4729060000.0,4580469000.0,
Minority Interest,227189000.0,233419000.0,222620000.0,207261000.0,219286000.0,
Stockholders Equity,5064325000.0,4630132000.0,4291888000.0,4521799000.0,4361183000.0,
Other Equity Interest,-225560000.0,-278640000.0,-310447000.0,-302461000.0,-359519000.0,
Retained Earnings,687550000.0,306437000.0,,314218000.0,210660000.0,-96065000.0
Capital Stock,4510042000.0,4510042000.0,4510042000.0,4510042000.0,4510042000.0,
Common Stock,4510042000.0,4510042000.0,4510042000.0,4510042000.0,4510042000.0,
Total Liabilities Net Minority Interest,9493699000.0,9248605000.0,9451509000.0,9147692000.0,8758952000.0,
Total Non Current Liabilities Net Minority Interest,6918694000.0,6993269000.0,7022153000.0,6862807000.0,6505078000.0,
Other Non Current Liabilities,1104043000.0,1081511000.0,1075281000.0,1004441000.0,1015217000.0,
Derivative Product Liabilities,559382000.0,644494000.0,764812000.0,738300000.0,828747000.0,
Tradeand Other Payables Non Current,22699000.0,44233000.0,64488000.0,60719000.0,58505000.0,
Non Current Deferred Taxes Liabilities,11538000.0,11732000.0,267685000.0,16854000.0,19910000.0,
Long Term Debt And Capital Lease Obligation,4459139000.0,4441945000.0,4308296000.0,4216279000.0,3790701000.0,
Long Term Capital Lease Obligation,281064000.0,208402000.0,168959000.0,148103000.0,144274000.0,
Long Term Debt,4178075000.0,4233543000.0,4139337000.0,4068176000.0,3646427000.0,
Long Term Provisions,761893000.0,769354000.0,541591000.0,826214000.0,791998000.0,
Current Liabilities,2575005000.0,2255336000.0,2429356000.0,2284885000.0,2253874000.0,
Other Current Liabilities,175893000.0,144116000.0,194052000.0,231024000.0,207748000.0,
Current Debt And Capital Lease Obligation,257613000.0,178891000.0,186633000.0,157947000.0,138541000.0,
Current Capital Lease Obligation,96717000.0,58706000.0,50440000.0,36744000.0,33749000.0,
Current Debt,160896000.0,120185000.0,136193000.0,121203000.0,104792000.0,
Current Provisions,210383000.0,223629000.0,209536000.0,180074000.0,179057000.0,
Payables,1467587000.0,1311754000.0,1411294000.0,1377426000.0,1404809000.0,
Dividends Payable,35020000.0,52968000.0,47283000.0,40040000.0,48323000.0,
Total Tax Payable,175934000.0,102499000.0,59584000.0,57283000.0,46663000.0,
Accounts Payable,1256633000.0,1156287000.0,1304427000.0,1280103000.0,1309823000.0,
Total Assets,14785213000.0,14112156000.0,13966017000.0,13876752000.0,13339421000.0,
Total Non Current Assets,9489194000.0,9347009000.0,9497683000.0,9273545000.0,9139043000.0,
Other Non Current Assets,75872000.0,58234000.0,54262000.0,5552000.0,1617000.0,
Non Current Deferred Taxes Assets,420464000.0,457342000.0,563555000.0,461657000.0,551567000.0,
Financial Assets,471317000.0,459401000.0,401817000.0,421519000.0,295508000.0,
Other Investments,44000.0,44000.0,44000.0,44000.0,44000.0,
Investmentin Financial Assets,55405000.0,54104000.0,52087000.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,54104000.0,,,,
Long Term Equity Investment,151572000.0,116232000.0,180081000.0,176249000.0,140728000.0,
Investmentsin Associatesat Cost,151572000.0,116232000.0,180081000.0,176249000.0,140728000.0,
Goodwill And Other Intangible Assets,766559000.0,775517000.0,788983000.0,770210000.0,780183000.0,
Other Intangible Assets,540775000.0,549733000.0,563199000.0,544426000.0,554399000.0,
Goodwill,225784000.0,225784000.0,225784000.0,225784000.0,225784000.0,
Net PPE,7031871000.0,6856532000.0,6775030000.0,6756593000.0,6666739000.0,
Accumulated Depreciation,-8950926000.0,-8844305000.0,-9184753000.0,-8821362000.0,-8685222000.0,
Gross PPE,15982797000.0,15700837000.0,15959783000.0,15577955000.0,15351961000.0,
Construction In Progress,1137164000.0,1161377000.0,1049332000.0,1125367000.0,1123398000.0,
Other Properties,1292348000.0,1210935000.0,1371652000.0,1152473000.0,1124054000.0,
Machinery Furniture Equipment,9478614000.0,9339862000.0,9530265000.0,9323076000.0,9156436000.0,
Buildings And Improvements,3487525000.0,3428670000.0,3451376000.0,3418739000.0,3389832000.0,
Land And Improvements,379761000.0,352612000.0,352232000.0,353219000.0,353160000.0,
Properties,207385000.0,207381000.0,204926000.0,205081000.0,205081000.0,
Current Assets,5296019000.0,4765147000.0,4468334000.0,4603207000.0,4200378000.0,
Other Current Assets,63796000.0,76149000.0,83674000.0,92335000.0,49083000.0,
Hedging Assets Current,156553000.0,154421000.0,144522000.0,154148000.0,104270000.0,
Inventory,2079886000.0,1972505000.0,2046103000.0,2232482000.0,2353614000.0,
Inventories Adjustments Allowances,-52985000.0,-46695000.0,-48305000.0,-51438000.0,-48966000.0,
Other Inventories,111114000.0,69483000.0,67740000.0,55291000.0,112852000.0,
Finished Goods,550894000.0,460341000.0,444706000.0,499147000.0,606534000.0,
Work In Process,970563000.0,986927000.0,996445000.0,1054316000.0,1104940000.0,
Raw Materials,500300000.0,502449000.0,585517000.0,675166000.0,578254000.0,
Other Receivables,47405000.0,110668000.0,10496000.0,25439000.0,63598000.0,
Taxes Receivable,371502000.0,282197000.0,225922000.0,245405000.0,286895000.0,
Accounts Receivable,766863000.0,681160000.0,632225000.0,644585000.0,669568000.0,
Allowance For Doubtful Accounts Receivable,-34951000.0,-34754000.0,-29348000.0,-22834000.0,-20837000.0,
Gross Accounts Receivable,801814000.0,715914000.0,661573000.0,667419000.0,690405000.0,
Cash Cash Equivalents And Short Term Investments,1810014000.0,1488047000.0,1325392000.0,1208813000.0,673350000.0,
Other Short Term Investments,54596000.0,62419000.0,57157000.0,108690000.0,93034000.0,
Cash And Cash Equivalents,1755418000.0,1425628000.0,1268235000.0,1100123000.0,580316000.0,
Cash Equivalents,1273959000.0,1015357000.0,852363000.0,923267000.0,441986000.0,
Cash Financial,481459000.0,410271000.0,415872000.0,176856000.0,138330000.0,
