,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-64269504.0,9454081.932495,-16661987.2,-50681264.4,
Tax Rate For Calcs,0.208,0.063189,0.2336,0.2598,
Normalized EBITDA,2947986000.0,1810699000.0,2600431000.0,3141622000.0,
Total Unusual Items,-308988000.0,149615000.0,-71327000.0,-195078000.0,
Total Unusual Items Excluding Goodwill,-308988000.0,149615000.0,-71327000.0,-195078000.0,
Net Income From Continuing Operation Net Minority Interest,555573000.0,509410000.0,895600000.0,1267459000.0,
Reconciled Depreciation,716854000.0,575304000.0,519230000.0,488557000.0,
Reconciled Cost Of Revenue,6830285000.0,5495901000.0,6501430000.0,6387045000.0,
EBITDA,2638998000.0,1960314000.0,2529104000.0,2946544000.0,
EBIT,1922144000.0,1385010000.0,2009874000.0,2457987000.0,
Net Interest Income,-1220309000.0,-892644000.0,-795867000.0,-670326000.0,
Interest Expense,1208463000.0,870794000.0,785969000.0,652162000.0,
Interest Income,2261000.0,1034000.0,438000.0,14105000.0,
Normalized Income,800291496.0,369249081.932495,950265012.8,1411855735.6,
Net Income From Continuing And Discontinued Operation,555573000.0,509410000.0,895600000.0,1267459000.0,
Total Expenses,7872074000.0,6321966000.0,7233330000.0,7048006000.0,
Rent Expense Supplemental,7364000.0,8845000.0,5017000.0,5316000.0,
Total Operating Income As Reported,,,,2505293000.0,1913367000.0
Diluted Average Shares,558923352.0,495806771.0,495163833.0,471607430.0,
Basic Average Shares,558923352.0,495806771.0,495163833.0,470660571.0,
Diluted EPS,0.994006,1.027437,1.808694,2.687529,
Basic EPS,0.994006,1.027437,1.808694,2.692933,
Diluted NI Availto Com Stockholders,555573000.0,509410000.0,895600000.0,1267459000.0,
Net Income Common Stockholders,555573000.0,509410000.0,895600000.0,1267459000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,555573000.0,509410000.0,895600000.0,1267459000.0,
Minority Interests,-9640000.0,27687000.0,-42380000.0,-69274000.0,
Net Income Including Noncontrolling Interests,565213000.0,481723000.0,937980000.0,1336733000.0,
Net Income Continuous Operations,565213000.0,481723000.0,937980000.0,1336733000.0,
Tax Provision,148468000.0,32493000.0,285925000.0,469092000.0,
Pretax Income,713681000.0,514216000.0,1223905000.0,1805825000.0,
Other Non Operating Income Expenses,4835000.0,6135000.0,3160000.0,,
Special Income Charges,-64960000.0,39569000.0,10238000.0,8267000.0,
Other Special Charges,63814000.0,-87127000.0,-10238000.0,-8267000.0,
Write Off,,,26933000.0,0.0,
Impairment Of Capital Assets,1146000.0,47558000.0,0.0,,
Net Non Operating Interest Income Expense,-1220309000.0,-892644000.0,-795867000.0,-670326000.0,
Total Other Finance Cost,14107000.0,22884000.0,10336000.0,32269000.0,
Interest Expense Non Operating,1208463000.0,870794000.0,785969000.0,652162000.0,
Interest Income Non Operating,2261000.0,1034000.0,438000.0,14105000.0,
Operating Income,1887140000.0,1481661000.0,1888794000.0,2470338000.0,
Operating Expense,1041789000.0,826065000.0,731900000.0,660961000.0,
Other Operating Expenses,143769000.0,94381000.0,78178000.0,38610000.0,
Depreciation And Amortization In Income Statement,30639000.0,28097000.0,23781000.0,17514000.0,
Depreciation Income Statement,30639000.0,28097000.0,23781000.0,17514000.0,
Selling General And Administration,777797000.0,607868000.0,538010000.0,531818000.0,
Selling And Marketing Expense,644515000.0,502349000.0,396492000.0,385976000.0,
General And Administrative Expense,133282000.0,105519000.0,141518000.0,145842000.0,
Rent And Landing Fees,7364000.0,8845000.0,5017000.0,5316000.0,
Gross Profit,2928929000.0,2307726000.0,2620694000.0,3131299000.0,
Cost Of Revenue,6830285000.0,5495901000.0,6501430000.0,6387045000.0,
Total Revenue,9759214000.0,7803627000.0,9122124000.0,9518344000.0,
Operating Revenue,9759214000.0,7803627000.0,9122124000.0,9518344000.0,
