,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-86666400.0,-65370418.378452,-46767340.0,-48459040.6,-31635640.0,
Tax Rate For Calcs,0.4,0.363254,0.34,0.2738,0.34,
Normalized EBITDA,1332083000.0,1023424000.0,1292071000.0,930771000.0,1476646000.0,
Total Unusual Items,-216666000.0,-179958000.0,-137551000.0,-176987000.0,-93046000.0,
Total Unusual Items Excluding Goodwill,-216666000.0,-179958000.0,-137551000.0,-176987000.0,-93046000.0,
Net Income From Continuing Operation Net Minority Interest,-100976000.0,-83512000.0,87134000.0,-331493000.0,186122000.0,
Reconciled Depreciation,322173000.0,311945000.0,409108000.0,413126000.0,428050000.0,
Reconciled Cost Of Revenue,6847223000.0,7055023000.0,6967157000.0,7309151000.0,6522370000.0,
EBITDA,1115417000.0,843466000.0,1154520000.0,753784000.0,1383600000.0,
EBIT,793244000.0,531521000.0,745412000.0,340658000.0,955550000.0,
Net Interest Income,-545215000.0,-527639000.0,-468653000.0,-766567000.0,-511034000.0,
Interest Expense,716334000.0,662914000.0,712497000.0,797171000.0,634402000.0,
Interest Income,133471000.0,144071000.0,216548000.0,123148000.0,131803000.0,
Normalized Income,29023600.0,31075581.621548,177917660.0,-202965040.6,247532360.0,
Net Income From Continuing And Discontinued Operation,-100976000.0,-83512000.0,87134000.0,-331491000.0,186122000.0,
Total Expenses,7358429000.0,7449845000.0,7471502000.0,7665177000.0,7058783000.0,
Diluted Average Shares,480557000.0,,512552941.0,502259091.0,504927000.0,
Basic Average Shares,474872000.0,,512552941.0,502259091.0,494656000.0,
Diluted EPS,-0.21,,0.17,-0.66,0.37,
Basic EPS,-0.21,,0.17,-0.66,0.38,
Diluted NI Availto Com Stockholders,-100976000.0,-83512000.0,87134000.0,-331491000.0,186122000.0,
Net Income Common Stockholders,-100976000.0,-83512000.0,87134000.0,-331491000.0,186122000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,-100976000.0,-83512000.0,87134000.0,-331491000.0,186122000.0,
Minority Interests,-278000.0,152000.0,25000.0,20000.0,225000.0,
Net Income Including Noncontrolling Interests,-100698000.0,-83664000.0,87109000.0,-331511000.0,185897000.0,
Net Income Discontinuous Operations,,0.0,0.0,2000.0,0.0,0.0
Net Income Continuous Operations,-100698000.0,-83664000.0,87109000.0,-331513000.0,185897000.0,
Tax Provision,177608000.0,-47729000.0,-54194000.0,-125000000.0,135251000.0,
Pretax Income,76910000.0,-131393000.0,32915000.0,-456513000.0,321148000.0,
Special Income Charges,-183402000.0,-154936000.0,-95495000.0,-150186000.0,-74690000.0,
Other Special Charges,183402000.0,154936000.0,95495000.0,150186000.0,74690000.0,
Net Non Operating Interest Income Expense,-545215000.0,-527639000.0,-468653000.0,-766567000.0,-511034000.0,
Total Other Finance Cost,-37648000.0,8796000.0,-27296000.0,92544000.0,8435000.0,
Interest Expense Non Operating,716334000.0,662914000.0,712497000.0,797171000.0,634402000.0,
Interest Income Non Operating,133471000.0,144071000.0,216548000.0,123148000.0,131803000.0,
Operating Income,717706000.0,444201000.0,446623000.0,295438000.0,745671000.0,
Operating Expense,511206000.0,394822000.0,504345000.0,356026000.0,536413000.0,
Other Operating Expenses,179649000.0,263432000.0,106206000.0,67490000.0,146002000.0,
Depreciation And Amortization In Income Statement,130180000.0,120192000.0,230438000.0,242706000.0,248197000.0,
Depreciation Income Statement,130180000.0,120192000.0,230438000.0,242706000.0,248197000.0,
Selling General And Administration,102666000.0,111712000.0,106398000.0,-12880000.0,54078000.0,
Selling And Marketing Expense,65613000.0,79564000.0,65970000.0,79783000.0,37365000.0,
General And Administrative Expense,37053000.0,32148000.0,40428000.0,-92663000.0,16713000.0,
Gross Profit,1228912000.0,839023000.0,950968000.0,651464000.0,1282084000.0,
Cost Of Revenue,6847223000.0,7055023000.0,6967157000.0,7309151000.0,6522370000.0,
Total Revenue,8076135000.0,7894046000.0,7918125000.0,7960615000.0,7804454000.0,
Operating Revenue,8076135000.0,7894046000.0,7918125000.0,7960615000.0,7804454000.0,
