,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-16585200.0,-39964280.0,-1082900.0,0.0,
Tax Rate For Calcs,0.34,0.34,0.34,0.106,
Normalized EBITDA,1583272000.0,771686000.0,744815000.0,763770000.0,
Total Unusual Items,-48780000.0,-117542000.0,-3185000.0,612000.0,
Total Unusual Items Excluding Goodwill,-48780000.0,-117542000.0,-3185000.0,612000.0,
Net Income From Continuing Operation Net Minority Interest,911249000.0,341727000.0,399400000.0,424709000.0,
Reconciled Depreciation,697506000.0,414855000.0,222944000.0,166030000.0,
Reconciled Cost Of Revenue,5324072000.0,3914692000.0,2217707000.0,1950092000.0,
EBITDA,1534492000.0,654144000.0,741630000.0,763770000.0,
EBIT,836986000.0,239289000.0,518686000.0,597740000.0,
Net Interest Income,-824069000.0,-419811000.0,-199237000.0,-49477000.0,
Interest Expense,480670000.0,249347000.0,142745000.0,124869000.0,
Interest Income,44220000.0,32876000.0,8609000.0,75392000.0,
Normalized Income,943443800.0,419304720.0,401502100.0,424709000.0,
Net Income From Continuing And Discontinued Operation,911249000.0,341727000.0,399400000.0,424709000.0,
Total Expenses,10630359000.0,7878572000.0,4284799000.0,3683597000.0,
Diluted Average Shares,201925422.0,206469032.0,113705000.0,112828489.0,
Basic Average Shares,201925422.0,206469032.0,110816000.0,109120783.0,
Diluted EPS,4.512557,1.639471,3.5126,3.7642,
Basic EPS,4.512557,1.639471,3.6042,3.8921,
Diluted NI Availto Com Stockholders,911249000.0,341727000.0,399400000.0,424709000.0,
Net Income Common Stockholders,911249000.0,341727000.0,399400000.0,424709000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,911249000.0,341727000.0,399400000.0,424709000.0,
Minority Interests,0.0,3178000.0,727000.0,2171000.0,
Net Income Including Noncontrolling Interests,911249000.0,338549000.0,398673000.0,422538000.0,
Net Income Continuous Operations,911249000.0,338549000.0,398673000.0,422538000.0,
Tax Provision,-554933000.0,-348607000.0,-22732000.0,50333000.0,
Pretax Income,356316000.0,-10058000.0,375941000.0,472871000.0,
Special Income Charges,-48780000.0,-117542000.0,-3185000.0,612000.0,
Other Special Charges,-7375000.0,-14338000.0,3185000.0,-612000.0,
Write Off,56155000.0,131880000.0,0.0,,
Net Non Operating Interest Income Expense,-824069000.0,-419811000.0,-199237000.0,-49477000.0,
Total Other Finance Cost,387619000.0,203340000.0,65101000.0,61084000.0,
Interest Expense Non Operating,480670000.0,249347000.0,142745000.0,124869000.0,
Interest Income Non Operating,44220000.0,32876000.0,8609000.0,75392000.0,
Operating Income,1189133000.0,501181000.0,561969000.0,550129000.0,
Operating Expense,5306287000.0,3963880000.0,2067092000.0,1733505000.0,
Other Operating Expenses,,92394000.0,8258000.0,18875000.0,10222000.0
Selling General And Administration,5425108000.0,3908540000.0,2109204000.0,1819611000.0,
Selling And Marketing Expense,3956582000.0,2843167000.0,1713632000.0,1489371000.0,
General And Administrative Expense,1468526000.0,1065373000.0,395572000.0,330240000.0,
Gross Profit,6495420000.0,4465061000.0,2629061000.0,2283634000.0,
Cost Of Revenue,5324072000.0,3914692000.0,2217707000.0,1950092000.0,
Total Revenue,11819492000.0,8379753000.0,4846768000.0,4233726000.0,
Operating Revenue,11819492000.0,8379753000.0,4846768000.0,4233726000.0,
