,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,11259845000.0,10552445000.0,9974580000.0,9047809000.0,
Repurchase Of Capital Stock,-3694108000.0,-2760862000.0,-488758000.0,-607443000.0,
Repayment Of Debt,-5232024000.0,-3495039000.0,-4451943000.0,-6986220000.0,
Issuance Of Debt,20000000.0,83084000.0,30025000.0,4500000000.0,
Capital Expenditure,-9457557000.0,-9324123000.0,-8811346000.0,-9894116000.0,
End Cash Position,7032339000.0,6691098000.0,4358276000.0,2273834000.0,
Beginning Cash Position,6691098000.0,4358276000.0,2273834000.0,6448483000.0,
Changes In Cash,341241000.0,2332822000.0,2084442000.0,-4174649000.0,
Financing Cash Flow,-10358642000.0,-8628953000.0,-8850491000.0,-8913547000.0,
Cash Flow From Continuing Financing Activities,-10358642000.0,-8628953000.0,-8850491000.0,-8913547000.0,
Net Other Financing Charges,734892000.0,76263000.0,-107203000.0,-110621000.0,
Cash Dividends Paid,-2187402000.0,-2532399000.0,-3832612000.0,-5709263000.0,
Common Stock Dividend Paid,-2187402000.0,-2532399000.0,-3832612000.0,-5709263000.0,
Net Common Stock Issuance,-3694108000.0,-2760862000.0,-488758000.0,-607443000.0,
Common Stock Payments,-3694108000.0,-2760862000.0,-488758000.0,-607443000.0,
Net Issuance Payments Of Debt,-5212024000.0,-3411955000.0,-4421918000.0,-2486220000.0,
Net Long Term Debt Issuance,-5212024000.0,-3411955000.0,-4421918000.0,-2486220000.0,
Long Term Debt Payments,-5232024000.0,-3495039000.0,-4451943000.0,-6986220000.0,
Long Term Debt Issuance,20000000.0,83084000.0,30025000.0,4500000000.0,
Investing Cash Flow,-10017519000.0,-8914793000.0,-7850993000.0,-14203027000.0,
Cash Flow From Continuing Investing Activities,-10017519000.0,-8914793000.0,-7850993000.0,-14203027000.0,
Net Other Investing Changes,156957000.0,45454000.0,393649000.0,-411682000.0,
Dividends Received Cfi,0.0,51000.0,0.0,0.0,
Net Investment Purchase And Sale,-1153461000.0,-12766000.0,132258000.0,232057000.0,
Sale Of Investment,0.0,161057000.0,196057000.0,232057000.0,
Purchase Of Investment,-1153461000.0,-173823000.0,-63799000.0,0.0,
Net Business Purchase And Sale,,-168521000.0,-63799000.0,-4907282000.0,0.0
Sale Of Business,,13000.0,0.0,0.0,
Purchase Of Business,,-168534000.0,-63799000.0,-4907282000.0,0.0
Net PPE Purchase And Sale,-9021015000.0,-8947532000.0,-8376900000.0,-9116120000.0,
Sale Of PPE,436542000.0,376591000.0,434446000.0,777996000.0,
Purchase Of PPE,-9457557000.0,-9324123000.0,-8811346000.0,-9894116000.0,
Operating Cash Flow,20717402000.0,19876568000.0,18785926000.0,18941925000.0,
Cash Flow From Continuing Operating Activities,20717402000.0,19876568000.0,18785926000.0,18941925000.0,
Taxes Refund Paid,-896209000.0,-862064000.0,-901688000.0,-1113889000.0,
Interest Paid Cfo,-2308755000.0,-2078021000.0,-2054278000.0,-1531511000.0,
Change In Working Capital,-2974808000.0,-1812265000.0,-1122974000.0,-309874000.0,
Change In Other Working Capital,948970000.0,51658000.0,848501000.0,1176791000.0,
Change In Other Current Liabilities,125871000.0,348417000.0,60147000.0,291406000.0,
Change In Other Current Assets,33819000.0,160656000.0,61646000.0,139213000.0,
Change In Payables And Accrued Expense,507945000.0,1097113000.0,800249000.0,231890000.0,
Change In Payable,507945000.0,1097113000.0,800249000.0,231890000.0,
Change In Account Payable,507945000.0,1097113000.0,800249000.0,231890000.0,
Change In Prepaid Assets,-924228000.0,-1052392000.0,-473260000.0,-483711000.0,
Change In Inventory,-423198000.0,-311237000.0,-100838000.0,-179613000.0,
Change In Receivables,-3243987000.0,-2106480000.0,-2319419000.0,-1485850000.0,
Changes In Account Receivables,-2446687000.0,-1661763000.0,-1943089000.0,-854322000.0,
Other Non Cash Items,3694965000.0,2445124000.0,3122468000.0,3265477000.0,
Provisionand Write Offof Assets,1635744000.0,1600431000.0,1046964000.0,1556919000.0,
Asset Impairment Charge,-594237000.0,-405088000.0,-403335000.0,-673803000.0,
Deferred Tax,,,661743000.0,653686000.0,1066022000.0
Deferred Income Tax,,,661743000.0,653686000.0,1066022000.0
Depreciation Amortization Depletion,14944404000.0,14202285000.0,13389573000.0,12659873000.0,
Depreciation And Amortization,14944404000.0,14202285000.0,13389573000.0,12659873000.0,
Operating Gains Losses,-54645000.0,22357000.0,135280000.0,257142000.0,
Pension And Employee Benefit Expense,-39988000.0,84351000.0,66734000.0,33775000.0,
Earnings Losses From Equity Investments,-116677000.0,4351000.0,10710000.0,23742000.0,
Gain Loss On Investment Securities,,,,,-358439000.0
Net Foreign Currency Exchange Gain Loss,102020000.0,-66345000.0,57836000.0,199625000.0,
Net Income From Continuing Operations,7270943000.0,6763809000.0,5573916000.0,4831591000.0,
