,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,6304960.0,476480.455683,-3449640.0,216450.0,
Tax Rate For Calcs,0.34,0.085284,0.34,0.09,
Normalized EBITDA,227630000.0,240242000.0,330422000.0,220555000.0,
Total Unusual Items,18544000.0,5587000.0,-10146000.0,2405000.0,
Total Unusual Items Excluding Goodwill,18544000.0,5587000.0,-10146000.0,2405000.0,
Net Income From Continuing Operation Net Minority Interest,20000000.0,93460000.0,301501000.0,169335000.0,
Reconciled Depreciation,39434000.0,30656000.0,15555000.0,4514000.0,
Reconciled Cost Of Revenue,2352554000.0,1599305000.0,1770842000.0,1538169000.0,
EBITDA,246174000.0,245829000.0,320276000.0,222960000.0,
EBIT,206740000.0,215173000.0,304721000.0,218446000.0,
Net Interest Income,-133933000.0,-34936000.0,-46648000.0,-22641000.0,
Interest Expense,133622000.0,39700000.0,50742000.0,26401000.0,
Interest Income,,17762000.0,0.0,0.0,1970000.0
Normalized Income,7760960.0,88349480.455683,308197360.0,167146450.0,
Net Income From Continuing And Discontinued Operation,20000000.0,93460000.0,301501000.0,169335000.0,
Total Expenses,2525718000.0,1687308000.0,1808993000.0,1570630000.0,
Rent Expense Supplemental,,,114000.0,433000.0,63000.0
Diluted Average Shares,129718000.0,136026022.0,123168784.0,124251643.0,
Basic Average Shares,129401000.0,135693606.0,122836369.0,123406738.0,
Diluted EPS,0.14,0.686611,2.45082,1.366875,
Basic EPS,0.14,0.686611,2.45082,1.376367,
Diluted NI Availto Com Stockholders,20000000.0,93460000.0,301501000.0,169335000.0,
Net Income Common Stockholders,20000000.0,93460000.0,301501000.0,169335000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,20000000.0,93460000.0,301501000.0,169335000.0,
Minority Interests,-81130000.0,-67048000.0,-43451000.0,-5957000.0,
Net Income Including Noncontrolling Interests,101130000.0,160508000.0,344952000.0,175292000.0,
Net Income Continuous Operations,101130000.0,160508000.0,344952000.0,175292000.0,
Tax Provision,-28012000.0,14965000.0,-90973000.0,16753000.0,
Pretax Income,73118000.0,175473000.0,253979000.0,192045000.0,
Net Non Operating Interest Income Expense,-133933000.0,-34936000.0,-46648000.0,-22641000.0,
Total Other Finance Cost,311000.0,-4764000.0,-4094000.0,-3760000.0,
Interest Expense Non Operating,133622000.0,39700000.0,50742000.0,26401000.0,
Interest Income Non Operating,,17762000.0,0.0,0.0,1970000.0
Operating Income,91487000.0,144665000.0,253196000.0,186536000.0,
Operating Expense,173164000.0,88003000.0,38151000.0,32461000.0,
Other Operating Expenses,21380000.0,4275000.0,3956000.0,822000.0,
Depreciation And Amortization In Income Statement,1347000.0,816000.0,,,
Depreciation Income Statement,1347000.0,816000.0,,,
Selling General And Administration,124138000.0,81865000.0,50800000.0,41556000.0,
Selling And Marketing Expense,80319000.0,57825000.0,26765000.0,18595000.0,
General And Administrative Expense,43819000.0,24040000.0,24035000.0,22961000.0,
Rent And Landing Fees,,,114000.0,433000.0,63000.0
Gross Profit,264651000.0,232668000.0,291347000.0,218997000.0,
Cost Of Revenue,2352554000.0,1599305000.0,1770842000.0,1538169000.0,
Total Revenue,2617205000.0,1831973000.0,2062189000.0,1757166000.0,
Operating Revenue,2617205000.0,1831973000.0,2062189000.0,1757166000.0,
