,2026-02-28,2025-02-28,2024-02-29,2023-02-28,2022-02-28
Free Cash Flow,27803000.0,496425000.0,523950000.0,-138913000.0,
Repurchase Of Capital Stock,0.0,0.0,-65103000.0,-101493000.0,
Repayment Of Debt,-3516271000.0,-2872613000.0,-1722964000.0,-1302323000.0,
Issuance Of Debt,3189232000.0,2474890000.0,3241619000.0,1969059000.0,
Capital Expenditure,-463433000.0,-334939000.0,,-329243000.0,-235835000.0
End Cash Position,1997608000.0,2530204000.0,2800256000.0,1225614000.0,
Beginning Cash Position,2530204000.0,2800256000.0,1225614000.0,1596350000.0,
Effect Of Exchange Rate Changes,-23727000.0,50290000.0,27901000.0,-6416000.0,
Changes In Cash,-508869000.0,-320342000.0,1546741000.0,-364320000.0,
Financing Cash Flow,-534295000.0,-564718000.0,1303879000.0,393640000.0,
Net Other Financing Charges,-26904000.0,,,,
Cash Dividends Paid,-100000000.0,-100000000.0,-100000000.0,-130000000.0,
Common Stock Dividend Paid,-100000000.0,-100000000.0,-100000000.0,-130000000.0,
Net Common Stock Issuance,0.0,0.0,-65103000.0,-101493000.0,
Common Stock Payments,0.0,0.0,-65103000.0,-101493000.0,
Net Issuance Payments Of Debt,-327039000.0,-397723000.0,1518655000.0,666736000.0,
Net Long Term Debt Issuance,-327039000.0,-397723000.0,1518655000.0,666736000.0,
Long Term Debt Payments,-3516271000.0,-2872613000.0,-1722964000.0,-1302323000.0,
Long Term Debt Issuance,3189232000.0,2474890000.0,3241619000.0,1969059000.0,
Investing Cash Flow,-465810000.0,-586988000.0,-281088000.0,-619047000.0,
Net Other Investing Changes,,-334939000.0,-290465000.0,-329243000.0,-235835000.0
Dividends Received Cfi,467000.0,2343000.0,0.0,0.0,
Net Investment Purchase And Sale,-8322000.0,-41050000.0,-1201000.0,-304602000.0,
Sale Of Investment,,,0.0,23639000.0,0.0
Purchase Of Investment,-8322000.0,-41050000.0,-1201000.0,-328241000.0,
Net Business Purchase And Sale,1851000.0,-213842000.0,9965000.0,13721000.0,
Sale Of Business,13424000.0,0.0,9965000.0,13721000.0,
Purchase Of Business,-11573000.0,-213842000.0,0.0,0.0,
Net Intangibles Purchase And Sale,,,,-24278000.0,-74902000.0
Purchase Of Intangibles,,,,-24278000.0,-74902000.0
Net PPE Purchase And Sale,-459806000.0,-334439000.0,613000.0,1077000.0,
Sale Of PPE,3627000.0,500000.0,613000.0,1077000.0,
Purchase Of PPE,-463433000.0,-334939000.0,,-304965000.0,-160933000.0
Operating Cash Flow,491236000.0,831364000.0,523950000.0,-138913000.0,
Taxes Refund Paid,-25895000.0,-11297000.0,-11562000.0,-17606000.0,
Interest Paid Cfo,-588127000.0,-606608000.0,-523860000.0,-328973000.0,
Change In Working Capital,-93076000.0,285988000.0,79248000.0,-698743000.0,
Change In Other Current Liabilities,-109755000.0,21871000.0,-42987000.0,11462000.0,
Change In Other Current Assets,39503000.0,21503000.0,-6030000.0,66752000.0,
Change In Accrued Expense,33562000.0,-6394000.0,775000.0,33651000.0,
Change In Payable,-176937000.0,185591000.0,-142167000.0,-171907000.0,
Change In Inventory,111389000.0,-186597000.0,223729000.0,-504925000.0,
Change In Receivables,9162000.0,250014000.0,45928000.0,-133776000.0,
Other Non Cash Items,735487000.0,671664000.0,505832000.0,220684000.0,
Stock Based Compensation,-3739000.0,4747000.0,5116000.0,8965000.0,
Provisionand Write Offof Assets,11902000.0,37977000.0,-26051000.0,46680000.0,
Depreciation And Amortization,285923000.0,266276000.0,261947000.0,234032000.0,
Amortization Cash Flow,24752000.0,27718000.0,31886000.0,30135000.0,
Depreciation,261171000.0,238558000.0,261947000.0,203897000.0,
Net Income From Continuing Operations,37708000.0,176632000.0,228368000.0,395225000.0,
