,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,945555000.0,798687000.0,674907000.0,734437000.0,
Repurchase Of Capital Stock,0.0,-571368000.0,-109392000.0,-108967000.0,
Repayment Of Debt,0.0,-1545372000.0,-10957000.0,-1507184000.0,
Issuance Of Debt,0.0,1474982000.0,32083000.0,1488256000.0,
Issuance Of Capital Stock,,,,0.0,1443173000.0
Capital Expenditure,-257628000.0,-234298000.0,-277200000.0,-181123000.0,
End Cash Position,1785703000.0,1942162000.0,3129162000.0,2735765000.0,
Beginning Cash Position,1942162000.0,3129162000.0,2735765000.0,2871072000.0,
Changes In Cash,-156459000.0,-1187000000.0,393397000.0,-135307000.0,
Financing Cash Flow,-420309000.0,-966512000.0,-555319000.0,-324406000.0,
Net Other Financing Charges,,,4164000.0,-905000.0,600073000.0
Cash Dividends Paid,-357783000.0,-265352000.0,-412163000.0,-140036000.0,
Common Stock Dividend Paid,-357783000.0,-265352000.0,-412163000.0,-140036000.0,
Net Common Stock Issuance,0.0,-571368000.0,-109392000.0,-108967000.0,
Common Stock Payments,0.0,-571368000.0,-109392000.0,-108967000.0,
Common Stock Issuance,,,,0.0,1443173000.0
Net Issuance Payments Of Debt,0.0,-70390000.0,21126000.0,-18928000.0,
Net Short Term Debt Issuance,,,,,268165000.0
Short Term Debt Issuance,,,,,268165000.0
Net Long Term Debt Issuance,0.0,-70390000.0,21126000.0,-18928000.0,
Long Term Debt Payments,0.0,-1545372000.0,-10957000.0,-1507184000.0,
Long Term Debt Issuance,0.0,1474982000.0,32083000.0,1488256000.0,
Investing Cash Flow,-939333000.0,-1253473000.0,-3391000.0,-726461000.0,
Net Other Investing Changes,-578823000.0,-62570000.0,405223000.0,-169090000.0,
Dividends Received Cfi,35493000.0,0.0,9073000.0,0.0,
Net Investment Purchase And Sale,-60325000.0,-47025000.0,-24836000.0,-20081000.0,
Purchase Of Investment,-60325000.0,-47025000.0,-24836000.0,-20081000.0,
Net Business Purchase And Sale,-105185000.0,-919813000.0,-132309000.0,-383493000.0,
Sale Of Business,0.0,41809000.0,54000.0,6519000.0,
Purchase Of Business,-105185000.0,-961622000.0,-132363000.0,-390012000.0,
Net Intangibles Purchase And Sale,-97824000.0,-117023000.0,-153940000.0,-80185000.0,
Purchase Of Intangibles,-97824000.0,-117023000.0,-153940000.0,-80185000.0,
Net PPE Purchase And Sale,-148552000.0,-106453000.0,-119752000.0,-97869000.0,
Sale Of PPE,11252000.0,10822000.0,3508000.0,3069000.0,
Purchase Of PPE,-159804000.0,-117275000.0,-123260000.0,-100938000.0,
Operating Cash Flow,1203183000.0,1032985000.0,952107000.0,915560000.0,
Taxes Refund Paid,-149614000.0,-147859000.0,-189611000.0,-114588000.0,
Interest Paid Cfo,-198614000.0,-177828000.0,-224921000.0,-176390000.0,
Change In Working Capital,-291052000.0,-78516000.0,-92411000.0,-115007000.0,
Change In Other Current Liabilities,57081000.0,59220000.0,77984000.0,62102000.0,
Change In Other Current Assets,-134165000.0,-80540000.0,-43130000.0,-29894000.0,
Change In Payable,-6612000.0,56363000.0,-10473000.0,21666000.0,
Change In Receivables,-207356000.0,-113559000.0,-116792000.0,-168881000.0,
Other Non Cash Items,282140000.0,257947000.0,300297000.0,284588000.0,
Stock Based Compensation,82603000.0,46390000.0,64324000.0,53130000.0,
Provisionand Write Offof Assets,51500000.0,13527000.0,93739000.0,60249000.0,
Depreciation And Amortization,341084000.0,313263000.0,282801000.0,236128000.0,
Depreciation,341084000.0,313263000.0,282801000.0,236128000.0,
Gain Loss On Sale Of PPE,-5041000.0,-9612000.0,1404000.0,-1499000.0,
Net Income From Continuing Operations,1041978000.0,759433000.0,683286000.0,661595000.0,
