,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,390630000.0,686064000.0,39575000.0,-1339157000.0,
Repurchase Of Capital Stock,-838987000.0,0.0,,,
Repayment Of Debt,-932018000.0,-362345000.0,-260282000.0,-413694000.0,
Issuance Of Debt,784990000.0,206744000.0,480967000.0,1583785000.0,
Issuance Of Capital Stock,,,0.0,2460197000.0,3962000.0
Capital Expenditure,-221599000.0,-158967000.0,-331993000.0,-700976000.0,
End Cash Position,555595000.0,1488511000.0,922525000.0,647517000.0,
Beginning Cash Position,1488511000.0,922525000.0,647517000.0,583176000.0,
Effect Of Exchange Rate Changes,9627000.0,27594000.0,-1640000.0,-10813000.0,
Changes In Cash,-942543000.0,538392000.0,276648000.0,75154000.0,
Financing Cash Flow,-1333173000.0,-201757000.0,184654000.0,3509792000.0,
Interest Paid Cff,-304065000.0,-18000.0,-23000.0,-89283000.0,
Net Common Stock Issuance,-838987000.0,0.0,0.0,2460197000.0,
Common Stock Payments,-838987000.0,0.0,,,
Common Stock Issuance,,,0.0,2460197000.0,3962000.0
Net Issuance Payments Of Debt,-147028000.0,-155601000.0,220685000.0,1170091000.0,
Net Long Term Debt Issuance,-147028000.0,-155601000.0,220685000.0,1170091000.0,
Long Term Debt Payments,-932018000.0,-362345000.0,-260282000.0,-413694000.0,
Long Term Debt Issuance,784990000.0,206744000.0,480967000.0,1583785000.0,
Investing Cash Flow,-221599000.0,-104882000.0,-279574000.0,-2796457000.0,
Net Other Investing Changes,,,,-1226000.0,29778000.0
Dividends Received Cfi,,,,0.0,0.0
Net Investment Purchase And Sale,0.0,1680000.0,5231000.0,-5718000.0,
Sale Of Investment,,,,8860000.0,12009000.0
Purchase Of Investment,,,,-14578000.0,-4360000.0
Net Business Purchase And Sale,0.0,52405000.0,47188000.0,-2088537000.0,
Sale Of Business,0.0,52405000.0,47188000.0,41596000.0,
Purchase Of Business,0.0,0.0,0.0,-2130133000.0,
Net PPE Purchase And Sale,-221599000.0,-158967000.0,-331993000.0,-700976000.0,
Purchase Of PPE,-221599000.0,-158967000.0,-331993000.0,-700976000.0,
Capital Expenditure Reported,,,,,-347989000.0
Operating Cash Flow,612229000.0,845031000.0,371568000.0,-638181000.0,
Taxes Refund Paid,-79129000.0,-22419000.0,-11560000.0,-70232000.0,
Interest Paid Cfo,,-12230000.0,-15858000.0,-9395000.0,-9298000.0
Change In Working Capital,-257079000.0,311662000.0,288878000.0,-958125000.0,
Change In Other Current Liabilities,121424000.0,131802000.0,36034000.0,-134404000.0,
Change In Other Current Assets,0.0,0.0,,-88992000.0,-115499000.0
Change In Payable,107501000.0,57323000.0,-308925000.0,55031000.0,
Change In Prepaid Assets,9561000.0,-4053000.0,3692000.0,3185000.0,
Change In Inventory,-78942000.0,115652000.0,277585000.0,-464519000.0,
Change In Receivables,-379225000.0,45731000.0,307626000.0,-394451000.0,
Other Non Cash Items,142166000.0,93509000.0,132115000.0,-262581000.0,
Stock Based Compensation,,,,27425000.0,13578000.0
Provisionand Write Offof Assets,39453000.0,269228000.0,404771000.0,76106000.0,
Deferred Tax,-10305000.0,-43898000.0,-217383000.0,87217000.0,
Depreciation And Amortization,260534000.0,249815000.0,211250000.0,163509000.0,
Depreciation,260534000.0,249815000.0,211250000.0,163509000.0,
Pension And Employee Benefit Expense,73505000.0,62928000.0,4129000.0,31261000.0,
Gain Loss On Investment Securities,,,,192996000.0,-106000.0
Gain Loss On Sale Of PPE,631000.0,1646000.0,9865000.0,8010000.0,
Net Income From Continuing Operations,567926000.0,107397000.0,-1867484000.0,183733000.0,
