,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-291900.0,0.0,0.0,0.0,-1075760.0,
Tax Rate For Calcs,0.35,0.197368,0.0,0.176657,0.34,
Normalized EBITDA,161054000.0,139694000.0,145939000.0,142644000.0,121884000.0,
Total Unusual Items,-834000.0,,371000.0,,-3164000.0,
Total Unusual Items Excluding Goodwill,-834000.0,,371000.0,,-3164000.0,
Net Income From Continuing Operation Net Minority Interest,18784000.0,19330000.0,23288000.0,23846000.0,-6322000.0,
Reconciled Depreciation,51389000.0,44967000.0,44612000.0,42936000.0,48663000.0,
Reconciled Cost Of Revenue,198356000.0,140802000.0,144278000.0,140098000.0,139900000.0,
EBITDA,160220000.0,139694000.0,146310000.0,142644000.0,118720000.0,
EBIT,108831000.0,94727000.0,101698000.0,99708000.0,70057000.0,
Net Interest Income,-72754000.0,-82143000.0,-84720000.0,-70916000.0,-63965000.0,
Interest Expense,73952000.0,65548000.0,70972000.0,67210000.0,65591000.0,
Interest Income,2300000.0,,,,3478000.0,
Normalized Income,19326100.0,19330000.0,22917000.0,23846000.0,-4233760.0,
Net Income From Continuing And Discontinued Operation,18784000.0,19330000.0,23288000.0,23846000.0,-6322000.0,
Total Expenses,248729000.0,184271000.0,201536000.0,184607000.0,187773000.0,
Rent Expense Supplemental,4094000.0,5336000.0,5028000.0,3821000.0,3494000.0,
Diluted Average Shares,109303000.0,96126871.0,83171429.0,85164286.0,82950889.0,
Basic Average Shares,96127000.0,96126871.0,83171429.0,85164286.0,82950889.0,
Diluted EPS,0.171853,0.243636,0.28,0.0,-0.042881,
Basic EPS,0.195408,0.243636,0.28,0.28,-0.042881,
Diluted NI Availto Com Stockholders,18784000.0,19330000.0,23288000.0,23846000.0,-6322000.0,
Net Income Common Stockholders,18784000.0,19330000.0,23288000.0,23846000.0,-6322000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,18784000.0,19330000.0,23288000.0,23846000.0,-6322000.0,
Minority Interests,-3838000.0,-4090000.0,-4054000.0,-2911000.0,-2765000.0,
Net Income Including Noncontrolling Interests,22622000.0,23420000.0,27342000.0,26757000.0,-3557000.0,
Net Income Continuous Operations,22622000.0,23420000.0,27342000.0,26757000.0,-3557000.0,
Tax Provision,12257000.0,5759000.0,3384000.0,5741000.0,8023000.0,
Pretax Income,34879000.0,29179000.0,30726000.0,32498000.0,4466000.0,
Net Non Operating Interest Income Expense,-72754000.0,-82143000.0,-84720000.0,-70916000.0,-63965000.0,
Total Other Finance Cost,1102000.0,25331000.0,13748000.0,3706000.0,1852000.0,
Interest Expense Non Operating,73952000.0,65548000.0,70972000.0,67210000.0,65591000.0,
Interest Income Non Operating,2300000.0,,,,3478000.0,
Operating Income,82347000.0,80038000.0,79514000.0,79575000.0,53027000.0,
Operating Expense,50373000.0,43469000.0,57258000.0,44509000.0,47873000.0,
Other Operating Expenses,5212000.0,300000.0,6925000.0,,4529000.0,1535000.0
Depreciation And Amortization In Income Statement,7057000.0,7101000.0,7187000.0,6538000.0,7500000.0,
Depreciation Income Statement,7057000.0,7101000.0,7187000.0,6538000.0,7500000.0,
Selling General And Administration,18577000.0,19901000.0,16195000.0,17072000.0,17110000.0,
Selling And Marketing Expense,3000.0,1000.0,-78000.0,77000.0,1000.0,
General And Administrative Expense,18574000.0,19900000.0,16273000.0,16995000.0,17109000.0,
Rent And Landing Fees,670000.0,643000.0,666000.0,657000.0,720000.0,
Gross Profit,132720000.0,123507000.0,136772000.0,124084000.0,100900000.0,
Cost Of Revenue,198356000.0,140802000.0,144278000.0,140098000.0,139900000.0,
Total Revenue,331076000.0,264309000.0,281050000.0,264181000.0,240800000.0,
Operating Revenue,331076000.0,264309000.0,281050000.0,264181000.0,240800000.0,
