,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,48333000.0,90136000.0,73868000.0,14186000.0,
Repurchase Of Capital Stock,-330000000.0,-560000000.0,0.0,0.0,
Repayment Of Debt,-373749000.0,-165847000.0,-63896000.0,-598117000.0,
Issuance Of Debt,,,,0.0,300000000.0
Capital Expenditure,-1752000.0,-1123000.0,-320000.0,-3432000.0,
End Cash Position,167881000.0,268586000.0,165346000.0,132395000.0,
Beginning Cash Position,268587000.0,165346000.0,132395000.0,447021000.0,
Effect Of Exchange Rate Changes,-802000.0,967000.0,-137000.0,-1833000.0,
Changes In Cash,-99904000.0,102273000.0,33088000.0,-312793000.0,
Financing Cash Flow,-944888000.0,-1562694000.0,-79755000.0,-689726000.0,
Net Other Financing Charges,-105826000.0,-395733000.0,-14508000.0,-7312000.0,
Cash Dividends Paid,-134000000.0,-440000000.0,,-79999000.0,-1249960000.0
Common Stock Dividend Paid,-134000000.0,-440000000.0,0.0,-79999000.0,
Net Common Stock Issuance,-330000000.0,-560000000.0,0.0,0.0,
Common Stock Payments,-330000000.0,-560000000.0,0.0,0.0,
Net Issuance Payments Of Debt,-373749000.0,-165847000.0,-63896000.0,-598117000.0,
Net Long Term Debt Issuance,-373749000.0,-165847000.0,-63896000.0,-598117000.0,
Long Term Debt Payments,-373749000.0,-165847000.0,-63896000.0,-598117000.0,
Long Term Debt Issuance,,,,0.0,300000000.0
Investing Cash Flow,794899000.0,1573708000.0,38655000.0,359315000.0,
Net Other Investing Changes,,10289000.0,,-1563000.0,
Net Investment Purchase And Sale,216146000.0,1079418000.0,64031000.0,433888000.0,
Sale Of Investment,254099000.0,1090978000.0,92082000.0,433888000.0,
Purchase Of Investment,-37953000.0,-11560000.0,-28051000.0,,-1024832000.0
Net Investment Properties Purchase And Sale,580505000.0,485124000.0,-25056000.0,-69578000.0,
Sale Of Investment Properties,582505000.0,492894000.0,0.0,,629448000.0
Purchase Of Investment Properties,-2000000.0,-7770000.0,-25056000.0,-69578000.0,
Net PPE Purchase And Sale,-1752000.0,-1123000.0,-320000.0,-3432000.0,
Purchase Of PPE,-1752000.0,-1123000.0,-320000.0,-3432000.0,
Operating Cash Flow,50085000.0,91259000.0,74188000.0,17618000.0,
Taxes Refund Paid,-36744000.0,-148303000.0,-11101000.0,-23469000.0,
Interest Paid Cfo,-105952000.0,-144019000.0,-171117000.0,-194819000.0,
Dividend Received Cfo,1458000.0,1674000.0,445000.0,311000.0,
Change In Working Capital,-38976000.0,36289000.0,-41394000.0,-29387000.0,
Change In Other Current Liabilities,73000.0,-4016000.0,-522000.0,-1217000.0,
Change In Other Current Assets,7203000.0,-3998000.0,449000.0,0.0,
Change In Payable,-9749000.0,21093000.0,-41737000.0,-31662000.0,
Change In Prepaid Assets,42000.0,358000.0,2715000.0,11710000.0,
Change In Inventory,-927000.0,-1000000.0,-147000.0,-9165000.0,
Change In Receivables,-35618000.0,23852000.0,-2152000.0,947000.0,
Other Non Cash Items,110487000.0,-57613000.0,211164000.0,234156000.0,
Provisionand Write Offof Assets,-2434000.0,1951000.0,-1379000.0,4138000.0,
Deferred Tax,,,,295000.0,0.0
Depreciation And Amortization,41415000.0,110284000.0,63383000.0,64221000.0,
Amortization Cash Flow,0.0,0.0,0.0,2431000.0,
Depreciation,41415000.0,110284000.0,63383000.0,64221000.0,
Gain Loss On Investment Securities,-25069000.0,-527465000.0,-21444000.0,-34241000.0,
Net Income From Continuing Operations,106295000.0,817245000.0,43099000.0,-6109000.0,
