,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-326646000.0,-510553000.0,-1774873000.0,-1165156000.0,
Repurchase Of Capital Stock,,0.0,-107526000.0,0.0,
Repayment Of Debt,-4185327000.0,-2074626000.0,-3971446000.0,-2298229000.0,
Issuance Of Debt,4350000000.0,1710000000.0,3300000000.0,6005076000.0,
Issuance Of Capital Stock,1000.0,1592857000.0,1673291000.0,0.0,
Capital Expenditure,-290297000.0,-538499000.0,-811249000.0,-1136157000.0,
End Cash Position,2665170000.0,1742762000.0,1585194000.0,1284992000.0,
Beginning Cash Position,1742762000.0,1585194000.0,1284992000.0,1143026000.0,
Changes In Cash,922408000.0,157568000.0,300202000.0,141966000.0,
Financing Cash Flow,-392979000.0,503215000.0,284868000.0,1770765000.0,
Net Other Financing Charges,-334733000.0,-353734000.0,-238187000.0,-1373598000.0,
Interest Paid Cff,,,,-1171072000.0,-225885000.0
Cash Dividends Paid,-5017000.0,-10083000.0,,-159241000.0,-220250000.0
Net Common Stock Issuance,1000.0,1592857000.0,1565765000.0,0.0,
Common Stock Payments,,0.0,-107526000.0,0.0,
Common Stock Issuance,1000.0,1592857000.0,1673291000.0,0.0,
Net Issuance Payments Of Debt,164673000.0,-364626000.0,-671446000.0,3706847000.0,
Net Long Term Debt Issuance,164673000.0,-364626000.0,-671446000.0,3706847000.0,
Long Term Debt Payments,-4185327000.0,-2074626000.0,-3971446000.0,-2298229000.0,
Long Term Debt Issuance,4350000000.0,1710000000.0,3300000000.0,6005076000.0,
Investing Cash Flow,1351736000.0,-373593000.0,978958000.0,-1599800000.0,
Net Other Investing Changes,-76920000.0,,,,
Dividends Received Cfi,0.0,0.0,0.0,0.0,
Net Investment Purchase And Sale,50779000.0,-43247000.0,1796696000.0,806800000.0,
Sale Of Investment,129951000.0,47118000.0,7534188000.0,10718499000.0,
Purchase Of Investment,-79172000.0,-90365000.0,-5737492000.0,-9911699000.0,
Net Business Purchase And Sale,1662979000.0,164119000.0,-7636000.0,-1270443000.0,
Sale Of Business,1794627000.0,195528000.0,0.0,,
Purchase Of Business,-131648000.0,-31409000.0,-7636000.0,-1270443000.0,
Net Intangibles Purchase And Sale,-19901000.0,-63654000.0,-336640000.0,-455209000.0,
Purchase Of Intangibles,-19901000.0,-63654000.0,-336640000.0,-455209000.0,
Net PPE Purchase And Sale,-265201000.0,-430811000.0,-473462000.0,-680948000.0,
Sale Of PPE,5195000.0,44034000.0,1147000.0,0.0,
Purchase Of PPE,-270396000.0,-474845000.0,-474609000.0,-680948000.0,
Operating Cash Flow,-36349000.0,27946000.0,-963624000.0,-28999000.0,
Taxes Refund Paid,-250262000.0,-225624000.0,-174598000.0,-81674000.0,
Interest Paid Cfo,-1414331000.0,-1548910000.0,-1898769000.0,-1368681000.0,
Change In Working Capital,-551448000.0,-1172925000.0,-1451400000.0,-1202923000.0,
Change In Other Current Liabilities,,0.0,-828000.0,,
Change In Other Current Assets,65769000.0,173643000.0,-94939000.0,-356504000.0,
Change In Payable,18431000.0,-118515000.0,-551595000.0,42634000.0,
Change In Inventory,25929000.0,-28650000.0,26138000.0,-84697000.0,
Change In Receivables,-661577000.0,-1199403000.0,-830176000.0,-804356000.0,
Other Non Cash Items,1756120000.0,1870925000.0,1894332000.0,2027543000.0,
Stock Based Compensation,21050000.0,-47450000.0,66590000.0,23353000.0,
Provisionand Write Offof Assets,2155237000.0,214162000.0,148894000.0,-62857000.0,
Deferred Tax,94517000.0,129116000.0,97941000.0,65521000.0,
Depreciation And Amortization,1123304000.0,1366818000.0,1296305000.0,1111523000.0,
Depreciation,1123304000.0,1366818000.0,1296305000.0,1111523000.0,
Gain Loss On Investment Securities,-69025000.0,306082000.0,36215000.0,26616000.0,
Gain Loss On Sale Of Business,-2394669000.0,203109000.0,16820000.0,,
Net Income From Continuing Operations,-612758000.0,-1067357000.0,-995954000.0,-578795000.0,
