,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2088566000.0,2433395000.0,2090846000.0,759634000.0,
Repurchase Of Capital Stock,-386372000.0,-220813000.0,-24191000.0,-127950000.0,
Repayment Of Debt,-5214222000.0,-2061631000.0,-2278912000.0,-2452853000.0,
Issuance Of Debt,5210132000.0,3260000000.0,2010000000.0,3321260000.0,
Issuance Of Capital Stock,-25366000.0,-26536000.0,1059155000.0,1089000.0,
Capital Expenditure,,-292837000.0,-243820000.0,-212273000.0,-708076000.0
End Cash Position,875444000.0,596753000.0,1430144000.0,1267915000.0,
Beginning Cash Position,596753000.0,1430144000.0,1267915000.0,347256000.0,
Changes In Cash,278691000.0,-833391000.0,162229000.0,920659000.0,
Other Cash Adjustment Inside Changein Cash,-25196000.0,-14880000.0,-16696000.0,0.0,
Financing Cash Flow,-3240253000.0,-1319380000.0,-1278109000.0,-2151136000.0,
Net Other Financing Charges,-500478000.0,-374263000.0,-157085000.0,-156004000.0,
Interest Paid Cff,-1738837000.0,-1369487000.0,-1403798000.0,-1359667000.0,
Cash Dividends Paid,,,,-1017145000.0,-284588000.0
Common Stock Dividend Paid,,,0.0,-1017145000.0,-284588000.0
Net Common Stock Issuance,-411738000.0,-247349000.0,1034964000.0,-126861000.0,
Common Stock Payments,-386372000.0,-220813000.0,-24191000.0,-127950000.0,
Common Stock Issuance,-25366000.0,-26536000.0,1059155000.0,1089000.0,
Net Issuance Payments Of Debt,-4090000.0,1198369000.0,-268912000.0,868407000.0,
Net Long Term Debt Issuance,-4090000.0,1198369000.0,-268912000.0,868407000.0,
Long Term Debt Payments,-5214222000.0,-2061631000.0,-2278912000.0,-2452853000.0,
Long Term Debt Issuance,5210132000.0,3260000000.0,2010000000.0,3321260000.0,
Investing Cash Flow,1455574000.0,-2225363000.0,-877632000.0,2099888000.0,
Net Other Investing Changes,-1056650000.0,-542411000.0,-197415000.0,-532901000.0,
Dividends Received Cfi,0.0,0.0,1250000000.0,0.0,
Net Investment Purchase And Sale,2512224000.0,-1390115000.0,-1689591000.0,2642106000.0,
Sale Of Investment,15743070000.0,18316853000.0,20327536000.0,20199198000.0,
Purchase Of Investment,-13230846000.0,-19706968000.0,-22017127000.0,-17557092000.0,
Net Business Purchase And Sale,,0.0,3194000.0,202956000.0,-373075000.0
Sale Of Business,,0.0,3194000.0,202956000.0,
Purchase Of Business,,,0.0,0.0,-373075000.0
Net Intangibles Purchase And Sale,0.0,-292837000.0,-243820000.0,-212273000.0,
Purchase Of Intangibles,0.0,-292837000.0,-243820000.0,-212273000.0,
Net PPE Purchase And Sale,,,,-523718000.0,-587797000.0
Purchase Of PPE,,,,-523718000.0,-587797000.0
Operating Cash Flow,2088566000.0,2726232000.0,2334666000.0,971907000.0,
Taxes Refund Paid,-124680000.0,-250608000.0,-214638000.0,-72029000.0,
Change In Working Capital,-1194455000.0,-272624000.0,-95997000.0,-2094492000.0,
Change In Other Current Liabilities,940526000.0,-208274000.0,-585100000.0,133789000.0,
Change In Other Current Assets,-846326000.0,905117000.0,833439000.0,-818141000.0,
Change In Payable,-1611237000.0,-1002255000.0,-84148000.0,-224317000.0,
Change In Inventory,3630000.0,-47823000.0,-33921000.0,43455000.0,
Change In Receivables,318952000.0,80611000.0,-226267000.0,-1216861000.0,
Other Non Cash Items,2238263000.0,1686990000.0,1657856000.0,1759296000.0,
Stock Based Compensation,22850000.0,102722000.0,-15982000.0,486316000.0,
Provisionand Write Offof Assets,257895000.0,93918000.0,133991000.0,472382000.0,
Deferred Tax,486593000.0,1041392000.0,208901000.0,-387529000.0,
Depreciation And Amortization,1562229000.0,1716717000.0,1625121000.0,2187283000.0,
Amortization Cash Flow,,,1564619000.0,1587829000.0,
Depreciation,1562229000.0,1716717000.0,1625121000.0,599454000.0,
Gain Loss On Investment Securities,-1079120000.0,-814880000.0,-612051000.0,-634180000.0,
Net Foreign Currency Exchange Gain Loss,-31482000.0,60761000.0,-17803000.0,-4907000.0,
Gain Loss On Sale Of PPE,24695000.0,-463000.0,2579000.0,,
Net Income From Continuing Operations,-142169000.0,-649376000.0,-614629000.0,-775839000.0,
