,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,12178734.0,7328851.0,6091318.0,2893001.61139,
Tax Rate For Calcs,0.282,0.283,0.227,0.231997,
Normalized EBITDA,384278000.0,428875000.0,285774000.0,265352000.0,
Total Unusual Items,43187000.0,25897000.0,26834000.0,12470000.0,
Total Unusual Items Excluding Goodwill,43187000.0,25897000.0,26834000.0,12470000.0,
Net Income From Continuing Operation Net Minority Interest,242963000.0,269817000.0,181412000.0,159296000.0,
Reconciled Depreciation,61720000.0,55635000.0,54764000.0,53095000.0,
Reconciled Cost Of Revenue,1796274000.0,1639086000.0,1271713000.0,1095830000.0,
EBITDA,427465000.0,454772000.0,312608000.0,277822000.0,
EBIT,365745000.0,399137000.0,257844000.0,224727000.0,
Net Interest Income,-31200000.0,-21681000.0,-20606000.0,-11721000.0,
Interest Expense,27372000.0,21669000.0,22367000.0,16832000.0,
Interest Income,2044000.0,4760000.0,6104000.0,10197000.0,
Normalized Income,211954734.0,251248851.0,160669318.0,149719001.61139,
Net Income From Continuing And Discontinued Operation,242963000.0,269817000.0,181412000.0,159296000.0,
Total Expenses,1924999000.0,1746538000.0,1369764000.0,1173345000.0,
Rent Expense Supplemental,,,,,2486000.0
Total Operating Income As Reported,300073000.0,339429000.0,,190609000.0,118166000.0
Diluted Average Shares,65937772.0,65937772.0,65937772.0,65937772.0,
Basic Average Shares,65937772.0,65937772.0,65937772.0,65937772.0,
Diluted EPS,3.68,4.09,2.75,2.42,
Basic EPS,3.68,4.09,2.75,2.42,
Diluted NI Availto Com Stockholders,242963000.0,269817000.0,181412000.0,159296000.0,
Net Income Common Stockholders,242963000.0,269817000.0,181412000.0,159296000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,242963000.0,269817000.0,181412000.0,159296000.0,
Minority Interests,0.0,-795000.0,-500000.0,-368000.0,
Net Income Including Noncontrolling Interests,242963000.0,270612000.0,181912000.0,159664000.0,
Net Income Continuous Operations,242963000.0,270612000.0,181912000.0,159664000.0,
Tax Provision,95410000.0,106856000.0,53565000.0,48231000.0,
Pretax Income,338373000.0,377468000.0,235477000.0,207895000.0,
Other Non Operating Income Expenses,,,,,5684000.0
Special Income Charges,1824000.0,-2976000.0,-2456000.0,-5162000.0,
Other Special Charges,-960000.0,-135000.0,1322000.0,4755000.0,
Write Off,-864000.0,3161000.0,1134000.0,407000.0,
Impairment Of Capital Assets,0.0,-50000.0,0.0,0.0,
Restructuring And Mergern Acquisition,,,,,0.0
Net Non Operating Interest Income Expense,-31200000.0,-21681000.0,-20606000.0,-11721000.0,
Total Other Finance Cost,5872000.0,4772000.0,4343000.0,5086000.0,
Interest Expense Non Operating,27372000.0,21669000.0,22367000.0,16832000.0,
Interest Income Non Operating,2044000.0,4760000.0,6104000.0,10197000.0,
Operating Income,300429000.0,343589000.0,213704000.0,197164000.0,
Operating Expense,128725000.0,107452000.0,98051000.0,77515000.0,
Other Operating Expenses,203000.0,35000.0,436000.0,3756000.0,
Selling General And Administration,129822000.0,110410000.0,99222000.0,84279000.0,
Selling And Marketing Expense,3913000.0,2864000.0,2404000.0,1815000.0,
General And Administrative Expense,125909000.0,107546000.0,96818000.0,82464000.0,
Gross Profit,429154000.0,451041000.0,311755000.0,274679000.0,
Cost Of Revenue,1796274000.0,1639086000.0,1271713000.0,1095830000.0,
Total Revenue,2225428000.0,2090127000.0,1583468000.0,1370509000.0,
Operating Revenue,2225428000.0,2090127000.0,1583468000.0,1370509000.0,
