,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-25923980.585135,-37461848.110526,4475027.7,-780840.3,
Tax Rate For Calcs,0.054392,0.129355,0.1089,0.0291,
Normalized EBITDA,14403648000.0,13142397000.0,12369003000.0,10512864000.0,
Total Unusual Items,-476616000.0,-153499000.0,41093000.0,-26833000.0,
Total Unusual Items Excluding Goodwill,-476616000.0,-153499000.0,41093000.0,-26833000.0,
Net Income From Continuing Operation Net Minority Interest,4311984000.0,3153881000.0,2837422000.0,1670755000.0,
Reconciled Depreciation,7077687000.0,7026035000.0,7117028000.0,6827175000.0,
Reconciled Cost Of Revenue,6041089000.0,5660613000.0,5127000000.0,4581742000.0,
EBITDA,13927032000.0,12988898000.0,12410096000.0,10140847000.0,
EBIT,6849345000.0,5962863000.0,5293068000.0,3313672000.0,
Net Interest Income,-1515608000.0,-1975174000.0,-1565381000.0,-1631112000.0,
Interest Expense,2289334000.0,2340400000.0,2109035000.0,1592764000.0,
Interest Income,886317000.0,730573000.0,1021261000.0,901876000.0,
Normalized Income,4762676019.414865,3406025151.889474,2800804027.7,1696807159.7,
Net Income From Continuing And Discontinued Operation,4311984000.0,3153881000.0,2837422000.0,1670755000.0,
Total Expenses,19974863000.0,19618046000.0,18999052000.0,18052129000.0,
Rent Expense Supplemental,797452000.0,716880000.0,670292000.0,623180000.0,
Total Operating Income As Reported,,,,,3756031000.0
Diluted Average Shares,2414316000.0,2420199000.0,2420758000.0,2420792151.0,
Basic Average Shares,2413569000.0,2419831000.0,2420710000.0,2420792151.0,
Diluted EPS,1.79,1.3,1.17,0.69027,
Basic EPS,1.79,1.3,1.17,0.69027,
Diluted NI Availto Com Stockholders,4311984000.0,3153881000.0,2837422000.0,1670755000.0,
Net Income Common Stockholders,4311984000.0,3153881000.0,2837422000.0,1670755000.0,
Net Income,4311984000.0,3153881000.0,2837422000.0,1670755000.0,
Net Income Including Noncontrolling Interests,4311984000.0,3153881000.0,2837422000.0,1670755000.0,
Net Income Continuous Operations,4311984000.0,3153881000.0,2837422000.0,1670755000.0,
Tax Provision,248027000.0,468582000.0,346611000.0,50153000.0,
Pretax Income,4560011000.0,3622463000.0,3184033000.0,1720908000.0,
Other Income Expense,-574239000.0,-232247000.0,-85427000.0,-126652000.0,
Other Non Operating Income Expenses,10177000.0,3778000.0,-37216000.0,-38232000.0,
Special Income Charges,-208203000.0,-244449000.0,8977000.0,-218937000.0,
Gain On Sale Of Ppe,-4796000.0,-3201000.0,305085000.0,304000.0,
Other Special Charges,203407000.0,241248000.0,296108000.0,219241000.0,
Earnings From Equity Interest,-107800000.0,-82526000.0,-89304000.0,-61587000.0,
Gain On Sale Of Security,-268413000.0,90950000.0,32116000.0,192104000.0,
Net Non Operating Interest Income Expense,-1515608000.0,-1975174000.0,-1565381000.0,-1631112000.0,
Total Other Finance Cost,112591000.0,365347000.0,477607000.0,295944000.0,
Interest Expense Non Operating,2289334000.0,2340400000.0,2109035000.0,1592764000.0,
Interest Income Non Operating,886317000.0,730573000.0,1021261000.0,901876000.0,
Operating Income,6649858000.0,5829884000.0,4834841000.0,3478672000.0,
Operating Expense,7708279000.0,7724931000.0,7502615000.0,7396148000.0,
Other Operating Expenses,,,-860000.0,-10324000.0,-13548000.0
Other Taxes,924544000.0,978677000.0,904972000.0,932277000.0,
Provision For Doubtful Accounts,765783000.0,693122000.0,639692000.0,626218000.0,
Depreciation Amortization Depletion Income Statement,852192000.0,793533000.0,747591000.0,752936000.0,
Depreciation And Amortization In Income Statement,852192000.0,793533000.0,747591000.0,752936000.0,
Selling General And Administration,5165760000.0,5259599000.0,5211220000.0,5095041000.0,
Selling And Marketing Expense,2711210000.0,2787702000.0,2872986000.0,2849579000.0,
General And Administrative Expense,2454550000.0,2471897000.0,2338234000.0,2245462000.0,
Other Gand A,801192000.0,824182000.0,852977000.0,866052000.0,
Rent And Landing Fees,221928000.0,209453000.0,163128000.0,151182000.0,
Salaries And Wages,1431430000.0,1438262000.0,1322129000.0,1228228000.0,
Gross Profit,14358137000.0,13554815000.0,12337456000.0,10874820000.0,
Cost Of Revenue,12266584000.0,11893115000.0,11496437000.0,10655981000.0,
Total Revenue,26624721000.0,25447930000.0,23833893000.0,21530801000.0,
Excise Taxes,4045145000.0,4014344000.0,3657281000.0,4471342000.0,
Operating Revenue,40279063000.0,36731708000.0,33530346000.0,29713383000.0,
