,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1259949000.0,-224879000.0,533815000.0,556954000.0,
Repayment Of Debt,-1771288000.0,-554936000.0,-1311578000.0,-812756000.0,
Issuance Of Debt,3921602000.0,4116668000.0,2467412000.0,926960000.0,
Capital Expenditure,-44449000.0,-43402000.0,-45969000.0,-34118000.0,
End Cash Position,1356062000.0,2914747000.0,245819000.0,336523000.0,
Beginning Cash Position,2914747000.0,245819000.0,336523000.0,282632000.0,
Changes In Cash,-1558685000.0,2668928000.0,-90704000.0,53891000.0,
Financing Cash Flow,-717116000.0,1532628000.0,-374162000.0,-446717000.0,
Net Other Financing Charges,4849000.0,3003000.0,-1802000.0,-18087000.0,
Interest Paid Cff,-1153908000.0,-772742000.0,-916093000.0,-430756000.0,
Cash Dividends Paid,-1701314000.0,-1239070000.0,-597757000.0,-97726000.0,
Net Issuance Payments Of Debt,2150314000.0,3561732000.0,1155834000.0,114204000.0,
Net Long Term Debt Issuance,2150314000.0,3561732000.0,1155834000.0,114204000.0,
Long Term Debt Payments,-1771288000.0,-554936000.0,-1311578000.0,-812756000.0,
Long Term Debt Issuance,3921602000.0,4116668000.0,2467412000.0,926960000.0,
Investing Cash Flow,373931000.0,1317777000.0,-296326000.0,-90464000.0,
Net Other Investing Changes,-1026000.0,6373000.0,10064000.0,8621000.0,
Dividends Received Cfi,661221000.0,205422000.0,244439000.0,139179000.0,
Net Investment Purchase And Sale,-241815000.0,1149384000.0,-504860000.0,-204146000.0,
Sale Of Investment,6707579000.0,7445884000.0,2480669000.0,2842729000.0,
Purchase Of Investment,-6949394000.0,-6296500000.0,-2985529000.0,-3046875000.0,
Net Intangibles Purchase And Sale,-16845000.0,-7514000.0,-9485000.0,-7055000.0,
Purchase Of Intangibles,-16845000.0,-7514000.0,-9485000.0,-7055000.0,
Net PPE Purchase And Sale,-27604000.0,-35888000.0,-36484000.0,-27063000.0,
Purchase Of PPE,-27604000.0,-35888000.0,-36484000.0,-27063000.0,
Operating Cash Flow,-1215500000.0,-181477000.0,579784000.0,591072000.0,
Change In Working Capital,5300434000.0,4914667000.0,3827123000.0,3669565000.0,
Change In Other Current Liabilities,-83469000.0,111874000.0,20494000.0,7369000.0,
Change In Other Current Assets,,5318837000.0,4420075000.0,3881135000.0,-16346000.0
Change In Payable,18132000.0,-196768000.0,-238863000.0,50726000.0,
Change In Inventory,67153000.0,65143000.0,-160355000.0,-77585000.0,
Change In Receivables,87714000.0,-368942000.0,-350302000.0,-249838000.0,
Other Non Cash Items,-8976742000.0,-8946315000.0,-5935100000.0,-5254437000.0,
Deferred Tax,629932000.0,1015612000.0,348915000.0,399180000.0,
Depreciation And Amortization,34692000.0,37357000.0,24889000.0,27498000.0,
Depreciation,34692000.0,37357000.0,24889000.0,27498000.0,
Pension And Employee Benefit Expense,7692000.0,44624000.0,23755000.0,62905000.0,
Gain Loss On Investment Securities,-148421000.0,-164042000.0,-61479000.0,-64998000.0,
Net Income From Continuing Operations,2511014000.0,3552731000.0,2892362000.0,2319791000.0,
