,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-2176608.0,-11334728.0,-1557010.0,0.0,
Tax Rate For Calcs,0.096,0.148,0.07,0.133803,
Normalized EBITDA,4157505000.0,5160326000.0,3938236000.0,3687031000.0,
Total Unusual Items,-22673000.0,-76586000.0,-22243000.0,-295660000.0,
Total Unusual Items Excluding Goodwill,-22673000.0,-76586000.0,-22243000.0,-295660000.0,
Net Income From Continuing Operation Net Minority Interest,2447899000.0,3498416000.0,2841117000.0,2262245000.0,
Reconciled Depreciation,34692000.0,37357000.0,24889000.0,27498000.0,
Reconciled Cost Of Revenue,5708038000.0,4229120000.0,2506641000.0,2170946000.0,
EBITDA,4134832000.0,5083740000.0,3915993000.0,3687031000.0,
EBIT,4100140000.0,5046383000.0,3891104000.0,3659533000.0,
Net Interest Income,-1341648000.0,-893467000.0,-776395000.0,-812178000.0,
Interest Expense,1319831000.0,877722000.0,770105000.0,981399000.0,
Interest Income,229000.0,251000.0,103000.0,169221000.0,
Normalized Income,2468395392.0,3563667272.0,2861802990.0,2262245000.0,
Net Income From Continuing And Discontinued Operation,2447899000.0,3498416000.0,2841117000.0,2262245000.0,
Total Expenses,5764645000.0,3343295000.0,2740039000.0,2471146000.0,
Diluted Average Shares,665360902.0,665360902.0,665363105.0,665363812.0,
Basic Average Shares,665318617.0,665318617.0,665318617.0,665319241.0,
Diluted EPS,3.679047,5.257926,4.270025,3.400012,
Basic EPS,3.679284,5.258253,4.270312,3.40024,
Diluted NI Availto Com Stockholders,2447899000.0,3498416000.0,2841117000.0,2262245000.0,
Net Income Common Stockholders,2447899000.0,3498416000.0,2841117000.0,2262245000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2447899000.0,3498416000.0,2841117000.0,2262245000.0,
Minority Interests,-63116000.0,-54315000.0,-51245000.0,-57546000.0,
Net Income Including Noncontrolling Interests,2511015000.0,3552731000.0,2892362000.0,2319791000.0,
Net Income Continuous Operations,2511015000.0,3552731000.0,2892362000.0,2319791000.0,
Tax Provision,269294000.0,615930000.0,228637000.0,358343000.0,
Pretax Income,2780309000.0,4168661000.0,3120999000.0,2678134000.0,
Special Income Charges,-25651000.0,-76586000.0,-22243000.0,-295660000.0,
Other Special Charges,3899000.0,54834000.0,491000.0,295660000.0,
Restructuring And Mergern Acquisition,21752000.0,21752000.0,21752000.0,,
Net Non Operating Interest Income Expense,-1341648000.0,-893467000.0,-776395000.0,-812178000.0,
Total Other Finance Cost,22046000.0,15996000.0,6393000.0,292485000.0,
Interest Expense Non Operating,1319831000.0,877722000.0,770105000.0,981399000.0,
Interest Income Non Operating,229000.0,251000.0,103000.0,169221000.0,
Operating Income,3646508000.0,4623286000.0,3475482000.0,2979424000.0,
Operating Expense,56607000.0,-885825000.0,233398000.0,300200000.0,
Other Operating Expenses,,,19224000.0,57568000.0,45780000.0
Depreciation And Amortization In Income Statement,34692000.0,37357000.0,24889000.0,27498000.0,
Depreciation Income Statement,34692000.0,37357000.0,24889000.0,27498000.0,
Selling General And Administration,113905000.0,120262000.0,116569000.0,278536000.0,
General And Administrative Expense,113905000.0,120262000.0,116569000.0,278536000.0,
Gross Profit,3703115000.0,3737461000.0,3708880000.0,3279624000.0,
Cost Of Revenue,5708038000.0,4229120000.0,2506641000.0,2170946000.0,
Total Revenue,9411153000.0,7966581000.0,6215521000.0,5450570000.0,
Operating Revenue,9411153000.0,7966581000.0,6215521000.0,5450570000.0,
