,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,173264000.0,1200782000.0,1917710000.0,2003430000.0,-555005000.0,
Repurchase Of Capital Stock,-270533000.0,495228000.0,-495228000.0,0.0,-34022000.0,
Repayment Of Debt,-7913305000.0,-690236000.0,-639825000.0,-2059735000.0,-11648739000.0,
Issuance Of Debt,2686736000.0,2672664000.0,959193000.0,1428156000.0,6486495000.0,
Issuance Of Capital Stock,33042000.0,,,,0.0,
Capital Expenditure,-2297845000.0,-2156472000.0,-2093237000.0,-1925249000.0,-2284909000.0,
Income Tax Paid Supplemental Data,262697000.0,,,,,
End Cash Position,17463977000.0,27243683000.0,12898403000.0,13527889000.0,14809083000.0,
Beginning Cash Position,27243683000.0,12898403000.0,13527889000.0,14809083000.0,16903542000.0,
Effect Of Exchange Rate Changes,-205723000.0,33506000.0,-37413000.0,-57552000.0,-197172000.0,
Changes In Cash,-9573983000.0,14311774000.0,-592073000.0,-1223642000.0,-1897287000.0,
Financing Cash Flow,-8477976000.0,12514307000.0,-1758009000.0,-3534925000.0,-9573313000.0,
Cash Flow From Continuing Financing Activities,-8477976000.0,12514307000.0,-719275000.0,-4573659000.0,-9573313000.0,
Net Other Financing Charges,-1287842000.0,-4761821000.0,-249532000.0,-441861000.0,-2592148000.0,
Interest Paid Cff,-1725984000.0,-1385811000.0,-1230762000.0,-1173887000.0,-1369867000.0,
Proceeds From Stock Option Exercised,,,,,,0.0
Cash Dividends Paid,-90000.0,-888810000.0,-101855000.0,-1287598000.0,-415032000.0,
Preferred Stock Dividend Paid,0.0,-623592000.0,0.0,0.0,-371000000.0,
Common Stock Dividend Paid,-90000.0,-265218000.0,-101855000.0,-1287598000.0,-44032000.0,
Net Common Stock Issuance,-237491000.0,13568321000.0,-495228000.0,0.0,-34022000.0,
Common Stock Payments,-270533000.0,495228000.0,-495228000.0,0.0,-34022000.0,
Common Stock Issuance,33042000.0,,,,0.0,
Net Issuance Payments Of Debt,-5226569000.0,1982428000.0,319368000.0,-631579000.0,-5162244000.0,
Net Long Term Debt Issuance,-5226569000.0,1982428000.0,319368000.0,-631579000.0,-5162244000.0,
Long Term Debt Payments,-7913305000.0,-690236000.0,-639825000.0,-2059735000.0,-11648739000.0,
Long Term Debt Issuance,2686736000.0,2672664000.0,959193000.0,1428156000.0,6486495000.0,
Investing Cash Flow,-3567116000.0,-1559787000.0,-2845011000.0,-1617396000.0,5946122000.0,
Cash From Discontinued Investing Activities,,0.0,,,,21624000.0
Cash Flow From Continuing Investing Activities,-3567116000.0,-1559787000.0,-3859409000.0,-610423000.0,5946122000.0,
Net Other Investing Changes,-5660000.0,198393000.0,1011088000.0,-942371000.0,-89088000.0,
Dividends Received Cfi,16876000.0,33560000.0,24320000.0,45267000.0,137525000.0,
Net Investment Purchase And Sale,-1140242000.0,649223000.0,-1422509000.0,1194306000.0,8383656000.0,
Sale Of Investment,0.0,772774000.0,-415491000.0,212757000.0,9365160000.0,
Purchase Of Investment,-1140242000.0,-123551000.0,,,-981504000.0,680051000.0
Net Business Purchase And Sale,-175032000.0,-289652000.0,-372161000.0,7425000.0,-202086000.0,
Sale Of Business,0.0,548000.0,7575000.0,7425000.0,11000000.0,
Purchase Of Business,-175032000.0,-290200000.0,-379736000.0,0.0,-213086000.0,
Net PPE Purchase And Sale,-2263058000.0,-2151311000.0,-2093174000.0,-1922023000.0,-2283885000.0,
Sale Of PPE,34787000.0,5161000.0,63000.0,3226000.0,1024000.0,
Purchase Of PPE,-2297845000.0,-2156472000.0,-2093237000.0,-1925249000.0,-2284909000.0,
Capital Expenditure Reported,,,,,,-2649000000.0
Operating Cash Flow,2471109000.0,3357254000.0,4010947000.0,3928679000.0,1729904000.0,
Cash Flow From Continuing Operating Activities,2471109000.0,3357254000.0,3384448000.0,4555178000.0,1729904000.0,
Taxes Refund Paid,-262697000.0,-765129000.0,,,-371123000.0,
Change In Working Capital,-1090355000.0,593307000.0,-781815000.0,-120347000.0,-1693876000.0,
Change In Other Working Capital,9398000.0,409955000.0,-421752000.0,-672358000.0,-609233000.0,
Change In Other Current Liabilities,-67643000.0,196385000.0,73691000.0,-190616000.0,-53150000.0,
Change In Other Current Assets,-19966000.0,,,,-5107000.0,
Change In Payables And Accrued Expense,-339891000.0,-633843000.0,-515665000.0,644633000.0,-662745000.0,
Change In Payable,-339891000.0,-633843000.0,-515665000.0,644633000.0,-662745000.0,
Change In Account Payable,-124000000.0,-139336000.0,-89165000.0,262307000.0,-280419000.0,
Change In Tax Payable,-215891000.0,-494507000.0,,,-382326000.0,-160691000.0
Change In Income Tax Payable,-215891000.0,-494507000.0,,,-382326000.0,-160691000.0
Change In Inventory,9450000.0,128269000.0,25752000.0,-162083000.0,-99705000.0,
Change In Receivables,-681703000.0,492541000.0,56159000.0,254970000.0,-263936000.0,
Changes In Account Receivables,-681703000.0,492541000.0,56159000.0,254970000.0,-263936000.0,
Other Non Cash Items,2780887000.0,1698416000.0,3300423000.0,1257071000.0,2307540000.0,
Stock Based Compensation,19813000.0,20719000.0,6388000.0,20726000.0,23892000.0,
Provisionand Write Offof Assets,83340000.0,311314000.0,98484000.0,78625000.0,-110286000.0,
Asset Impairment Charge,168104000.0,-1000094000.0,316955000.0,397531000.0,285608000.0,
Deferred Tax,,,,,,-10230000.0
Deferred Income Tax,,,,,,-10230000.0
Depreciation Amortization Depletion,971396000.0,929741000.0,1000883000.0,992314000.0,967894000.0,
Depreciation And Amortization,971396000.0,929741000.0,1000883000.0,992314000.0,967894000.0,
Operating Gains Losses,-32184000.0,8238779000.0,1012320000.0,897113000.0,1209118000.0,
Pension And Employee Benefit Expense,102918000.0,144720000.0,108425000.0,118466000.0,93871000.0,
Earnings Losses From Equity Investments,-44313000.0,7830802000.0,965456000.0,748845000.0,1119998000.0,
Gain Loss On Investment Securities,-71274000.0,-1261087000.0,-94681000.0,-10004000.0,-557000.0,
Net Income From Continuing Operations,-167195000.0,-6669799000.0,-467146000.0,34523000.0,-888863000.0,
