,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,259200.0,1014560.0,,0.0,89705.222991,
Tax Rate For Calcs,0.222692,0.2,0.34,,0.216426,0.220406,
Normalized EBITDA,1140641000.0,1105384000.0,1031560000.0,,963978000.0,861978000.0,
Total Unusual Items,,1296000.0,2984000.0,,,407000.0,-1683000.0
Total Unusual Items Excluding Goodwill,,1296000.0,2984000.0,,,407000.0,-1683000.0
Net Income From Continuing Operation Net Minority Interest,156061000.0,172026000.0,214278000.0,,159789000.0,120520000.0,
Reconciled Depreciation,518139000.0,504733000.0,477355000.0,,426523000.0,408986000.0,
Reconciled Cost Of Revenue,1215547000.0,1170984000.0,1125812000.0,,1016756000.0,961054000.0,
EBITDA,1140641000.0,1106680000.0,1034544000.0,,963978000.0,862385000.0,
EBIT,622502000.0,601947000.0,557189000.0,,537455000.0,453399000.0,
Net Interest Income,-326108000.0,-386674000.0,-505486000.0,,-224213000.0,-301625000.0,
Interest Expense,421978000.0,387794000.0,365741000.0,,332128000.0,298258000.0,
Interest Income,95870000.0,8275000.0,4447000.0,,107915000.0,5274000.0,
Normalized Income,156061000.0,170989200.0,212308560.0,,159789000.0,120202705.222991,
Net Income From Continuing And Discontinued Operation,156061000.0,172026000.0,214278000.0,,159789000.0,120520000.0,
Total Expenses,1650452000.0,1602004000.0,1362034000.0,,1360108000.0,1300723000.0,
Rent Expense Supplemental,,65734000.0,50046000.0,,,50238000.0,51021000.0
Diluted Average Shares,634910496.0,631020353.0,601004054.0,613139198.0,609416476.0,,
Basic Average Shares,618553310.0,610624944.0,601004054.0,592592646.0,588975304.0,,
Diluted EPS,0.2458,0.2726,0.356736,0.235022,0.2622,,
Basic EPS,0.2523,0.2817,0.356736,0.24317,0.2713,,
Diluted NI Availto Com Stockholders,156061000.0,172026000.0,214278000.0,,159789000.0,120520000.0,
Net Income Common Stockholders,156061000.0,172026000.0,214278000.0,,159789000.0,120520000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,,0.0,0.0,
Net Income,156061000.0,172026000.0,214278000.0,,159789000.0,120520000.0,
Minority Interests,192000.0,-152000.0,-152000.0,,-1100000.0,-427000.0,
Net Income Including Noncontrolling Interests,155869000.0,172178000.0,214430000.0,,160889000.0,120947000.0,
Net Income Continuous Operations,155869000.0,172178000.0,214430000.0,,160889000.0,120947000.0,
Tax Provision,44655000.0,41975000.0,-22982000.0,,44438000.0,34194000.0,
Pretax Income,200524000.0,214153000.0,191448000.0,,205327000.0,155141000.0,
Net Non Operating Interest Income Expense,-326108000.0,-386674000.0,-505486000.0,,-224213000.0,-301625000.0,
Total Other Finance Cost,,7155000.0,144192000.0,,,8641000.0,104619000.0
Interest Expense Non Operating,421978000.0,387794000.0,365741000.0,,332128000.0,298258000.0,
Interest Income Non Operating,95870000.0,8275000.0,4447000.0,,107915000.0,5274000.0,
Operating Income,526632000.0,500100000.0,586191000.0,,431032000.0,377451000.0,
Operating Expense,434905000.0,431020000.0,236222000.0,,343352000.0,339669000.0,
Other Operating Expenses,14775000.0,7081000.0,715749000.0,,10799000.0,9868000.0,
Selling General And Administration,420130000.0,423939000.0,,,332553000.0,329801000.0,
Selling And Marketing Expense,171717000.0,188442000.0,,,145407000.0,149554000.0,
General And Administrative Expense,248413000.0,235497000.0,,,187146000.0,180247000.0,
Gross Profit,961537000.0,931120000.0,822413000.0,,774384000.0,717120000.0,
Cost Of Revenue,1215547000.0,1170984000.0,1125812000.0,,1016756000.0,961054000.0,
Total Revenue,2177084000.0,2102104000.0,1948225000.0,,1791140000.0,1678174000.0,
Operating Revenue,2177084000.0,2102104000.0,1948225000.0,,1791140000.0,1678174000.0,
