,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,4115311.2,6908660.2,2150579.3,3819678.3,
Tax Rate For Calcs,0.1716,0.3079,0.1979,0.2641,
Normalized EBITDA,251452000.0,336578000.0,356522000.0,552969000.0,
Total Unusual Items,23982000.0,22438000.0,10867000.0,14463000.0,
Total Unusual Items Excluding Goodwill,23982000.0,22438000.0,10867000.0,14463000.0,
Net Income From Continuing Operation Net Minority Interest,156270000.0,199183000.0,245214000.0,382468000.0,
Reconciled Depreciation,38000000.0,39479000.0,34949000.0,30110000.0,
Reconciled Cost Of Revenue,1128089000.0,1126092000.0,1063286000.0,1153218000.0,
EBITDA,275434000.0,359016000.0,367389000.0,567432000.0,
EBIT,237434000.0,319537000.0,332440000.0,537322000.0,
Net Interest Income,-42532000.0,-26009000.0,-15494000.0,-13364000.0,
Interest Expense,48799000.0,31761000.0,26724000.0,17590000.0,
Interest Income,13480000.0,13927000.0,19091000.0,11879000.0,
Normalized Income,136403311.2,183653660.2,236497579.3,371824678.3,
Net Income From Continuing And Discontinued Operation,156270000.0,199183000.0,245214000.0,382468000.0,
Total Expenses,1291382000.0,1316207000.0,1205875000.0,1296929000.0,
Rent Expense Supplemental,,,,,1430000.0
Total Operating Income As Reported,193920000.0,289184000.0,301777000.0,518148000.0,
Diluted Average Shares,173589947.0,176806583.0,178437321.0,137910182.0,
Basic Average Shares,173313922.0,175811917.0,177416341.0,137910182.0,
Diluted EPS,0.9002,1.1274,1.3742,2.7733,
Basic EPS,0.9017,1.1329,1.3821,2.7733,
Diluted NI Availto Com Stockholders,156270000.0,199183000.0,245214000.0,382468000.0,
Net Income Common Stockholders,156270000.0,199183000.0,245214000.0,382468000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,156270000.0,199183000.0,245214000.0,382468000.0,
Net Income Including Noncontrolling Interests,156270000.0,199183000.0,245214000.0,382468000.0,
Net Income Continuous Operations,156270000.0,199183000.0,245214000.0,382468000.0,
Tax Provision,32365000.0,88593000.0,60502000.0,137264000.0,
Pretax Income,188635000.0,287776000.0,305716000.0,519732000.0,
Other Non Operating Income Expenses,,,,14000.0,220000.0
Special Income Charges,-6893000.0,-2251000.0,-6761000.0,-1861000.0,
Other Special Charges,1981000.0,2019000.0,5051000.0,1663000.0,
Write Off,4912000.0,232000.0,1710000.0,198000.0,
Net Non Operating Interest Income Expense,-42532000.0,-26009000.0,-15494000.0,-13364000.0,
Total Other Finance Cost,7213000.0,8175000.0,7861000.0,7653000.0,
Interest Expense Non Operating,48799000.0,31761000.0,26724000.0,17590000.0,
Interest Income Non Operating,13480000.0,13927000.0,19091000.0,11879000.0,
Operating Income,198918000.0,291090000.0,306259000.0,518472000.0,
Operating Expense,163293000.0,190115000.0,142589000.0,143711000.0,
Other Operating Expenses,46840000.0,42901000.0,37857000.0,48464000.0,
Research And Development,,2049000.0,1448000.0,839000.0,800000.0
Selling General And Administration,199080000.0,202234000.0,183785000.0,165697000.0,
Selling And Marketing Expense,102651000.0,101427000.0,92349000.0,94291000.0,
General And Administrative Expense,96429000.0,100807000.0,91436000.0,71406000.0,
Gross Profit,362211000.0,481205000.0,448848000.0,662183000.0,
Cost Of Revenue,1128089000.0,1126092000.0,1063286000.0,1153218000.0,
Total Revenue,1490300000.0,1607297000.0,1512134000.0,1815401000.0,
Operating Revenue,1490300000.0,1607297000.0,1512134000.0,1815401000.0,
