,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,5827184000.0,2245199000.0,2262832000.0,3490825000.0,3371670000.0,,
Repurchase Of Capital Stock,0.0,0.0,0.0,-36728000.0,0.0,,
Repayment Of Debt,-174347000.0,-2999167000.0,-4644477000.0,-244010000.0,-4087103000.0,,
Issuance Of Debt,500000000.0,2700000000.0,4702447000.0,2830000000.0,-298000.0,,
Capital Expenditure,-696672000.0,-515705000.0,-952732000.0,-722671000.0,-569747000.0,,
End Cash Position,11039660000.0,12535253000.0,16417860000.0,18501361000.0,22529651000.0,,
Beginning Cash Position,12535253000.0,16417860000.0,18501361000.0,22529651000.0,9137685000.0,,
Changes In Cash,-1495593000.0,-3882607000.0,-2083501000.0,-4028290000.0,-134185000.0,,
Financing Cash Flow,-5502884000.0,-1850762000.0,-1783025000.0,-4624885000.0,-5140680000.0,,
Cash Flow From Continuing Financing Activities,-5502884000.0,-1850762000.0,-1783025000.0,-4624885000.0,-5140680000.0,,
Net Other Financing Charges,-5828537000.0,-1551595000.0,10345154000.0,-7174147000.0,-1053279000.0,,
Net Common Stock Issuance,0.0,0.0,0.0,-36728000.0,0.0,,
Common Stock Payments,0.0,0.0,0.0,-36728000.0,0.0,,
Net Issuance Payments Of Debt,325653000.0,-299167000.0,57970000.0,2585990000.0,-4087401000.0,,
Net Long Term Debt Issuance,325653000.0,-299167000.0,57970000.0,2585990000.0,-4087401000.0,,
Long Term Debt Payments,-174347000.0,-2999167000.0,-4644477000.0,-244010000.0,-4087103000.0,,
Long Term Debt Issuance,500000000.0,2700000000.0,4702447000.0,2830000000.0,-298000.0,,
Investing Cash Flow,-2516565000.0,-4792749000.0,-3516041000.0,-3616900000.0,1065078000.0,,
Cash From Discontinued Investing Activities,0.0,0.0,,,0.0,0.0,0.0
Cash Flow From Continuing Investing Activities,-2516565000.0,-4792749000.0,-3516041000.0,-3616900000.0,1065078000.0,,
Net Other Investing Changes,-1218351000.0,-995761000.0,1791476000.0,-1764099000.0,-586337000.0,,
Interest Received Cfi,,,531395000.0,209327000.0,,,473443000.0
Net Investment Purchase And Sale,80166000.0,-3848988000.0,-1433777000.0,-2231016000.0,200215000.0,,
Net Business Purchase And Sale,-681708000.0,567705000.0,-3452403000.0,891559000.0,2020684000.0,,
Sale Of Business,232521000.0,567705000.0,,300000000.0,2575021000.0,9051000.0,
Purchase Of Business,-914229000.0,0.0,,,-554337000.0,-37222000.0,
Net Intangibles Purchase And Sale,-85532000.0,-100485000.0,-168320000.0,-169133000.0,-68569000.0,,
Purchase Of Intangibles,-85532000.0,-100485000.0,-168320000.0,-169133000.0,-68569000.0,,
Net PPE Purchase And Sale,-611140000.0,-415220000.0,-784412000.0,-553538000.0,-501178000.0,,
Purchase Of PPE,-611140000.0,-415220000.0,-784412000.0,-553538000.0,-501178000.0,,
Operating Cash Flow,6523856000.0,2760904000.0,3215564000.0,4213496000.0,3941417000.0,,
Cash From Discontinued Operating Activities,0.0,0.0,,0.0,0.0,0.0,
Cash Flow From Continuing Operating Activities,6461155000.0,2823605000.0,3215564000.0,4213496000.0,3941417000.0,,
Taxes Refund Paid,-104769000.0,-434025000.0,-380510000.0,-154131000.0,64860000.0,,
Interest Received Cfo,,0.0,,,,0.0,
Interest Paid Cfo,-2278988000.0,-1944710000.0,-1296741000.0,-1397202000.0,-1223931000.0,,
Change In Working Capital,2057407000.0,-3505526000.0,621383000.0,-1704788000.0,969261000.0,,
Change In Other Working Capital,-14704000.0,189974000.0,,513685000.0,-76545000.0,346298000.0,
Change In Other Current Liabilities,-341339000.0,-295636000.0,-882624000.0,161234000.0,-273176000.0,,
Change In Other Current Assets,143747000.0,188250000.0,1944187000.0,-2619217000.0,1364429000.0,,
Change In Payables And Accrued Expense,267389000.0,-1418297000.0,567436000.0,453621000.0,-109185000.0,,
Change In Payable,267389000.0,-1418297000.0,926045000.0,453621000.0,-109185000.0,,
Change In Account Payable,267389000.0,-1418297000.0,926045000.0,453621000.0,-109185000.0,,
Change In Receivables,2002314000.0,-2169817000.0,-224178000.0,-214111000.0,63738000.0,,
Changes In Account Receivables,2002314000.0,-2169817000.0,-224178000.0,-214111000.0,63738000.0,,
Other Non Cash Items,2252068000.0,2390554000.0,7141604000.0,3760947000.0,4108653000.0,,
Provisionand Write Offof Assets,281412000.0,520415000.0,140255000.0,235857000.0,133208000.0,,
Asset Impairment Charge,100879000.0,55939000.0,-164882000.0,53350000.0,-184720000.0,,
Depreciation Amortization Depletion,1232728000.0,1252602000.0,1177694000.0,1155625000.0,1131369000.0,,
Depreciation And Amortization,1232728000.0,1252602000.0,1177694000.0,1155625000.0,1131369000.0,,
Operating Gains Losses,1814588000.0,1356831000.0,-6530393000.0,7485768000.0,1370190000.0,,
Earnings Losses From Equity Investments,-372969000.0,-664298000.0,-406500000.0,-1264914000.0,126207000.0,,
Gain Loss On Investment Securities,1105402000.0,973407000.0,684857000.0,1072607000.0,600853000.0,,
Net Foreign Currency Exchange Gain Loss,1082155000.0,1047722000.0,367427000.0,501898000.0,643130000.0,,
Gain Loss On Sale Of Business,,,53292000.0,,,,
Net Income From Continuing Operations,1168531000.0,3068824000.0,958133000.0,-5221930000.0,-2427473000.0,,
