,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-2364800.0,687480.0,0.0,0.0,3927340.0,
Tax Rate For Calcs,0.4,0.34,0.34,0.30935,0.34,
Normalized EBITDA,-4542000.0,-392110000.0,-58437000.0,58924000.0,-23630000.0,
Total Unusual Items,-5912000.0,2022000.0,,,11551000.0,193822000.0
Total Unusual Items Excluding Goodwill,-5912000.0,2022000.0,,,11551000.0,193822000.0
Net Income From Continuing Operation Net Minority Interest,-45644000.0,-480399000.0,-92116000.0,6834000.0,21139000.0,
Reconciled Depreciation,5275000.0,4011000.0,5101000.0,1227000.0,5159000.0,
Reconciled Cost Of Revenue,84253000.0,262526000.0,144986000.0,184716000.0,226491000.0,
EBITDA,-10454000.0,-390088000.0,-58437000.0,58924000.0,-12079000.0,
EBIT,-15729000.0,-394151000.0,-63538000.0,57697000.0,-17238000.0,
Net Interest Income,-36520000.0,-104223000.0,-18211000.0,-33834000.0,-41423000.0,
Interest Expense,29042000.0,76606000.0,25981000.0,47815000.0,35447000.0,
Interest Income,135000.0,,7770000.0,13981000.0,229000.0,
Normalized Income,-42096800.0,-481733520.0,-92116000.0,6834000.0,13515340.0,
Net Income From Continuing And Discontinued Operation,-45644000.0,-480399000.0,-92116000.0,6834000.0,21139000.0,
Total Expenses,108214000.0,363197000.0,180039000.0,121385000.0,255826000.0,
Rent Expense Supplemental,390000.0,121000.0,,,429000.0,226000.0
Diluted Average Shares,22290000.0,,8024042.0,6422932.0,6727135.0,
Basic Average Shares,22290000.0,,8024042.0,6422932.0,6727135.0,
Diluted EPS,-2.05,,-11.48,1.064,3.142348,
Basic EPS,-2.05,,-11.48,1.064,3.142348,
Diluted NI Availto Com Stockholders,-45644000.0,-480399000.0,-92116000.0,6834000.0,21139000.0,
Net Income Common Stockholders,-45644000.0,-480399000.0,-92116000.0,6834000.0,21139000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,-45644000.0,-480399000.0,-92116000.0,6834000.0,21139000.0,
Minority Interests,-5000.0,-1000.0,-2000.0,9000.0,1000.0,
Net Income Including Noncontrolling Interests,-45639000.0,-480398000.0,-92114000.0,6825000.0,21138000.0,
Net Income Discontinuous Operations,,,,0.0,0.0,
Net Income Continuous Operations,-45639000.0,-480398000.0,-92114000.0,6825000.0,21138000.0,
Tax Provision,868000.0,9641000.0,2595000.0,3057000.0,-73823000.0,
Pretax Income,-44771000.0,-470757000.0,-89519000.0,9882000.0,-52685000.0,
Special Income Charges,-5912000.0,11509000.0,,,3985000.0,120174000.0
Other Special Charges,5912000.0,-55219000.0,,,-3985000.0,-120174000.0
Net Non Operating Interest Income Expense,-36520000.0,-104223000.0,-18211000.0,-33834000.0,-41423000.0,
Total Other Finance Cost,7613000.0,27736000.0,,,6205000.0,41643000.0
Interest Expense Non Operating,29042000.0,76606000.0,25981000.0,47815000.0,35447000.0,
Interest Income Non Operating,135000.0,,7770000.0,13981000.0,229000.0,
Operating Income,-8283000.0,-253469000.0,-59207000.0,40906000.0,-28985000.0,
Operating Expense,23961000.0,100671000.0,35053000.0,-63331000.0,29335000.0,
Other Operating Expenses,616000.0,28063000.0,12095000.0,,,
Depreciation And Amortization In Income Statement,5275000.0,4063000.0,5101000.0,1227000.0,5159000.0,
Depreciation Income Statement,5275000.0,4063000.0,5101000.0,1227000.0,5159000.0,
Selling General And Administration,6296000.0,-11988000.0,17857000.0,33080000.0,16485000.0,
Selling And Marketing Expense,1304000.0,2383000.0,3298000.0,6077000.0,8463000.0,
General And Administrative Expense,4992000.0,-14371000.0,14559000.0,27003000.0,8022000.0,
Rent And Landing Fees,390000.0,121000.0,,,429000.0,226000.0
Gross Profit,15678000.0,-152798000.0,-24154000.0,-22425000.0,350000.0,
Cost Of Revenue,84253000.0,262526000.0,144986000.0,184716000.0,226491000.0,
Total Revenue,99931000.0,109728000.0,120832000.0,162291000.0,226841000.0,
Operating Revenue,99931000.0,109728000.0,120832000.0,162291000.0,226841000.0,
