,2026-06-30,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,12099118.78661,2528020.189274,5922232.521259,3968629.146543,2854707.117862,
Tax Rate For Calcs,0.205551,0.107676,0.094065,0.089261,0.168052,
Normalized EBITDA,285605000.0,382457000.0,282869000.0,360226000.0,216607000.0,
Total Unusual Items,58862000.0,23478000.0,62959000.0,44461000.0,16987000.0,
Total Unusual Items Excluding Goodwill,58862000.0,23478000.0,62959000.0,44461000.0,16987000.0,
Net Income From Continuing Operation Net Minority Interest,135054000.0,237585000.0,145068000.0,209094000.0,107434000.0,
Reconciled Depreciation,37122000.0,35242000.0,39349000.0,31923000.0,24620000.0,
Reconciled Cost Of Revenue,100268000.0,96824000.0,110154000.0,93975000.0,74443000.0,
EBITDA,344467000.0,405935000.0,345828000.0,404687000.0,233594000.0,
EBIT,307345000.0,370693000.0,306479000.0,372764000.0,208974000.0,
Net Interest Income,-116144000.0,-123628000.0,-153705000.0,-162251000.0,-93997000.0,
Interest Expense,137309000.0,104413000.0,146313000.0,143145000.0,79806000.0,
Interest Income,1170000.0,813000.0,1380000.0,1562000.0,2918000.0,
Normalized Income,88291118.78661,216635020.189274,88031232.521259,168601629.146543,93301707.117862,
Net Income From Continuing And Discontinued Operation,135054000.0,237585000.0,145068000.0,209094000.0,107434000.0,
Total Expenses,143529000.0,-689000.0,158620000.0,-3082000.0,111493000.0,
Diluted NI Availto Com Stockholders,135054000.0,237585000.0,145068000.0,209094000.0,107434000.0,
Net Income Common Stockholders,135054000.0,237585000.0,145068000.0,209094000.0,107434000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,135054000.0,237585000.0,145068000.0,209094000.0,107434000.0,
Minority Interests,-31000.0,-23000.0,-32000.0,-29000.0,-27000.0,
Net Income Including Noncontrolling Interests,135085000.0,237608000.0,145100000.0,209123000.0,107461000.0,
Net Income Continuous Operations,135085000.0,237608000.0,145100000.0,209123000.0,107461000.0,
Tax Provision,34951000.0,28672000.0,15066000.0,20496000.0,21707000.0,
Pretax Income,170036000.0,266280000.0,160166000.0,229619000.0,129168000.0,
Net Non Operating Interest Income Expense,-116144000.0,-123628000.0,-153705000.0,-162251000.0,-93997000.0,
Total Other Finance Cost,-19995000.0,20028000.0,8772000.0,20668000.0,17109000.0,
Interest Expense Non Operating,137309000.0,104413000.0,146313000.0,143145000.0,79806000.0,
Interest Income Non Operating,1170000.0,813000.0,1380000.0,1562000.0,2918000.0,
Operating Income,245726000.0,358110000.0,253003000.0,397064000.0,200625000.0,
Operating Expense,43261000.0,-97513000.0,48466000.0,-97057000.0,37050000.0,
Other Operating Expenses,5788000.0,202504000.0,28305000.0,271728000.0,5404000.0,
Depreciation And Amortization In Income Statement,,9359000.0,14980000.0,,11011000.0,9605000.0
Depreciation Income Statement,,9359000.0,14980000.0,,11011000.0,9605000.0
Selling General And Administration,47404000.0,11238000.0,11169000.0,43808000.0,10057000.0,
Selling And Marketing Expense,,0.0,0.0,,0.0,35107000.0
General And Administrative Expense,47404000.0,11238000.0,11169000.0,43808000.0,10057000.0,
Gross Profit,288987000.0,260597000.0,301469000.0,300007000.0,237675000.0,
Cost Of Revenue,100268000.0,96824000.0,110154000.0,93975000.0,74443000.0,
Total Revenue,389255000.0,357421000.0,411623000.0,393982000.0,312118000.0,
Operating Revenue,389255000.0,357421000.0,411623000.0,393982000.0,312118000.0,
